PG Close,PG Volume,EMA 12,EMA 26,MACD,RSI,VWMA
29.0625,0.11856,31.88003307280929,37.09268803187955,-5.212654959070257,0.270967973556188,30.881525005795687
28.5,0.14933,31.360027984684784,36.45619262211069,-5.0961646374259075,0.2628350530160711,30.648859217043526
28.5,0.154902,30.920023679348667,35.866845020472866,-4.946821341124199,0.26283505301607113,30.430613546624905
28.09375,0.136218,30.48521234406426,35.291060204141544,-4.805847860077286,0.25638937216010166,30.17687249275218
28.21875,0.143116,30.136525829592834,34.767185374205134,-4.6306595446123,0.2623833830601208,29.954586574741782
27.625,0.119094,29.750137240424706,34.23813460574549,-4.487997365320787,0.25199283568396424,29.712435405080562
28.5,0.120576,29.55780843420552,33.81308759791249,-4.255279163706973,0.29622374071850677,29.508439095358888
29.34375,0.157316,29.52487636740467,33.48202555362268,-3.9571491862180075,0.3369395974442641,29.392878172476706
29.0,0.16008,29.444126157034717,33.15002366076174,-3.705897503727023,0.32859878187132435,29.29086625394485
28.375,0.120336,29.27964520979861,32.79631820440902,-3.51667299461041,0.3134077194296259,29.142457267525785
29.75,0.100714,29.35200748521421,32.57066500408243,-3.21865751886822,0.38118588005050297,29.059921137074816
31.75,0.27514,29.720929410565866,32.509875003780024,-2.7889455932141587,0.4640600141398378,28.793340180717053
30.78125,0.1362,29.884055655094194,32.38182870720373,-2.4977730521095367,0.4337579221687627,28.822276092822005
31.375,0.07827,30.113431708156625,32.30724880296642,-2.193817094809795,0.4571544461270527,28.870535861265655
31.71875,0.077948,30.360403753055607,32.26365629904298,-1.903252545987371,0.4707878032815082,29.225166737975332
33.0,0.11747,30.766495483354745,32.318200276891645,-1.5517047935368993,0.5192518833472171,29.436797307726874
33.21875,0.101976,31.143765408992476,32.38490766378856,-1.2411422547960846,0.5272126490860982,29.672495765929206
34.65625,0.206458,31.684147653762864,32.553155244248664,-0.8690075904858006,0.5768057726457908,30.054157168207748
34.75,0.113534,32.155817245491654,32.71588448541543,-0.5600672399237752,0.5799007369181316,30.255316031398994
31.5,0.173818,32.054922284646786,32.62581896797725,-0.5708966833304672,0.45552742445059335,30.44969393051064
34.5,0.15054,32.43108808700882,32.76464719257153,-0.3335591055627134,0.551211168056673,30.726882906271168
33.03125,0.143876,32.52342068900746,32.78439554867734,-0.2609748596698793,0.5044690898016074,30.965112147373603
33.03125,0.079232,32.601548275314,32.80268106359013,-0.20113278827612646,0.5044690898016073,31.166282036437764
34.46875,0.081392,32.88881007911185,32.92609357739826,-0.03728349828641342,0.5479780655846975,31.42495964093748
35.25,0.087232,33.252070066940796,33.09823479388728,0.15383527305351663,0.5700718858169219,31.72963640943687
32.125,0.206584,33.07867467202683,33.0261433276734,0.05253134435342588,0.4709195968015493,31.9418263369326
30.375,0.246054,32.66272472248424,32.829762340438336,-0.16703761795409378,0.4262129149977349,31.952301100324423
30.4375,0.15193,32.320382457486666,32.65255772262809,-0.3321752651414229,0.4283003849144181,32.01646519899714
29.875,0.106274,31.944169771719487,32.44681270613712,-0.5026429344176364,0.41371240383143437,32.109131520288
29.851563,0.075276,31.622230268378026,32.254571987164006,-0.6323417187859803,0.41308108867435306,32.212237858816394
29.90625,0.056922,31.358233304012174,32.08062221033704,-0.7223889063248663,0.4153230617942547,32.25601687856762
30.3125,0.072594,31.197351257241067,31.94965019475652,-0.7522989375154516,0.4326606685521842,32.25526099472638
30.21875,0.066008,31.04679721766552,31.821435365515292,-0.774638147849771,0.429495517754952,32.28297663453982
30.4375,0.04403,30.95305918417852,31.718921634736382,-0.7658624505578615,0.43979360390372085,32.27865770031724
30.59375,0.055886,30.897780848151058,31.635575587718872,-0.7377947395678142,0.44746568809377174,32.25704143702371
31.375,0.084528,30.971199179204742,31.61627369233229,-0.6450745131275468,0.4854128191904765,32.186806008603625
32.09375,0.08208,31.143899305480936,31.65164230771508,-0.5077430022341431,0.5181968140767647,32.13739300368786
32.5,0.066668,31.35253018156079,31.714483618254704,-0.3619534366939128,0.5361834263626954,31.90616259744327
32.0625,0.042558,31.461756307474516,31.740262609495097,-0.27850630202058113,0.5139321533666203,31.753656412926656
32.4375,0.04648,31.611870721709206,31.791909823606574,-0.18003910189736771,0.5318650496349562,31.79264381586768
32.25,0.063088,31.710044456830865,31.825842429265347,-0.11579797243448198,0.5215048860630135,31.588892084534717
32.5,0.060444,31.831576078856884,31.875780027097544,-0.04420394824066065,0.5345241296447072,31.50301751934252
32.375,0.051664,31.915179759032746,31.91275928434958,0.002420474683166418,0.5268059723948826,31.459511676764556
32.53125,0.059638,32.00995979610463,31.958573411434795,0.05138638466983636,0.5358283218051562,31.354634447406568
32.4375,0.061862,32.07573521208853,31.99404945503222,0.08168575705631298,0.5293071731437193,31.194210224988357
32.1875,0.052954,32.092929794844146,32.00837912502983,0.08455066981431258,0.5114324178733044,31.103910802429056
32.9375,0.088136,32.22286367256043,32.07720289354614,0.14566077901428542,0.5594932045655168,31.3493764084664
32.96875,0.066174,32.33761541524344,32.14324341995013,0.1943719952933094,0.5614290892892303,31.537904450969254
33.125,0.044634,32.45875150520599,32.21596612958346,0.24278537562253177,0.5715673653491937,31.73729003819836
33.0625,0.0437,32.55163588902045,32.2786723422069,0.27296354681354984,0.5659318568874487,31.9024584148728
33.25,0.042088,32.659076521478845,32.35062253908047,0.30845398239837607,0.5793320496495883,32.0449797588549
32.8125,0.07701,32.68268013355902,32.384835684333765,0.2978444492252521,0.5376263735506264,32.19908925043555
32.0,0.104626,32.577652420703785,32.35632933734608,0.2213230833577029,0.46996196124548245,32.28783425250838
31.65625,0.075866,32.43589820213397,32.30447160865378,0.13142659348019237,0.44447427569482834,32.314253328913686
31.625,0.043482,32.311144632574894,32.25414037838313,0.057004254191767245,0.44212677081661766,32.36687556651931
30.9375,0.06278,32.099814689101834,32.15661146146586,-0.056796772364023695,0.39295558293541333,32.36210593503526
28.75,0.451934,31.584458583086167,31.904269871727646,-0.31981128864147834,0.28452634320034825,31.359228323388045
28.5,0.17979,31.109926493380605,31.652101733081153,-0.5421752397005477,0.27518094237198737,31.015921045512624
28.1875,0.093218,30.660322417475896,31.395464567667734,-0.7351421501918374,0.2635289940049965,30.841754209219427
28.5,0.092672,30.327965122479604,31.18098571080346,-0.8530205883238544,0.29564747213072395,30.68138868159889
28.5,0.080788,30.046739719021204,30.982394176669867,-0.9356544576486634,0.2956474721307239,30.53129509915679
28.375,0.114576,29.78954899301794,30.789253867286913,-0.9997048742689714,0.2897846854410036,30.337367562746614
27.75,0.115734,29.475772224861334,30.564123951191583,-1.0883517263302487,0.2618271264305236,30.12999628649838
28.046875,0.067126,29.255941882574977,30.377661065918133,-1.1217191833431563,0.2965438814276051,29.985526711201285
27.625,0.08,29.005027746794212,30.173760246220496,-1.1687324994262838,0.27663345376869364,29.81330794059844
27.28125,0.08198,28.739831170364333,29.95950022798194,-1.2196690576176081,0.26124204757464287,29.647181862485134
27.0625,0.071896,28.481780221077514,29.7449076185018,-1.2631273974242845,0.25164682412465156,29.408083333207713
27.46875,0.08417,28.32592941783482,29.576303350464627,-1.250373932629806,0.302857836282762,29.209456172469086
27.8125,0.071712,28.246940276629463,29.44565125043021,-1.1987109738007469,0.34377837190177746,29.07435793674465
27.8125,0.085164,28.18010331099416,29.32467708373168,-1.1445737727375196,0.3437783719017775,28.938681807795582
27.773438,0.073912,28.117539416995058,29.20977048493674,-1.0922310679416825,0.34113941079098803,28.811772449202156
26.8125,0.09755,27.916764122072742,29.032194893459945,-1.115430771387203,0.28348747536585667,28.575449890325682
28.375,0.23969,27.987261949446168,28.98351379024069,-0.9962518407945211,0.4471062159607764,28.395973019781458
27.9375,0.055952,27.97960626491599,28.906031287259896,-0.9264250223439063,0.41830287760492846,28.27432358664621
27.8125,0.07344,27.95389760877507,28.825028969685093,-0.8711313609100237,0.41017241590879716,28.19534214356462
27.625,0.081296,27.90329797665583,28.736137934893605,-0.832839958237777,0.39768592183205614,28.100027127805113
27.4375,0.089074,27.831636749478008,28.639942532308893,-0.8083057828308853,0.38506213752525675,27.91722593106118
27.71875,0.093704,27.814269557250622,28.57170604843416,-0.7574364911835367,0.4150564720538142,27.850307225871013
27.5625,0.069666,27.775535779212067,28.496950044846443,-0.721414265634376,0.40328759466387915,27.82202155055376
27.5625,0.085332,27.742761043948672,28.427731523005967,-0.684970479057295,0.4032875946638791,27.775145506252894
27.28125,0.07299,27.671759344879646,28.342806965746266,-0.6710476208666201,0.38074989867866943,27.722729514664
28.0,0.100942,27.722257907205858,28.31741385717247,-0.5951559499666104,0.46329648250745353,27.6966336496938
28.0625,0.079412,27.774602844558803,28.298531349233766,-0.5239285046749629,0.46991356505028126,27.70966941786362
29.125,0.089848,27.982356253088216,28.359751249290525,-0.3773949962023089,0.5675297723977366,27.768468763229514
29.5625,0.096208,28.225455291074645,28.448843749343077,-0.22338845826843112,0.6001791203157348,27.871079699775578
29.5,0.102712,28.421539092447773,28.52670717531766,-0.10516808286988777,0.5932883031559704,27.98992439366717
29.5625,0.060916,28.5970715397635,28.603432569738573,-0.006361029975071375,0.5982556479594965,28.08000257774673
29.5,0.078818,28.735983610569114,28.66984497198016,0.06613863858895286,0.5904889908332333,28.17084783948068
30.3125,0.08473,28.978524593558483,28.791523122203852,0.1870014713546304,0.6534708080287136,28.28521521277761
29.828125,0.074098,29.109232348395636,28.86830844648505,0.24092390191058755,0.5947456845740091,28.37108184970533
29.78125,0.060104,29.21261967941169,28.935933746745416,0.2766859326662754,0.5892271377482874,28.443251509810906
29.59375,0.08274,29.271255113348357,28.984660876616125,0.28659423673223117,0.5665807007047836,28.58677246338487
28.5,0.119088,29.152600480525535,28.948760070940857,0.20384040958467864,0.45638799786312373,28.61125730208289
29.375,0.159324,29.186815791213917,28.980333399019308,0.20648239219460862,0.5344026580577943,28.702101348320433
29.09375,0.09127,29.172497977181003,28.98873462872158,0.1837633484594221,0.5091114701880644,28.75913440840345
29.03125,0.050046,29.150767519153156,28.991883915482944,0.15888360367021193,0.5034098991596678,28.8199141617682
28.6875,0.047102,29.079495593129593,28.969336958780502,0.11015863434909079,0.4720944987015922,28.888717426650185
28.5625,0.040828,28.999957809571196,28.939200887759725,0.06075692181147119,0.46086748438718694,28.947223892340674
28.25,0.050724,28.88457968502178,28.888148970147892,-0.0035692851261117653,0.4331353282471957,28.984773663958183
28.15625,0.068416,28.7725289642492,28.833934231618418,-0.06140526736921714,0.42487542204814593,29.024940427065246
28.40625,0.037694,28.716178354364708,28.802253918165203,-0.0860755638004953,0.45473688257699985,29.090940253933283
29.125,0.057274,28.77907399215475,28.826161035338153,-0.047087043183402955,0.5302524026344961,29.164125536617313
29.625,0.061002,28.909216454900175,28.88533429197977,0.02388216292040468,0.5744093464296646,29.2405306804557
31.375,0.15182,29.288567769530918,29.06975397405534,0.218813795475576,0.6857516445673876,29.45288216928035
31.375,0.085582,29.609557343449236,29.240512938940128,0.3690444045091077,0.6857516445673877,29.55129919730255
31.125,0.0643,29.842702367533967,29.38010457309271,0.46259779444125826,0.6572625709658371,29.621067648190284
31.5,0.074484,30.097671234067203,29.53713386397473,0.5605373700924723,0.6788171599494008,29.714294880976507
31.59375,0.037842,30.327837198056866,29.689475799976602,0.6383613980802636,0.6841648153383403,29.773029958764553
32.0625,0.061656,30.594708398355813,29.865255370348706,0.7294530280071072,0.7101507283313714,29.837724723870366
32.15625,0.039674,30.834945567839533,30.0349586762488,0.7999868915907342,0.715197754522854,29.902053954974768
31.46875,0.085342,30.932453942018064,30.14116544097111,0.791288501046953,0.6287370959287288,29.998197049804666
31.375,0.06586,31.000537950938362,30.23256059349177,0.7679773574465933,0.6177697313677741,30.083850670793638
31.375,0.040824,31.058147496947843,30.3171857347146,0.7409617622332441,0.617769731367774,30.25986542203719
31.25,0.035412,31.08766326664818,30.3862830876987,0.7013801789494778,0.6015438393364602,30.401021387128438
31.03125,0.038406,31.078984302548456,30.434058414535833,0.6449258880126223,0.5731718653572656,30.52119275250191
30.914063,0.054146,31.05361179446408,30.469614309755404,0.5839974847086751,0.5579886520209842,30.60116520500706
30.6875,0.04314,30.997286903008067,30.48575399051426,0.5115329124938057,0.5288222547520193,30.679748509072983
31.25,0.049752,31.036165841006827,30.54236480603172,0.49380103497510675,0.5865983105913327,30.775160628826193
31.71875,0.11835,31.141178788544238,30.629504450029373,0.5116743385148652,0.6275808243211134,30.963803097145817
31.3125,0.058678,31.16753589799897,30.68009671299016,0.4874391850088102,0.5744310942719054,31.13232195683765
31.71875,0.066836,31.25233806753759,30.75703399350941,0.49530407402818,0.6100007643532576,31.2423291338195
31.34375,0.049066,31.266401441762575,30.80049443843464,0.4659070033279349,0.5632057479404992,31.340790358234315
31.53125,0.047874,31.307147373799104,30.854624480032076,0.4525228937670285,0.5805326942251942,31.430452110169547
31.25,0.04186,31.298355470137707,30.883911555585257,0.4144439145524501,0.5455725233540758,31.431198401235807
30.648438,0.125142,31.198368167039597,30.866469069986348,0.33189909705324894,0.47911298078819214,31.35348839680005
31.25,0.090894,31.20631152595658,30.894878768505876,0.311432757450703,0.5395215871557538,31.35780211346204
31.0625,0.07709,31.18418667580941,30.907295156023956,0.2768915197854547,0.5193060975199996,31.330635545634465
30.75,0.05732,31.117388725684886,30.895643662985144,0.2217450626997426,0.48658219539176945,31.295970233343116
30.90625,0.074558,31.08490584481029,30.896429317578836,0.18847652723145458,0.5034312574330511,31.23541122125432
31.4375,0.074022,31.139151099454864,30.93650862738781,0.20264247206705477,0.5566993091423488,31.218745989712435
31.9375,0.087968,31.26197400723104,31.010656136470192,0.2513178707608468,0.6001719873964649,31.251039834238107
31.5625,0.068102,31.30820877534934,31.05153345969462,0.2566753156547179,0.5561231068381376,31.2610803468371
30.875,0.135062,31.24156127144944,31.03845690712465,0.2031043643247905,0.48573706869966904,31.220328150328843
30.875,0.09776,31.185167229687988,31.026348988078382,0.15881824160960534,0.485737068699669,31.19642059681215
33.46875,0.301008,31.536487655889836,31.20726758155406,0.32922007433577605,0.6690254562571228,31.598097324373857
33.5,0.107244,31.83856647806063,31.377099612550055,0.4614668655105767,0.670548972842991,31.734125905019173
34.03125,0.072928,32.17590240451284,31.573703344953753,0.6021990595590871,0.6961547874663998,31.852180001485415
34.40625,0.082748,32.519032803818554,31.783521615697918,0.7355111881206362,0.7131054632555185,31.9837158577473
35.0625,0.103734,32.91033544938493,32.026408903424,0.8839265459609322,0.7403992215889226,32.17643768851153
36.5,0.130644,33.46259153409494,32.35778602168889,1.1048055124060525,0.7879808564450721,32.501800881511315
36.96875,0.094134,34.002000528849564,32.69933890897119,1.3026616198783714,0.8008022687986794,32.74817339332978
36.4375,0.049638,34.3766927551804,32.97623973052888,1.4004530246515188,0.7457593040483832,32.87946281023685
36.21875,0.050012,34.660086177460336,33.21642567641563,1.443660501044704,0.7237011291760583,32.999943910401754
36.75,0.073886,34.98161138092798,33.47817192260707,1.503439458320912,0.7435403878906979,33.17924191547546
36.8125,0.076652,35.263286553092904,33.72515918759914,1.5381273654937644,0.7458524421893258,33.49161995303883
36.3125,0.080394,35.42470400646322,33.9168140625918,1.507889943871426,0.6920972013862058,33.71882493783326
35.96875,0.056692,35.50840339008427,34.06880931721463,1.4395940728696388,0.6570369462033689,33.89611369608846
36.65625,0.060802,35.68499517622515,34.260471590013545,1.4245235862116061,0.6907762068886387,34.08150201838351
37.34375,0.077286,35.94018822603667,34.48886258334588,1.4513256426907901,0.720398113288027,34.34143841361482
36.5,0.081594,36.02631311433872,34.63783572532026,1.3884773890184618,0.6394391246355536,34.548547182686114
36.4375,0.052976,36.089572635209684,34.77114419011135,1.3184284450983341,0.6337575778452549,34.726477617444814
34.78125,0.061274,35.88829222979281,34.77189276862162,1.1163994611711914,0.5055621604777519,34.84499000253457
36.8125,0.066692,36.03047804059391,34.923048859834836,1.1074291807590768,0.6098063208464337,35.220341623465075
37.46875,0.092934,36.25175064973331,35.11161931466189,1.1401313350714233,0.6364729081208279,35.57773416176423
37.46875,0.057244,36.43898131900511,35.2862215876499,1.1527597313552107,0.6364729081208279,36.06355732529676
38.46875,0.083964,36.751253423773555,35.52196443300917,1.2292889907643882,0.6756475023125906,36.38015995088393
38.4375,0.117992,37.010675973962236,35.737930030564044,1.272745943398192,0.6732060377133373,36.647067130172786
35.71875,0.238386,36.8119181318142,35.7365092875593,1.075408844254902,0.5029334567374437,36.626050057705946
34.5,0.137782,36.456238419227404,35.64491600699935,0.8113224122280513,0.44820609498522973,36.55095541126884
33.96875,0.090184,36.07354789319242,35.520755562036435,0.5527923311559846,0.4264237625944366,36.41792736095707
34.125,0.065108,35.77377129423974,35.41736626114485,0.35640503309488736,0.4351191560204257,36.297592323205855
34.25,0.056396,35.53934494127978,35.33089468624523,0.20845025503454906,0.44240188342404607,36.22464684194846
34.21875,0.048618,35.3361764887752,35.24851359837521,0.08766289039999009,0.4408715924558419,36.16666465397148
34.71875,0.057662,35.2411877981944,35.20927185034742,0.03191594784698282,0.47232230237048095,36.09043465831081
34.75,0.120834,35.16562044462603,35.17525171328465,-0.009631268658623071,0.47431256866981625,35.962961611941246
35.8125,0.062504,35.26514037622202,35.22245529007838,0.04268508614364208,0.5381024390401092,35.9407286946537
36.125,0.06163,35.39742647218787,35.289310453776274,0.10811601841159302,0.5551985029475812,35.94650224870586
36.21875,0.074576,35.52378393800512,35.35815782757062,0.16562611043449493,0.5604545613149555,35.93310493856837
36.6875,0.055182,35.702817178312024,35.45662761812095,0.24618956019107685,0.5867489223392836,35.89307357240611
37.03125,0.053732,35.90719145857171,35.57326631307495,0.33392514549675667,0.6053917225077532,35.90010090325971
37.875,0.07908,36.20993123417606,35.74376510469903,0.4661661294770312,0.6474346146218455,35.97603605627154
37.46875,0.060718,36.40359565968744,35.87154176361021,0.5320538960772296,0.6135397895496446,36.07349154749711
37.03125,0.05666,36.50015786588937,35.95744607741686,0.5427117884725092,0.5784201337927325,36.07647185142767
37.71875,0.065866,36.68763357882947,36.08791303464524,0.5997205441842297,0.6156517394195985,36.063565426873254
36.8125,0.02753,36.70684379747109,36.14158614319004,0.5652576542810479,0.547066308204895,36.026511370450024
36.4375,0.053098,36.665406290167844,36.163505688138926,0.5019006020289183,0.5211923582600491,35.910797412187144
36.84375,0.056628,36.692843783988174,36.21389415568419,0.4789496283039867,0.546230650919079,35.74964668132552
37.78125,0.052802,36.860290894143844,36.32999458859647,0.530296305547374,0.5984196191826591,35.83541573145093
37.4375,0.067524,36.94909229504479,36.41203202647821,0.5370602685665844,0.572423007384076,36.066141471983656
36.96875,0.059722,36.95211655734559,36.45327039488723,0.49884616245836355,0.5380946623296957,36.26281000428848
37.6875,0.049008,37.06525247160012,36.54469481008076,0.520557661519355,0.5797145934024543,36.4341617682022
36.59375,0.07828,36.99271362981548,36.548328527852554,0.44438510196292924,0.5051259141889636,36.54342775845767
36.0625,0.06593,36.8496038406131,36.51234122949311,0.33726261111998923,0.4732739069846243,36.60801537730169
36.78125,0.041932,36.83908786513416,36.532260397678805,0.3068274674553564,0.517595195552893,36.70148346733846
35.625,0.068592,36.65230511665198,36.46505592377667,0.1872491928753135,0.45174203535342533,36.837476931034075
34.53125,0.067558,36.32598894485937,36.321811040533944,0.0041779043254237536,0.39990985323677125,36.76077522599427
35.96875,0.093104,36.271029107188696,36.295658370864764,-0.024629263676068547,0.4837485873676708,36.73262266378932
36.21875,0.037844,36.26298616762121,36.28996145450441,-0.026975286883200056,0.4969126060601899,36.74847396476289
36.75,0.06285,36.33791137260256,36.32403838380038,0.013872988802184238,0.5246511284181783,36.75136148909683
35.6875,0.122184,36.23784808450986,36.27688739240776,-0.039039307897901665,0.4689595014413924,36.636889410060704
36.3125,0.057266,36.24933299458527,36.27952536334052,-0.030192368755251664,0.5024189578955022,36.54333335541999
36.5625,0.053516,36.29751253387984,36.30048644753752,-0.0029739136576836245,0.5155672519310981,36.49877079539928
36.28125,0.083248,36.29501060559063,36.299061525497706,-0.004050919907072625,0.49957379169952915,36.4605903840466
37.25,0.064198,36.44193205088438,36.369501412497875,0.07243063838650698,0.5512153109796084,36.4350985675642
36.875,0.054918,36.50855788920986,36.40694575231285,0.10161213689701043,0.5284804588848225,36.44577026504377
37.21875,0.035544,36.617818213946805,36.46707940028968,0.15073881365712793,0.546927825303845,36.46770400181354
38.25,0.14896,36.86892310410884,36.59914759286082,0.2697755112480209,0.5977690601423449,36.6466048495216
38.625,0.0608,37.13908878039978,36.749210734130386,0.38987804626939493,0.6147006957627171,36.690578527114056
39.21875,0.0528,37.45903666033828,36.93213956863925,0.526897091699027,0.6405039566272246,36.75172491669452
39.25,0.068478,37.73456948182469,37.10383293392523,0.6307365478994598,0.6418633845174148,36.867390280612426
37.3125,0.1118,37.66963571539012,37.11928975363447,0.550345961755653,0.5124712351036605,36.87408444490916
36.15625,0.083416,37.43680714379164,37.04795347558747,0.38885366820417033,0.4536923313640739,36.847648252049915
37.46875,0.085538,37.44172142936216,37.07912358850692,0.36259784085524416,0.5208717194877915,36.91976190508928
38.28125,0.072418,37.57087967099875,37.168169989358255,0.4027096816404949,0.5571745169805385,36.99006633358743
37.3125,0.094826,37.531128952383554,37.17886110125764,0.35226785112591585,0.5077739707527194,37.072254197805016
36.90625,0.057506,37.43499372893993,37.158667686349666,0.27632604259026294,0.4882248716815963,37.18024607917325
36.375,0.056918,37.27191777064148,37.10061822810154,0.17129954253994129,0.46311549798741297,37.22595314731186
35.15625,0.07568,36.94643042131202,36.95659095194587,-0.010160530633847031,0.41090500644163924,37.147091361893025
35.96875,0.04671,36.79601804880248,36.88341754809803,-0.08739949929555024,0.4550158875962486,37.12685685103624
35.09375,0.076104,36.534130656679025,36.750849581572254,-0.21671892489322886,0.4186587302230367,37.1415300206019
35.40625,0.067974,36.36061055565148,36.6512496125669,-0.2906390569154169,0.4359917978275493,37.09296930551651
34.96875,0.062548,36.14647816247433,36.52662001163602,-0.3801418491616886,0.4172358666912689,37.02142848216633
34.5625,0.062068,35.90278921440136,36.38112964040372,-0.4783404260023616,0.4000271008529459,36.9581974219777
34.71875,0.05566,35.72062933526269,36.25799040778122,-0.5373610725185287,0.410104637999256,36.85797781417885
34.96875,0.045282,35.604955591376125,36.16249111831595,-0.557535526939823,0.426697127733163,36.79711855133248
