AAPL Close
0.915179
0.928571
0.848214
0.888393
0.872768
0.828125
0.77846
0.863839
0.896763
0.928013
0.951451
1.013393
0.993862
0.948661
1.002232
0.983817
0.982143
0.907366
0.926339
0.895089
0.882254
0.922433
0.964286
1.018415
1.02567
1.00558
1.013393
0.970982
1.03404
1.0625
1.018973
1.02567
0.993304
1.016183
1.037946
1.028599
0.985491
1.011161
1.023438
1.163504
1.089286
1.142857
1.12221
1.097098
1.089286
1.091518
1.122768
1.083147
1.020089
1.037946
1.085379
1.116071
1.098214
1.204799
1.287388
1.261719
1.238281
1.246094
1.242188
1.213728
1.122768
1.212612
1.19029
1.136719
1.164063
1.117746
1.176339
1.116071
1.066406
0.975446
1.016183
0.998884
1.106027
1.132813
1.081473
1.061384
1.075893
1.145647
1.083147
1.131696
1.107701
1.109933
1.052455
1.027344
0.988281
1.010045
0.983259
0.941406
0.886719
0.917969
0.960938
0.901786
0.943638
0.905134
0.899554
0.839286
0.803013
0.766183
0.782924
0.779157
0.771205
0.781808
0.75
0.795759
0.826451
0.81529
0.829241
0.862165
0.84654
0.854911
0.814174
0.84375
0.807478
0.824777
0.814174
0.862723
0.904018
0.993304
0.959821
0.922991
0.966518
0.924107
0.972098
0.915179
0.935268
0.952009
0.921875
0.925223
0.972098
1.020089
1.016741
1.051339
1.008929
1.030134
1.041295
1.022321
0.940848
0.984375
0.956473
0.86942
0.893973
0.893973
0.928571
0.862723
0.907366
0.88058
0.84375
0.857143
0.845982
0.856027
0.834821
0.848214
0.84933
0.851563
0.840402
0.833705
0.866071
0.918527
0.892857
0.901786
0.922991
0.969866
1.001953
1.014509
1.03683
1.05692
1.0625
1.08817
1.132813
1.114955
1.043527
1.107143
1.051339
1.043527
1.03125
1.035714
1.015346
0.986328
1.083147
1.070313
1.090123
1.012277
0.93192
0.955357
0.918527
0.873884
0.955357
0.459821
0.433036
0.398438
0.421875
0.393973
0.396205
0.388393
0.372768
0.350446
0.357143
0.393973
0.383929
0.359375
0.359375
0.33817
0.348214
0.363839
0.337054
0.330357
0.330357
0.331473
0.344866
0.34933
0.366071
0.398438
0.397321
0.382813
0.38058
0.358259
0.360491
0.340402
0.345982
0.361607
0.354911
0.339286
0.330357
0.33817
0.335938
0.330357
0.344866
0.333705
0.321987
0.313616
0.294643
0.304688
0.297991
0.303571
0.25558
0.25558
0.268973
0.271205
0.274554
0.267857
0.257813
0.251116
0.254464
0.25
0.256696
0.251116
0.267857
0.262277
0.264509
0.264509
0.265625
0.265625
0.292411
0.304688
0.292411
0.295759
0.30692
0.295759
0.321429
0.30692
0.305804
0.300223
0.333705
0.348214
0.34375
0.366071
0.366071
0.356027
0.34933
0.387277
0.388393
0.386161
0.377232
0.368304
0.360491
0.377232
0.370536
0.370536
0.341518
0.351563
0.341518
0.348214
0.358259
0.339286
0.327009
0.337054
0.335938
0.335938
0.348214
0.345982
0.325893
0.334821
0.34375
0.363839
0.383929
0.379464
0.371652
0.361607
0.332589
0.34933
0.364955
0.351563
0.350446
0.367188
0.351563
0.359375
0.386161
0.410714
0.388929
0.408393
0.395893
0.402321
0.394107
0.385536
0.361429
0.348214
0.372679
0.367679
0.366786
0.393571
0.389286
0.400357
0.382857
0.364286
0.406964
0.459286
0.447143
0.433036
0.429107
0.441429
0.440893
0.467857
0.455179
0.463036
0.474821
0.445714
0.459821
0.445714
0.43875
0.428214
0.410714
0.408036
0.415893
0.413929
0.430357
0.420536
0.420179
0.420714
0.419643
0.414821
0.414286
0.406429
0.383393
0.353214
0.35625
0.373036
0.368929
0.373929
0.370179
0.386786
0.380714
0.357857
0.362679
0.365536
0.355
0.365
0.363036
0.360536
0.386964
0.401607
0.3975
0.428393
0.424107
0.416786
0.420357
0.415179
0.426786
0.425714
0.414107
0.393393
0.405357
0.3775
0.4025
0.435
0.44375
0.427857
0.448214
0.37125
0.356429
0.356786
0.348929
0.340893
0.329821
0.331964
0.338571
0.338036
0.335536
0.340357
0.353929
0.348214
0.341607
0.34375
0.3375
0.340179
0.339643
0.340893
0.334464
0.329286
0.333036
0.322679
0.323571
0.32
0.325179
0.318036
0.331607
0.337857
0.328571
0.318393
0.318393
0.33125
0.325893
0.33125
0.316429
0.308571
0.310179
0.303393
0.290714
0.303929
0.28
0.280893
0.29375
0.2775
0.270536
0.276964
0.276964
0.2775
0.26875
0.2675
0.283571
0.288214
0.289286
0.285714
0.300357
0.316786
0.321607
0.32125
0.321607
0.303393
0.321429
0.326786
0.339643
0.323929
0.338393
0.342679
0.333393
0.314821
0.314286
0.313571
0.331964
0.331607
0.340536
0.349464
0.349821
0.334107
0.334107
0.334821
0.345893
0.350179
0.347321
0.33875
0.357143
0.34875
0.351429
0.354286
0.381607
0.375
0.366607
0.364643
0.380357
0.375893
0.4
0.424286
0.406786
0.4025
0.4025
0.388929
0.38375
0.375
0.364107
0.368214
0.375179
0.386071
0.369107
0.375
0.381429
0.38375
0.394107
0.400536
0.391071
0.416071
0.421071
0.423036
0.408929
0.40375
0.386607
0.379107
0.375893
0.377679
0.3875
0.371071
0.401429
0.395893
0.389643
0.411071
0.414464
0.415179
0.415536
0.411964
0.430179
0.441429
0.435893
0.452679
0.454464
0.440536
0.433929
0.429107
0.446071
0.44125
0.446607
0.439286
0.426786
0.403929
0.413036
0.383929
0.406071
0.425179
0.422679
0.392143
0.3875
0.41875
0.43375
0.420179
0.429821
0.435357
0.440357
0.4475
0.441429
0.437321
0.43625
0.445536
0.441786
0.44375
0.445
0.433393
0.430179
0.416964
0.418929
0.419107
0.422679
0.436786
0.429821
0.424107
0.444643
0.441786
0.438571
0.430357
0.440357
0.443929
0.4475
0.446429
0.459643
0.46625
0.45375
0.446071
0.438036
0.433036
0.424464
0.430714
0.410893
0.427857
0.433393
0.428214
0.423036
0.419821
0.404464
0.40125
0.435179
0.431964
0.416429
0.4275
0.457321
0.451429
0.450179
0.446607
0.441786
0.418929
0.434286
0.449643
0.43125
0.428214
0.428214
0.432143
0.416071
0.409107
0.406786
0.405714
0.395714
0.382143
0.383571
0.365357
0.35875
0.348929
0.358929
0.366786
0.359821
0.305714
0.305536
0.300893
0.308393
0.306071
0.295536
0.304643
0.316429
0.304643
0.3025
0.313393
0.334643
0.321607
0.313036
0.309286
0.326786
0.312679
0.325536
0.318929
0.279107
0.267679
0.267143
0.266429
0.258393
0.271429
0.256429
0.256071
0.268214
0.275536
0.2725
0.264286
0.258036
0.249821
0.263214
0.268393
0.273214
0.267857
0.267679
0.260536
0.270893
0.27875
0.282321
0.285357
0.284107
0.287857
0.285179
0.280893
0.277321
0.265179
0.2625
0.2625
0.263393
0.250893
0.258571
0.253214
0.256786
0.256607
0.255893
0.255179
0.2525
0.253036
0.258929
0.264286
0.268214
0.260357
0.265536
0.265179
0.261429
0.266607
0.2625
0.262857
0.258929
0.259107
0.253036
0.255357
0.250536
0.245893
0.244286
0.242679
0.251964
0.259107
0.26375
0.270714
0.26
0.251964
0.256071
0.26
0.2625
0.265714
0.262321
0.275357
0.27875
0.275714
0.285357
0.286964
0.292143
0.301607
0.301786
0.3075
0.285714
0.282857
0.270714
0.279286
0.278393
0.291071
0.284821
0.279464
0.272679
0.277321
0.291964
0.285893
0.285179
0.275179
0.280714
0.276786
0.271071
0.270714
0.267321
0.26125
0.266964
0.263393
0.272857
0.276607
0.27125
0.264107
0.265179
0.269286
0.260179
0.253571
0.2525
0.25875
0.256429
0.257143
0.251071
0.25125
0.255893
0.264286
0.266071
0.266071
0.265179
0.259821
0.262143
0.262857
0.26125
0.260893
0.257679
0.261071
0.251786
0.250357
0.247857
0.253036
0.246429
0.252321
0.260357
0.266607
0.255714
0.256429
0.261786
0.260714
0.258036
0.257679
0.252679
0.25625
0.25625
0.256964
0.259643
0.261964
0.272679
0.265179
0.26375
0.267857
0.263214
0.268214
0.258929
0.265357
0.268036
0.261607
0.26
0.261071
0.26
0.259464
0.256607
0.254107
0.253929
0.262857
0.263929
0.268036
0.267857
0.266964
0.26625
0.267857
0.256607
0.259821
0.257321
0.25875
0.260179
0.2525
0.252857
0.260714
0.258214
0.257321
0.25875
0.258036
0.253393
0.256607
0.235714
0.2425
0.239107
0.236429
0.234286
0.234643
0.24125
0.2425
0.24
0.238393
0.2475
0.251071
0.253929
0.256429
0.258036
0.287321
0.3125
0.315179
0.321429
0.326786
0.331429
0.333393
0.33125
0.334464
0.335714
0.323214
0.317679
0.31875
0.325714
0.327143
0.337143
0.326429
0.323214
0.320536
0.311607
0.309107
0.314286
0.315
0.30625
0.299821
0.306786
0.311607
0.317321
0.311071
0.32625
0.324821
0.341429
0.341786
0.342857
0.340357
0.335357
0.340893
0.344464
0.334464
0.340357
0.340893
0.344107
0.341607
0.354821
0.364286
0.355179
0.349643
0.354464
0.355357
0.350179
0.354821
0.373214
0.3725
0.368036
0.371429
0.37125
0.36625
0.384643
0.374821
0.37
0.362143
0.376429
0.370179
0.37875
0.363929
0.350536
0.355893
0.350714
0.351071
0.351786
0.360357
0.356607
0.351964
0.363214
0.362857
0.375179
0.387143
0.372857
0.3725
0.375893
0.383571
0.39625
0.40375
0.408036
0.409821
0.407679
0.401786
0.406071
0.399464
0.396071
0.402857
0.4125
0.396607
0.399286
0.395
0.408571
0.403214
0.394286
0.400536
0.380714
0.364821
0.369464
0.380357
0.37
0.37125
0.367321
0.387321
0.398036
0.414643
0.411786
0.41875
0.422857
0.434821
0.438393
0.443214
0.415179
0.40625
0.414643
0.413929
0.406429
0.410536
0.403571
0.403571
0.423571
0.423036
0.412321
0.40875
0.413393
0.409107
0.41125
0.412857
0.401786
0.391071
0.384643
0.39875
0.400357
0.383214
0.377321
0.364464
0.364643
0.363929
0.362143
0.377679
0.369286
0.37
0.373393
0.387679
0.384643
0.375536
0.377679
0.372321
0.375893
0.365179
0.363929
0.37875
0.373036
0.360179
0.359286
0.355
0.357857
0.351786
0.354464
0.35375
0.364464
0.371071
0.377679
0.38
0.381607
0.38
0.395893
0.394464
0.403393
0.417143
0.410714
0.42375
0.430714
0.432143
0.408036
0.405714
0.405893
0.40375
0.396071
0.402857
0.410893
0.411964
0.402143
0.405
0.402857
0.398571
0.3975
0.389107
0.400357
0.405536
0.404821
0.410357
0.425
0.42375
0.410714
0.413571
0.415357
0.40125
0.4
0.39625
0.399286
0.407321
0.411429
0.427143
0.428929
0.425179
0.427143
0.449286
0.4775
0.464286
0.483929
0.494286
0.484821
0.492143
0.472321
0.461071
0.467679
0.458393
0.461786
0.461786
0.451607
0.455357
0.479821
0.482857
0.498393
0.498571
0.482857
0.484107
0.491071
0.505714
0.496964
0.487679
0.491607
0.500714
0.480893
0.475714
0.523214
0.521071
0.50625
0.495179
0.495179
0.496071
0.494643
0.484464
0.481071
0.472321
0.478036
0.460357
0.465536
0.466786
0.475893
0.474643
0.47625
0.469286
0.484643
0.4875
0.485536
0.483214
0.475714
0.483214
0.472679
0.476964
0.484107
0.488214
0.507321
0.509107
0.503036
0.501071
0.501071
0.516429
0.507143
0.513929
0.532321
0.541964
0.539286
0.548929
0.537857
0.548036
0.584643
0.585893
0.587679
0.577321
0.589286
0.601786
0.5925
0.601786
0.580179
0.580357
0.581071
0.576786
0.555
0.552679
0.542679
0.538214
0.53625
0.520357
0.521786
0.528214
0.588036
0.575
0.570893
0.575
0.564643
0.565714
0.548214
0.558214
0.579107
0.57625
0.582857
0.5775
0.563929
0.55875
0.567679
0.560536
0.531786
0.541071
0.562857
0.55375
0.542321
0.550714
0.549643
0.55125
0.566786
0.548393
0.55
0.555
0.570536
0.590179
0.618929
0.613393
0.609286
0.615893
0.640357
