PEP Close,PEP Volume,EMA 12,EMA 26,MACD,RSI,VWMA
33.25,0.026438,32.40399056792378,32.68612178653426,-0.2821312186104805,0.5310622899086803,32.183811879206964
34.3125,0.054797,32.69760740362781,32.80659424679098,-0.10898684316316576,0.5827496510822038,32.231263026340876
33.5,0.034317,32.82105241845431,32.85795763591757,-0.03690521746326425,0.5342546854373349,32.209363633231916
33.5,0.037924,32.92550589253826,32.90551632955331,0.01998956298495358,0.534254685437335,32.19217729814865
32.9375,0.033457,32.92735113984006,32.90788549032714,0.019465649512923733,0.5007934625661026,32.193804704956825
32.359375,0.033971,32.839970195249286,32.86725508363624,-0.027284888386951422,0.4683275872324108,32.15736774118252
32.5,0.048143,32.78766708828786,32.84005100336689,-0.05238391507902662,0.4772057828443175,32.17721290297946
33.25,0.042544,32.858795228551266,32.87041759571008,-0.011622367158814484,0.5229588139039658,32.20456538786858
35.9375,0.068509,33.33244211646646,33.09760888491674,0.2348332315497217,0.643393221894204,32.5216628262344
34.875,0.049576,33.569758713933155,33.22926748603402,0.3404912278991361,0.5809482722646794,32.694602713851125
36.125,0.043371,33.96287275794344,33.44376619077224,0.5191065671711996,0.6268350386688099,32.940222645065404
36.4375,0.058034,34.343584641336754,33.66552425071504,0.6780603906217166,0.6375213289672865,33.34681622565905
36.75,0.047805,34.71380238882341,33.89400393584726,0.8197984529761513,0.6483656432204933,33.691942026596315
36.8125,0.0405,35.03667894438904,34.1101888294882,0.9264901149008367,0.6506169575665984,33.93354480730143
36.0,0.038296,35.1848821837138,34.2501748421187,0.9347073415951002,0.5970967736259764,34.15051069470226
36.25,0.025495,35.34874646314245,34.3983100389988,0.9504364241436463,0.607787685906702,34.358835130643605
37.0625,0.024086,35.61240085342823,34.59565744351741,1.0167434099108164,0.641117602221737,34.63084887465738
37.25,0.040717,35.86433918367004,34.79227541066427,1.0720637730057732,0.6485401215746024,34.84993419152903
36.4375,0.028355,35.952517770797726,34.914143898763214,1.0383738720345121,0.591454431923819,34.95665783956369
36.4375,0.034073,36.027130421444234,35.02698509144742,1.000145329996812,0.591454431923819,35.126710114689146
36.625,0.036487,36.11911035660666,35.14535656615502,0.9737537904516387,0.6008574167735296,35.25381557549634
35.9375,0.029803,36.0911703017441,35.20403385755095,0.8871364441931533,0.5507992768456443,35.344274989062974
35.3125,0.029499,35.97137487070655,35.21206838662125,0.7593064840853003,0.509262129988206,35.42313801152856
37.1875,0.049318,36.158471044444,35.35839665427893,0.8000743901650722,0.6054021046335336,35.62256458616725
37.875,0.044573,36.42255242222185,35.54481171692493,0.8777407052969153,0.6337359086673661,35.85650769610344
37.4375,0.033448,36.57869820341849,35.68501084900456,0.8936873544139274,0.6040133171156096,36.06777445079691
37.75,0.033453,36.75889847981565,35.837973008337556,0.9209254714780926,0.6178020193604904,36.35355820034538
37.4375,0.028255,36.86329871369016,35.956456489201436,0.9068422244887273,0.5954720128059074,36.56113037275427
36.6875,0.022799,36.83625275773783,36.0106078603717,0.8256448973661321,0.5445963394831339,36.622931073267175
37.0,0.021301,36.86144464116278,36.083896167010835,0.7775484741519421,0.5614106975606948,36.75635596504281
37.5,0.032283,36.95968392713773,36.188792747232256,0.7708911799054761,0.5876444425653972,36.82991890692548
37.5625,0.038021,37.052424861424235,36.290548840029864,0.7618760213943716,0.5909381568658112,36.90452775849695
36.6875,0.023204,36.996282575051275,36.31995262965729,0.6763299453939879,0.5274218928274036,36.908123186067776
37.5,0.022527,37.073777563504926,36.40736354597897,0.666414017525959,0.5732866541846172,36.93517686122332
37.9375,0.032461,37.206657938350325,36.52070698701756,0.6859509513327637,0.5960220525885256,37.04364163432028
37.6875,0.04305,37.28063364014258,36.60713609909033,0.6734975410522495,0.5771001768943614,37.11767441752751
39.1875,0.087844,37.57399769550526,36.79827416582438,0.7757235296808815,0.6490848323445779,37.37509979324526
40.0,0.057431,37.94722881927368,37.035439042429985,0.9117897768436976,0.680781079545887,37.58911729162232
39.5,0.035982,38.18611669323158,37.217999113361095,0.9681175798704871,0.6423311116955859,37.72693984672715
39.375,0.035192,38.3690218173498,37.37777695681583,0.9912448605339677,0.6327101606537294,37.865261639149395
39.125,0.037363,38.48532615314213,37.50720088594058,0.9781252672015555,0.6129364059082919,37.99039061028155
39.0,0.029634,38.56450674496642,37.617778598093125,0.9467281468732978,0.6027924620952344,38.11389436620672
39.515625,0.025448,38.71083263035621,37.75835981304919,0.9524728173070187,0.6299948962933984,38.275169816259
39.25,0.025777,38.79378145645526,37.868851678749245,0.9249297777060121,0.606935266793937,38.38610614664402
39.75,0.064256,38.940892001615985,38.00819599884189,0.9326960027740938,0.6340859125961366,38.537422454089125
39.4375,0.028967,39.0172932321366,38.11407036929805,0.9032228628385539,0.6059155223268555,38.62410004922454
40.75,0.054431,39.28386350411558,38.309324416016715,0.9745390880988651,0.6718548762813252,38.818352365771226
39.9375,0.044942,39.384422965020875,38.42993001483029,0.9544929501905841,0.6044314032326351,38.93542038869438
41.0,0.03261,39.63297327809458,38.62030556928731,1.012667708807271,0.6534135166964027,39.08887269257847
41.0,0.041964,39.84328508146464,38.796579230821585,1.0467058506430575,0.6534135166964027,39.246038897158634
40.6875,0.032223,39.973164299700855,38.93664743594591,1.0365168637549473,0.6269329509442332,39.37563939586072
40.0625,0.036859,39.98690825359303,39.02004392217214,0.9668643314208865,0.5766025507516623,39.49462264805943
40.3125,0.032122,40.03699929150179,39.11578140941865,0.9212178820831411,0.5907551807281144,39.6087285899214
39.5,0.019683,39.954384015886134,39.14424204575801,0.8101419701281216,0.5288803032050221,39.665557715170515
41.0,0.039969,40.11524801344211,39.28170559792409,0.8335424155180249,0.6100769810478263,39.80137057599966
41.3125,0.036522,40.29944062675871,39.43213481289267,0.8673058138660394,0.6245931700569953,39.98428864616582
42.4375,0.056866,40.6283728380266,39.6547544563821,0.9736183816444992,0.6719422196618925,40.25698617035539
41.25,0.031196,40.724007786022504,39.772920792946394,0.9510869930761103,0.587682903105338,40.31862587701447
41.96875,0.034703,40.91550658817288,39.9355748082837,0.9799317798891849,0.6188376960098244,40.43570012129976
42.8125,0.066198,41.20735172845397,40.14868037804046,1.058671350413512,0.6520731825852157,40.68794741024421
43.5,0.057368,41.56006684715336,40.39692627596339,1.1631405711899703,0.6768020536650975,40.965461230545955
43.375,0.058566,41.83928733220668,40.61752432959573,1.221763002610949,0.6675124380882625,41.20838655458345
43.75,0.060448,42.13324312725181,40.84955956444049,1.2836835628113192,0.6816304497578103,41.43827990784999
43.6875,0.036897,42.37235956921307,41.05977737448194,1.312582194731128,0.6764748025608667,41.59909944306003
41.125,0.043065,42.180458097026445,41.06460868007587,1.1158494169505744,0.5071153315284447,41.715465050514496
42.25,0.037838,42.19115685133007,41.152415444514695,1.038741406815376,0.5592818799303327,41.816359812222785
41.9375,0.032828,42.152132720356214,41.21056985603212,0.9415628643240908,0.5421177189846842,41.89082526832016
42.0625,0.037366,42.13834307107064,41.273675792622335,0.8646672784483087,0.5480920120381833,42.004968209698156
43.5625,0.033917,42.35744413705978,41.44321832650216,0.9142258105576175,0.6132964007835815,42.108523770018806
43.4375,0.039508,42.52360657751212,41.59094289490941,0.9326636826027084,0.6054564531882737,42.22867695281881
43.40625,0.030434,42.65939787327948,41.725410087879084,0.9339877854003973,0.6033798274985349,42.33264641978567
42.75,0.029723,42.67333666200572,41.80130563692507,0.8720310250806449,0.5599462475804747,42.450505011242406
44.4375,0.082581,42.944746406312525,41.99657929344914,0.9481671128633877,0.6330866720070498,42.71938739926948
43.0,0.020013,42.95324695918752,42.07090675319365,0.8823402059938701,0.549327589009797,42.799044009221646
43.375,0.035039,43.01813204238944,42.16750625295708,0.8506257894323568,0.5654781804339779,42.90598800947884
43.875,0.025277,43.14995788202183,42.293987271256555,0.8559706107652758,0.5867434374925431,43.00329098520765
42.4375,0.03557,43.04034897709539,42.30461784375607,0.7357311333393213,0.5095364145571123,43.01783362350414
40.9375,0.046911,42.71683374984994,42.20334985532969,0.5134838945202489,0.4438977681827547,42.96756274059817
40.625,0.041225,42.39501317294995,42.0864350512312,0.3085781217187531,0.4314286199651594,42.89479312612545
39.75,0.042862,41.988088069419184,41.91336578817703,0.07472228124215263,0.39773909968789994,42.73847350429519
40.375,0.06162,41.73992067412392,41.799412766830585,-0.05949209270666245,0.43186573754167357,42.51083466696645
41.6875,0.046424,41.73185595502794,41.79112293225054,-0.05926697722259888,0.49640107788855325,42.402441488946316
42.875,0.045217,41.907724269639026,41.8714101224542,0.036314147184825174,0.5465846771006302,42.327732527057194
43.0,0.042715,42.07576668969456,41.95500937264278,0.12075731705178328,0.5516494018253867,42.301248683858084
43.375,0.043283,42.275648737433855,42.060193863558126,0.21545487387572848,0.5672660060566512,42.421110728560826
43.75,0.038171,42.50247200859788,42.185364688479744,0.3171073201181329,0.5829112385707637,42.49166783851661
44.25,0.033499,42.77132246881359,42.33830063748125,0.43302183133233996,0.6034953765587179,42.58668739331118
43.625,0.026461,42.90265747361149,42.433611701371525,0.4690457722399657,0.5658996632953885,42.64548129177338
44.125,0.038868,43.090710169978955,42.558899723492154,0.5318104464868014,0.5880114674729231,42.67826422800568
43.8125,0.054001,43.20175475921296,42.65175900323348,0.5499957559794808,0.568520001411028,42.71638376424269
44.3125,0.025124,43.37263864241097,42.77477685484581,0.597861787565158,0.5918331588538706,42.739837987856376
44.75,0.04039,43.58454038973236,42.92108968041279,0.6634507093195694,0.6116075856570085,42.837854710263905
45.8125,0.051299,43.92730340669661,43.13526822260444,0.7920351840921711,0.6552854471124545,42.86366934666214
45.875,0.035615,44.22694903643559,43.33821131722633,0.88873771920926,0.6577238364172718,42.9927749542659
45.625,0.024213,44.442033800060884,43.50760307150586,0.9344307285550215,0.6382748995350659,43.05580042754572
45.125,0.040313,44.547105523128444,43.627410251394316,0.9196952717341276,0.6000576075221483,43.13285891720255
45.0625,0.031641,44.626396981108684,43.733713195735476,0.8926837853732081,0.5952596841148715,43.23879147054029
44.625,0.018408,44.62618206093811,43.79973444049581,0.8264476204423019,0.5614196569857486,43.409615533519585
44.4375,0.034567,44.59715405156302,43.84697633379242,0.7501777177705975,0.5470657007477612,43.60366278296766
44.0,0.035749,44.5052841974764,43.85831142017817,0.646972777298231,0.5140406898407655,43.83731246205597
45.0625,0.034836,44.59100970555695,43.94751057423905,0.6434991313179026,0.5803040989178789,44.18292585388111
45.8125,0.037569,44.77893128931741,44.08565793911023,0.6932733502071855,0.6197218834195737,44.42484371990015
47.0,0.03871,45.12063416788396,44.30153512880577,0.8190990390781963,0.6722151290764694,44.65886094423737
45.9375,0.0248,45.246305834363355,44.422717711857196,0.823588122506159,0.5933006138150644,44.80383059700332
44.0,0.06676,45.05456647523053,44.391405288756665,0.6631611864738645,0.4821465947827896,44.81502131002443
43.484375,0.025853,44.81299855596429,44.32421785995988,0.48878069600441165,0.45757734880293693,44.82372026389499
43.875,0.025985,44.66869108581594,44.29094246292581,0.3777486228901239,0.47922800665643905,44.81608003433115
44.3125,0.014039,44.61389245722887,44.2925393175239,0.3213531397049749,0.5031481037163307,44.85106788200904
43.25,0.017761,44.40406284842443,44.2153141828925,0.18874866553193215,0.44918730651438515,44.85074947925352
43.34375,0.014026,44.240937794820674,44.15075387304861,0.09018392177206636,0.45474391830761296,44.905527017421576
43.5,0.017178,44.12694736484826,44.102549882452415,0.024397482395848158,0.4644411275738687,44.89084581026723
42.75,0.017636,43.91510930871777,44.00236100227075,-0.0872516935529859,0.42533842382792814,44.838013168744794
43.3125,0.020696,43.82240018429965,43.95126018728774,-0.12886000298808398,0.46192840055629125,44.696499309236486
42.5,0.019031,43.618954002099706,43.84375943267383,-0.22480543057412206,0.42029954952957593,44.54684189494455
41.9375,0.029492,43.36026877100745,43.70255503025354,-0.34228625924609446,0.3938376605383052,44.36445068467392
42.640625,0.030106,43.24955434469861,43.62389354653106,-0.3743392018324485,0.4411979759024913,44.215656303900374
42.3125,0.019634,43.1053921378219,43.52675328382505,-0.4213611460031501,0.4245284259440821,44.09745936733193
42.75,0.026668,43.05071642431084,43.46921600354171,-0.41849957923086833,0.45414217060940215,44.014633481507765
41.9375,0.022128,42.87945235903226,43.355755558834915,-0.4763031998026577,0.4117635031180019,43.90216852398651
43.1875,0.035967,42.92684430379652,43.3432921841064,-0.41644788030988167,0.4905306090801843,43.84797810832754
42.5625,0.018515,42.87079133398167,43.285455726024445,-0.4146643920427735,0.45754096755744755,43.72146541912416
42.75,0.016321,42.85220805183065,43.24579233891152,-0.3935842870808699,0.46907680483457287,43.53313061907298
43.875,0.020051,43.009560659241316,43.292400313806965,-0.28283965456564886,0.5332173718665971,43.2692779673861
44.6875,0.032286,43.26770517320419,43.39574103130274,-0.12803585809854923,0.5733103852372301,43.22769090864112
44.125,0.029462,43.399596685018935,43.4497602141692,-0.050163529150268005,0.5388062998866404,43.17221190527456
43.75,0.03424,43.45350488732372,43.47200019830482,-0.01849531098110191,0.5164893171220406,43.197607727406755
44.0,0.014001,43.537581058504685,43.51111129472668,0.02646976377800314,0.5304522297325946,43.183433182967605
43.890625,0.019109,43.59189551104242,43.539223421043225,0.05267208999919859,0.5233317416572695,43.17828856607191
41.625,0.033167,43.28929620165128,43.39742909355854,-0.10813289190726039,0.40273458762514497,43.06589764596116
43.375,0.032984,43.302481401397245,43.395767679220874,-0.09328627782362986,0.4988071831763879,43.07878619887163
45.375,0.050683,43.6213304165669,43.54237748076007,0.07895293580683216,0.5816330767611133,43.2878022861501
44.8125,0.021396,43.804587275556614,43.636460630333396,0.16812664522321796,0.5539077940846697,43.36786342161704
44.4375,0.021111,43.901958463932516,43.69579687993833,0.20616158399418794,0.5355785936145773,43.412941428692214
45.5,0.023911,44.1478110079429,43.82944155549845,0.3183694524444505,0.578170345747923,43.53958637069115
45.25,0.021327,44.31737854518245,43.93466810694301,0.3827104382394424,0.5650396436098872,43.69965520071999
46.0,0.044684,44.57624338438515,44.08765565457686,0.48858772980829457,0.5947725224423249,43.95013975880924
47.375,0.050367,45.00682132524898,44.33116264312672,0.6756586821222612,0.6429596171702502,44.310205339800284
46.0,0.056749,45.159618044441444,44.454780225117325,0.7048378193241192,0.5699688897998018,44.53996496104996
45.125,0.047159,45.15429219145045,44.5044261343679,0.649866057082555,0.5288266996633759,44.67657823802307
45.8125,0.036924,45.25555493122731,44.60132049478509,0.6542344364422163,0.5559485244364063,44.82951427923427
46.375,0.031466,45.42777724950003,44.73270416183804,0.6950730876619886,0.5773833213644214,44.97166098046276
47.0625,0.032068,45.679273057269256,44.90528163133152,0.7739914259377372,0.6026306416773957,45.129832220448755
47.375,0.031033,45.94015412538168,45.08822373271437,0.8519303926673132,0.6139209776282964,45.27262860209719
46.8125,0.041159,46.07436118301527,45.215947900661455,0.8584132823538155,0.5818731919841881,45.39487381593611
47.875,0.03015,46.35138253947446,45.412914722834685,0.938467816639772,0.6220111803909163,45.56140316901148
45.5,0.040184,46.22040061032454,45.419365484106194,0.8010351262183448,0.5052555044787562,45.64903150252637
46.625,0.026828,46.282646670274616,45.508671744542774,0.7739749257318422,0.5484891260940602,45.720185712258775
47.125,0.029807,46.412239490232366,45.62839976346553,0.7838397267668356,0.56661571040565,45.829456294966846
47.9375,0.050599,46.64689495327354,45.799444225431046,0.8474507278424923,0.5950649816343556,46.171002037916196
47.8125,0.044841,46.826218806616076,45.94855946799171,0.877659338624369,0.5886626846587499,46.39740745392834
46.5625,0.037336,46.785646682521296,45.99403654443677,0.7916101380845291,0.527538854910756,46.478039706632885
46.75,0.026929,46.78016257751802,46.05003383744145,0.730128740076573,0.5353328824064674,46.53732429012243
46.125,0.040071,46.67936833482294,46.055586886519855,0.6237814483030846,0.5054035160115264,46.57471999093589
48.5,0.047018,46.95946551408095,46.236654524555426,0.7228109895255201,0.5974939112448089,46.726305482986156
47.0,0.042174,46.965701588837725,46.29319863384762,0.672502954990108,0.5303319413598375,46.78094097043221
48.125,0.033752,47.144055190554994,46.42888762393298,0.7151675666220143,0.5694237661199346,46.88428735188911
49.125,0.055676,47.44881593046961,46.62859965178979,0.8202162786798155,0.6011986314545529,47.01222602801044
48.4375,0.029437,47.60092117193582,46.76259227017573,0.838328901760093,0.5700523781335022,47.14394767635246
48.0,0.053549,47.662317914714926,46.85425210201457,0.8080658127003559,0.5505071462410578,47.32929868029083
47.0625,0.050174,47.57003823552801,46.86967787223571,0.7003603632922974,0.5101429888995581,47.384345322124226
45.8125,0.046423,47.29964773775447,46.79136840021825,0.5082793375362158,0.46154984897859164,47.33212877657095
47.5,0.043784,47.33047116271532,46.84385962983172,0.48661153288360026,0.5270466114895084,47.35210136979289
47.125,0.028259,47.29886021460527,46.86468484243678,0.43417537216848956,0.5121381232990392,47.343170378375
47.375,0.031651,47.31057402774292,46.90248596521924,0.40808806252368157,0.5218486632358307,47.37214334894667
49.0,0.040673,47.570485715782475,47.057857375203,0.5126283405794752,0.5803223383129746,47.436020878041454
48.8125,0.034734,47.761564836431326,47.18783090296574,0.5737339334655829,0.5716357943619937,47.594273763252545
48.1875,0.035552,47.8270933231342,47.26188046570902,0.5652128574251805,0.5424863693596761,47.65296240586511
47.8125,0.029732,47.82484819649817,47.30266709787872,0.5221810986194555,0.525181978129826,47.67848741344327
46.5625,0.068915,47.6306407816523,47.24783990544326,0.38280087620904624,0.4712237037728213,47.56880513720329
44.3125,0.058503,47.120157584475024,47.030407319854866,0.08975026462015734,0.3929609957036867,47.327379989261004
43.9375,0.062131,46.63051795609425,46.801303073939685,-0.17078511784543338,0.38158593979470506,47.1154707427337
45.0,0.066483,46.379669039772054,46.66787321661082,-0.288204176838768,0.4317747581600859,46.969924520775216
46.5,0.062721,46.398181495191736,46.65543816352854,-0.25725666833680094,0.4941863378443427,46.974681537563185
44.75,0.042022,46.144615111316085,46.51429459585976,-0.36967948454367416,0.43425900383102173,46.79439682925099
44.5,0.016735,45.89159740188284,46.36508758875904,-0.47349018687619804,0.4263058000982747,46.74156539803302
44.375,0.029432,45.6582747246701,46.21767369329541,-0.5593989686253096,0.42214279118303627,46.61033567245591
45.125,0.032708,45.57623245933624,46.13673490119945,-0.5605024418632141,0.456440798243386,46.39196503836186
45.375,0.027491,45.54527361943836,46.080310093703204,-0.5350364742648424,0.46778052374509044,46.28963863279762
45.375,0.040438,45.51907767798631,46.02806490157704,-0.5089872235907293,0.46778052374509044,46.13811823781673
42.375,0.121012,45.03537341983456,45.75746750146022,-0.7220940816256558,0.3625251188903109,45.59236781310399
43.8125,0.123729,44.84723904755232,45.61339583468539,-0.7661567871330703,0.42884278304197554,45.36116554045581
44.1875,0.066185,44.74574073254428,45.50777392100499,-0.7620331884607126,0.445061594461211,45.19305174093764
45.3125,0.074438,44.832934465999,45.49330918611573,-0.660374720116728,0.4916946599891551,45.1501491971632
46.9375,0.069758,45.15671377892223,45.6002862834405,-0.443572504518265,0.5504578218128382,45.199327788764094
47.4375,0.054369,45.50760396678035,45.736376188370826,-0.22877222159047506,0.5670432364775445,45.16987840259676
47.0625,0.041717,45.746818741121835,45.83460758182484,-0.08778884070300563,0.5506348627198516,45.127560503295605
47.375,0.025421,45.99730816556463,45.94871072391189,0.04859744165274549,0.5620089878383319,45.08118923595525
48.4375,0.039627,46.372722293939304,46.1330654851036,0.23965680883570428,0.5991586400820869,45.127275356257805
49.75,0.060147,46.892303479487104,46.40098656028111,0.4913169192059925,0.6398016892451531,45.28792445879933
48.8125,0.094708,47.187718328796784,46.57961718544547,0.6081011433513126,0.593510453347765,45.62743654410078
49.3125,0.051122,47.5146078166742,46.78205294948655,0.7325548671876518,0.6097286827471339,45.88473267789975
49.1875,0.049626,47.77197584487817,46.96023421248754,0.8117416323906284,0.6032486808906298,46.082989420120605
48.875,0.037977,47.94167186874307,47.10206871526624,0.8396031534768298,0.586468077442306,46.15569318634848
48.75,0.036121,48.0660300427826,47.22413769932059,0.8418923434620069,0.5795237987222099,46.29550325963317
48.625,0.033748,48.152025420816045,47.3279052771487,0.8241201436673435,0.572226943121916,46.39341833337238
48.875,0.020976,48.26325227915204,47.4425048862488,0.8207473929032432,0.583521564449006,46.49462411174611
48.875,0.031644,48.35736731312865,47.54861563541556,0.8087516777130901,0.5835215644490059,46.603800974593135
48.75,0.039397,48.417772341878084,47.637607069829215,0.780165272048869,0.5747221144610614,46.71020182572651
49.5625,0.026251,48.593884289281455,47.78019173132335,0.813692557958106,0.6153278516934538,46.827571351936705
49.375,0.042678,48.71405593708431,47.89832567715125,0.815730259933062,0.601065248328937,47.462633098577044
46.5,0.071894,48.373431946763645,47.79474599736226,0.5786859494013825,0.43468877408673057,47.857774856789185
44.375,0.123737,47.75828857033847,47.54143147903913,0.21685709129933883,0.35620556293829314,47.67439369838379
45.3125,0.050419,47.38201340567102,47.376325443554755,0.005687962116262213,0.4070683331576913,47.73104827595505
46.0625,0.037557,47.179011343260086,47.27900504032848,-0.0999936970683919,0.4448546178557662,47.72350616941276
46.75,0.034274,47.11300959814315,47.239819481785624,-0.1268098836424727,0.47771219633547274,47.70473344934518
46.0,0.040798,46.941777352274975,47.147981001653356,-0.20620364937838076,0.4466541963692577,47.6596362335227
46.0625,0.034998,46.80650391346344,47.067575001530884,-0.26107108806744606,0.4498640161261314,47.60882607687802
45.6875,0.030849,46.634349465238294,46.96534722363971,-0.3309977584014163,0.4336114947689737,47.51175914538723
45.9375,0.031537,46.527141855201634,46.889210392258995,-0.3620685370573611,0.44793094415555085,47.31153239231086
45.375,0.041904,46.34988926209369,46.777046659499064,-0.42715739740537373,0.4220745333962984,47.05412571598846
45.0,0.036358,46.14221399100235,46.64541357361025,-0.5031995826078983,0.4052785953369588,46.83115523962085
43.8125,0.041591,45.78379645392506,46.435568123713196,-0.6517716697881326,0.3568513767694937,46.54409171571715
43.8125,0.02606,45.48052007639813,46.24126678121593,-0.760746704817798,0.35685137676949363,46.35231948952378
43.1875,0.06121,45.12774775695226,46.015061834459196,-0.8873140775069359,0.3325928442382433,46.025554419032964
42.75,0.056424,44.76194040972884,45.77320540227703,-1.0112649925481918,0.316379656111295,45.71603864490163
43.75,0.059972,44.60625726977056,45.623338335441694,-1.0170810656711353,0.3896218170000747,45.515756721751465
