AMZN Close,AMZN Volume,EMA 12,EMA 26,MACD,RSI,VWMA
64.1875,0.058135,65.41719403887907,66.99119379618232,-1.5739997573032412,0.449598232665773,65.80274663269756
72.375,0.170829,66.48762572520536,67.38999425572436,-0.9023685305189986,0.5707933799388619,66.72714230625037
70.6875,0.115664,67.13376022901991,67.63425394048552,-0.5004937114656087,0.5441960554107133,66.83184871310628
67.6875,0.054421,67.21895096301685,67.63819809304215,-0.41924713002529757,0.4996238292903982,66.79728478878529
72.6875,0.09746,68.0602661994758,68.01222045652051,0.04804574295529562,0.5637554715732046,67.11987670910575
73.125,0.047486,68.83945601494106,68.39094486714862,0.44851114779244483,0.5689612395056941,67.36860988985927
70.125,0.051976,69.03723201264243,68.51939339550798,0.5178386171344584,0.5228838447769584,67.39392628243895
66.25,0.058865,68.60842708762053,68.3512901810259,0.2571369065946243,0.4699435819816667,67.40625692184493
66.5,0.05034,68.28405368952507,68.21415757502399,0.06989611450107702,0.47364622291358527,67.65345436012596
67.0,0.051155,68.08650696805968,68.12421997687407,-0.03771300881439288,0.4814480523102156,67.85703877284016
63.5625,0.048654,67.3905058960505,67.78631479340191,-0.3958088973514151,0.433837503885764,67.92524995732958
63.9375,0.14318,66.85927421973504,67.50121740129806,-0.6419431815630219,0.440339573180706,67.65773457265789
62.1875,0.049,66.14053972439119,67.10760870490562,-0.9670689805144264,0.41631142559508055,67.63786331791682
64.25,0.060327,65.84968745910024,66.89593398602372,-1.0462465269234826,0.45411837542256017,67.42364345264018
67.5625,0.060523,66.11319708077713,66.94530924631826,-0.8321121655411332,0.5091128122467847,67.44372216124985
63.375,0.045236,65.69193599142679,66.68084189473913,-0.9889059033123431,0.4477084541933207,67.39873857976707
63.375,0.047066,65.33548430043805,66.43596471735106,-1.1004804169130011,0.44770845419332067,67.32545491007346
56.375,0.086955,63.95694825421681,65.69070807162134,-1.7337598174045326,0.3628611215077269,66.81780708124438
48.0,0.10679,61.50203313818346,64.38028525150125,-2.8782521133177923,0.2916462421691442,65.4764236328684
46.875,0.200745,59.25172034769369,63.083597455093745,-3.8318771074000537,0.2835946687629364,63.17149550537852
47.0625,0.121809,57.376455678817734,61.896849495457175,-4.520393816639441,0.2871270691914702,61.96004266006026
54.9375,0.10735,57.001231728230394,61.38134212542331,-4.380110397192915,0.41712110425530846,60.38182238246432
53.4375,0.053738,56.45296530850264,60.79290937539196,-4.339944066889316,0.40208102052235634,59.36750429823289
52.375,0.049253,55.82558603027147,60.16936053277033,-4.34377450249886,0.3913178526186369,58.849147998449844
49.8125,0.066933,54.900495871768165,59.402185678491044,-4.501689806722879,0.365879759904755,57.553167920054705
52.4375,0.071504,54.52157342995768,58.886283035639856,-4.3647096056821795,0.4083121643678866,56.83145219665156
53.5,0.120064,54.36440828688727,58.48729910707394,-4.122890820186669,0.4250815288062197,56.14940044057876
52.875,0.11266,54.13526855044307,58.07157324729068,-3.936304696847607,0.4175842470700486,55.56664096778408
55.1875,0.068338,54.29715031191336,57.857938191935816,-3.5607878800224526,0.4558274810590086,55.22181841911589
59.9375,0.085785,55.164896417772844,58.01197980734798,-2.8470833895751326,0.5248441687801013,55.10576415227064
56.125,0.074279,55.31260466119241,57.8722035253222,-2.5595988641297893,0.4729914294917144,54.91186324561732
54.125,0.054248,55.12989625177819,57.59463289381685,-2.464736642038659,0.44798729358629,54.09914317397448
55.0625,0.047252,55.11952759765847,57.40706749427486,-2.2875398966163942,0.4623354449779222,53.88534673996179
58.5,0.040621,55.63960027494178,57.48802545766191,-1.8484251827201348,0.5123828915301486,53.615281121599544
56.015625,0.0395,55.69745023264304,57.37895875709437,-1.6815085244513241,0.4777692093450704,53.14699678337831
56.25,0.045518,55.782457889159495,57.29533218249478,-1.5128742933352868,0.48132899598962176,52.946153340273234
53.3125,0.087115,55.40246436775034,57.00030757638406,-1.5978432086337193,0.44077533614604186,52.666396048479164
54.875,0.055808,55.32131600348106,56.842877385540795,-1.521561382059737,0.4665225889952647,52.542601448757544
53.75,0.039696,55.07957507986859,56.61377535698222,-1.5342002771136265,0.4504420469458181,52.888229623801074
56.0625,0.041254,55.23079429835035,56.572940145353904,-1.3421458470035574,0.4894022161844793,53.85593985608129
59.0625,0.064322,55.82028748321952,56.7573519864388,-0.9370645032192755,0.5354167553511691,54.73306417413325
61.0,0.069986,56.617166331954984,57.071622209665556,-0.45445587771057205,0.5628187880949558,55.05658307800296
55.375,0.04727,56.426063819346524,56.94594649043107,-0.5198826710845452,0.47518910998254726,55.13622829142364
52.625,0.046109,55.84128477021629,56.625876380028764,-0.7845916098124732,0.43918707644035104,55.152037688674156
51.875,0.082728,55.23108711325994,56.27395961113775,-1.0428724978778092,0.42962691369413525,55.21871829254816
46.6875,0.058372,53.91668909583533,55.56385149179421,-1.6471623959588797,0.3696851795103078,54.985202636766395
48.5625,0.116666,53.09296769647605,55.045232862772416,-1.952265166296364,0.40215318348910994,54.538251882347694
45.5,0.049195,51.92481882009512,54.33817857664113,-2.413359756546008,0.3687428233473802,54.32635591304234
46.5,0.03621,51.09023130931126,53.75757275614919,-2.6673414468379306,0.3866612003941093,54.03679557191857
51.75,0.056132,51.19173418480183,53.608863663101104,-2.417129478299273,0.4714809481163923,53.48610148045486
48.3125,0.06882,50.748775079447704,53.216540428797316,-2.4677653493496123,0.42959012323620077,53.004717275217956
50.1875,0.076222,50.66242506722498,52.992167063701224,-2.329741996476244,0.457883862559217,52.76899861053597
57.875,0.083225,51.7720519799596,53.35385839231595,-1.5818064123563502,0.5552830867944751,53.03176635936018
54.5,0.068132,52.191736290735044,53.43875777066292,-1.2470214799278736,0.5118077133664136,52.93268869493947
50.5625,0.048531,51.94108455369888,53.2257016395027,-1.2846170858038235,0.46597044579215624,52.74191973244418
51.8125,0.038412,51.92130231466828,53.121020036576574,-1.1997177219082928,0.4818359295669732,52.58361404709915
51.875,0.030403,51.91417888164239,53.028722256089424,-1.114543374447031,0.4826635206788656,52.51139205286146
52.1875,0.019223,51.95622828446664,52.96640949637909,-1.0101812119124531,0.4870747263659991,52.39031795289366
48.4375,0.03986,51.41488547147178,52.63093471886953,-1.2160492473977556,0.4387301643842067,52.20493678313026
49.0,0.047885,51.043364629706886,52.36197659154586,-1.3186119618389753,0.4475872666195418,51.93255942521716
46.4375,0.050205,50.334770071290436,51.923126473653575,-1.5883564023631394,0.4154255521774968,51.2846231450459
46.3125,0.035547,49.715959291091906,51.5075245126422,-1.791565221550293,0.41386330692092743,50.50521472560086
46.0,0.030709,49.144273246308536,51.09955973392796,-1.955286487619425,0.4097150786361235,50.164784137241746
45.3125,0.051515,48.55476966995338,50.67088864252589,-2.116118972572508,0.40021116910017607,49.83077110171765
46.125,0.061991,48.180958951499015,50.33415615048693,-2.153197198987918,0.417410761498244,49.45706526322201
46.0625,0.035733,47.855042189729936,50.01773717637679,-2.162694986646855,0.41642153829191436,49.49570823154154
42.0,0.105161,46.95426646823302,49.42383071886739,-2.4695642506343702,0.35716952746132563,48.83809980244137
33.875,0.518382,44.9420716269664,48.27206548043277,-3.3299938534663696,0.27338567247032836,43.78425310757253
33.9375,0.210764,43.24906060743311,47.21024581521553,-3.961185207782421,0.2747949226756083,42.48796800492828
36.5,0.176382,42.21074359090493,46.41689427334771,-4.206150682442775,0.3319993418191031,41.61096372103531
37.875,0.148743,41.5437061153811,45.784161364210846,-4.240455248829747,0.3611206642497156,41.06920312728919
37.125,0.089865,40.86390517455324,45.14274200389893,-4.278836829345693,0.3521039491574,40.51412913319525
36.3125,0.064519,40.16368899385274,44.488650003610125,-4.324961009757388,0.3421374326948906,39.5974741007029
37.0,0.017624,39.676967610183084,43.9339351885279,-4.256967578344813,0.35867919728821007,39.014908316378005
36.5,0.042136,39.18820336246261,43.38327332271101,-4.195069960248404,0.35175188010696845,38.647766339826966
36.0625,0.067671,38.70732592208374,42.840993817325014,-4.133667895241274,0.3454647085877219,38.27872406629442
36.125,0.038706,38.31004501099393,42.34351279381946,-4.033467782825525,0.34725963230496815,38.010601433050795
35.0625,0.042406,37.81042270161025,41.804178512795794,-3.993755811185544,0.3306589180816746,37.79867112981953
33.125,0.098965,37.089588439824055,41.161276400736845,-4.07168796091279,0.3022809852026341,37.34046168321095
35.0625,0.112659,36.77772867985112,40.709515185867446,-3.931786506016323,0.3613112170555859,36.93292214941068
35.0,0.085975,36.504231959874026,40.28658813506245,-3.7823561751884256,0.3602523930135188,36.61684493574649
42.625,0.224361,37.445888581431866,40.45980382876153,-3.0139152473296633,0.5380960971364025,37.067934767948266
41.125,0.0653,38.01190572275004,40.50907761922364,-2.4971718964735956,0.5081683821213995,37.06378734851859
41.75,0.079584,38.58699715001927,40.60099779557745,-2.014000645558177,0.5201440042713525,37.04105602190188
40.875,0.047437,38.93899758847785,40.62129425516431,-1.6822966666864616,0.5017252473943953,36.87327900173079
40.3125,0.069457,39.15030565178895,40.598420606633624,-1.4481149548446766,0.48971965995867267,36.83447731166555
41.125,0.047129,39.45410478228296,40.63742648762373,-1.1833217053407665,0.5080318372441126,36.68278975474463
38.75,0.057782,39.345780969624045,40.49761711817011,-1.1518361485460673,0.4564657400516309,37.56390083162468
37.625,0.277525,39.08104543583573,40.284830664972326,-1.2037852291365922,0.4339942977171764,37.985247146248625
36.0625,0.155478,38.61665383032255,39.97206543052993,-1.3554116002073826,0.4042294988924447,37.96507937503613
31.375,0.235793,37.50255324104216,39.3352457690092,-1.8326925279670405,0.33090788963706297,37.1628931790299
30.0,0.12447,36.34831428088182,38.64374608241592,-2.2954318015341,0.3129746306146987,36.70858602172814
30.125,0.094788,35.39088131459231,38.012727854088816,-2.6218465394965023,0.3166005548031711,36.407117146943
30.25,0.081564,34.599976496962725,37.43771097600816,-2.8377344790454373,0.3204628355771378,36.15694558107464
30.8125,0.049529,34.01728780512231,36.946954607414966,-2.929666802292658,0.33857811259973314,36.02120560406384
31.5,0.051441,33.63001275818041,36.543476488347196,-2.9134637301667823,0.36099976637684583,35.905848000758695
32.5,0.048711,33.45616464153727,36.24395971143259,-2.787795069895317,0.39322025596397253,35.82079695140449
33.8125,0.044031,33.51098546591615,36.0638515846598,-2.552866118743651,0.43358913492244605,35.79337416464789
32.9375,0.050506,33.42275693269828,35.83226998579612,-2.4095130530978395,0.413822917101026,35.85318732780306
30.875,0.088744,33.03079432766778,35.465064801663075,-2.434270473995298,0.37090147245000304,35.6750173330033
30.4375,0.06073,32.63182596956504,35.092652594132474,-2.4608266245674315,0.3623169289953442,35.54196108316789
33.6875,0.091162,32.79423735886273,34.988567216789335,-2.194329857926604,0.46194375788771996,34.5765252564161
34.875,0.062172,33.11435468826846,34.9801548303605,-1.8658001420920343,0.49310564938456614,34.35152459416303
37.5625,0.084972,33.79868473622716,35.171439657741196,-1.372754921514037,0.5558057967594568,34.178247405563496
38.625,0.098332,34.54119477680759,35.427258942352964,-0.8860641655453705,0.5780286211683261,34.242048932784016
38.25,0.049741,35.11178019576027,35.636350872549045,-0.5245706767887768,0.5672420893608444,34.122197845896686
39.0,0.073711,35.709967857951,35.88551006717504,-0.17554220922404085,0.5839637104761127,34.137886180071895
37.5,0.040375,35.98535741826623,36.00510191405097,-0.01974449578473525,0.539097884251979,34.06773188823758
36.5,0.035082,36.06453320007143,36.04176103152867,0.02277216854275821,0.5109158332538568,33.511459636274374
38.8125,0.047213,36.48729732313737,36.24700095511914,0.24029636801822818,0.5672542003200992,33.41473382375004
39.375,0.04719,36.93155927342393,36.47870458807328,0.4528546853506512,0.5799297852385299,33.99022694274815
39.9375,0.027086,37.394011692897166,36.73491165562341,0.6591000372737597,0.5927753696982199,34.52625669271767
39.125,0.091785,37.6603175862976,36.911955236688335,0.7483623496092662,0.5658584527727205,35.2119014469678
39.625,0.045211,37.962576419174894,37.11292151545216,0.8496549037227368,0.5785414345004749,35.72063338157686
42.9375,0.129196,38.72794927776337,37.544371773566816,1.1835775041965562,0.6512346547526885,36.648117668501676
41.5,0.046163,39.15441861964593,37.83738127182113,1.317037347824801,0.6026560337474941,37.03540610072157
41.5,0.033471,39.51527729354656,38.10868636279734,1.4065909307492177,0.6026560337474941,37.33243602195252
45.6875,0.101682,40.46485001761632,38.67007996555309,1.7947700520632281,0.6826360672981057,38.102483884926606
45.875,0.142632,41.297180784136884,39.20377774588249,2.0934030382543938,0.6856868317072595,39.083024603515554
43.5,0.074062,41.636076048115825,39.52201643137268,2.1140596167431482,0.606196946194172,39.84682157075996
42.9375,0.050889,41.83629511763647,39.77501521423396,2.0612799034025073,0.5887873721459315,40.377901881531365
42.375,0.054471,41.919172791846236,39.967606679846256,1.9515661119999805,0.5711233736495308,40.916073945138514
42.6875,0.038215,42.03737697771604,40.1690802591169,1.8682967185991401,0.5786855887265441,41.25407455056467
42.4375,0.04085,42.098934365759725,40.33711135103417,1.7618230147255574,0.5700262216241719,41.53972681927822
44.875,0.069635,42.526021386412076,40.67325125095756,1.852770135454513,0.6284105348868124,41.95861712455395
43.625,0.061802,42.695095019271754,40.891899306442184,1.8031957128295701,0.5845732906177854,42.18844945235588
42.8125,0.044452,42.71315732399918,41.034166024483504,1.6789912995156726,0.5573568593179238,42.403572061595035
40.75,0.072308,42.41113312030699,41.01311668933658,1.398016430970415,0.4944279127293548,42.466134329161996
37.5,0.097448,41.655574178721295,40.75288582345979,0.9026883552615033,0.41492841639593897,42.25740650277672
40.0625,0.074256,41.41048584353341,40.701746132833144,0.7087397107002644,0.48521215813744795,42.25715284955957
41.4375,0.059962,41.41464186760519,40.756246419289944,0.6583954483152468,0.5186278413133256,42.32122949948952
40.375,0.054599,41.254696964896695,40.72800594378698,0.5266910211097127,0.4920486924634461,42.291082135712166
39.75,0.042604,41.02320512414335,40.655561059062016,0.3676440650813362,0.4765764389748197,42.427777159294344
37.875,0.100309,40.538865874275146,40.449593573205576,0.0892723010695704,0.4326259240205763,42.19022011064028
40.0,0.058579,40.45596343207897,40.41629034556072,0.03967308651824908,0.49002710643249714,42.01967372679838
38.4375,0.065171,40.14543059637451,40.26971328292659,-0.1242826865520783,0.45368178855982116,41.863052958470824
35.875,0.054777,39.48844127385535,39.94417896567276,-0.4557376918174114,0.4011348634203663,41.63058432379997
35.0625,0.053799,38.80752723172375,39.58257311636367,-0.7750458846399155,0.3858737785338107,41.046315188202804
36.0,0.078411,38.375599965304716,39.317197329966355,-0.9415973646616393,0.4135957857283835,40.17641910109025
33.5625,0.069663,37.63512304756553,38.890923453672556,-1.2558004061070278,0.367185846958594,39.607350919739176
31.5625,0.088711,36.70087334794006,38.34807727191903,-1.6472039239789709,0.3340626069760268,38.9174137729664
30.0625,0.127275,35.67958514056467,37.73433080733244,-2.054745666767772,0.3113755903795991,37.94511775719864
30.4375,0.072655,34.87311050355472,37.19382482160411,-2.32071431804939,0.32374040626726924,37.421284472480416
27.8125,0.078897,33.78686273377707,36.498911871855654,-2.7120491380785836,0.2851435825611449,36.74563170510617
25.125,0.080326,32.454268467042134,35.65639988134783,-3.202131414305697,0.25201621057298407,35.7013954609458
28.4375,0.076334,31.83630408749719,35.12166655680355,-3.2853624693063566,0.35195232042435376,34.98153962569698
24.3125,0.071477,30.67879576634378,34.320987552595874,-3.642191786252095,0.29847277293830293,34.229832727718176
21.9375,0.151405,29.33398103306012,33.403692178329514,-4.069711145269395,0.2727729821901573,32.73137841613251
25.125,0.187887,28.68644548951241,32.790455720675475,-4.104010231163066,0.3532600025935953,31.58157833904135
27.75,0.108749,28.542376952664345,32.417088630255066,-3.874711677590721,0.4110676206743241,30.959286560636063
30.8125,0.116219,28.89162665225445,32.29823021319913,-3.406603560944685,0.4705282646759188,30.58793394930624
30.0,0.101996,29.062145628830688,32.12799093814735,-3.0658453093166607,0.4573356408301442,30.255020952318002
29.5625,0.136766,29.1391232243952,31.937954572358656,-2.798831347963457,0.4500189345475146,29.989385210007846
31.875,0.285729,29.560027343719014,31.93329127070246,-2.3732639269834443,0.49592442144577453,29.86723288063982
36.875,0.178255,30.68540775237763,32.29934376916894,-1.613936016791314,0.5779506971805901,30.167348038591864
35.625,0.123707,31.44534502124261,32.54568867515643,-1.1003436539138178,0.5536929202073834,30.22805841341074
32.875,0.125102,31.665291941051436,32.57008210662632,-0.9047901655748873,0.5036129082222226,30.237488479974818
36.625,0.099195,32.42832395012044,32.87044639502437,-0.44212244490393005,0.5618147189380432,30.396058478208246
37.375,0.110992,33.1893510347173,33.20411703242998,-0.01476599771267928,0.5726080872184722,30.536229268945444
39.75,0.069897,34.19868164476079,33.688997252249976,0.5096843925108132,0.60572750726315,30.717363465441586
37.5625,0.059624,34.71619216095144,33.97592338171294,0.7402687792384981,0.5624918755984794,30.858384987938553
36.5625,0.064446,35.00023952080506,34.167521649734205,0.8327178710708552,0.543396934723075,31.06228646281317
36.9375,0.054953,35.29827959452736,34.37270523123538,0.9255743632919788,0.5495720258350506,31.223663137019297
33.875,0.058353,35.07931350306161,34.335838177069796,0.7434753259918168,0.49115341466087314,31.411087630206264
31.25,0.071696,34.49018834874444,34.107257571360925,0.382930777383514,0.44726688426236855,31.630099916458843
30.0625,0.052556,33.809005525860684,33.807645899408264,0.0013596264524196044,0.4286089190959388,31.7024717654163
27.8125,0.083775,32.88646621418981,33.36356101797062,-0.47709480378080826,0.3949876121021135,31.79274546669748
28.9375,0.078379,32.2789329504683,33.03570464626909,-0.7567716958007864,0.4195067529053516,32.37769966784671
29.5,0.052632,31.851404804242406,32.7738005983973,-0.9223957941548946,0.431903780486013,32.97347752433447
27.8125,0.041348,31.230034834358957,32.40629685036787,-1.1762620160089163,0.40402735384262556,33.15390500198411
27.4375,0.04996,30.646567936765273,32.03823782441469,-1.391669887649421,0.39788158660557266,33.1468100653325
25.8125,0.064383,29.902865177262925,31.577072059643235,-1.674206882380311,0.37150963890266714,33.06557305285141
24.25,0.061975,29.033193611530166,31.034325981151145,-2.0011323696209793,0.347649070693096,33.02794268412726
25.1875,0.118771,28.441548440525526,30.601227760325134,-2.159679319799608,0.3736428063975196,32.656468345042185
28.9375,0.076393,28.517848680444676,30.47798866696772,-1.9601399865230427,0.4654037725950531,31.974001934608008
28.0,0.064114,28.438179652683957,30.294433950896035,-1.8562542982120789,0.4477437939057212,31.48965372316502
25.03125,0.113275,27.91403662919412,29.904568473051885,-1.9905318438577666,0.3964425839863847,30.864178753515716
26.9375,0.114632,27.763800224702717,29.68478562319619,-1.9209853984934746,0.4407517503836954,30.165505629878936
24.6875,0.131235,27.290523267056145,29.31461631777425,-2.024093050718104,0.4031324993453641,29.140744875529297
24.625,0.077574,26.880442764432125,28.96723733127245,-2.086794566840325,0.40210581100220977,28.407989657728407
26.5625,0.082555,26.83152849298103,28.789108640067084,-1.9575801470860554,0.4489572058236264,27.94653518577269
25.375,0.099699,26.607447186368564,28.53621170376582,-1.928764517397255,0.42687823647206097,27.422304757185174
23.625,0.088258,26.148609157696477,28.17241824422761,-2.0238090865311342,0.39597323321754385,26.879783815915015
21.375,0.106475,25.414207748820097,27.66890578169223,-2.2546980328721347,0.3598961714923187,26.2696574989952
23.4375,0.129698,25.110098864386234,27.355468316381696,-2.2453694519954617,0.4127174098470531,25.84043347863081
25.3125,0.109042,25.141237500634507,27.204137329983052,-2.062899829348545,0.4566166009857559,25.680207485868664
25.875,0.073068,25.254124038998427,27.10568271294727,-1.851558673948844,0.4694298176294637,25.58536876047756
23.75,0.062818,25.022720340690977,26.857113623099327,-1.8343932824083495,0.4283376420008332,25.36531532957294
22.6875,0.070208,24.663455672892365,26.548253354721602,-1.8847976818292373,0.4090567672626512,25.1315929308647
22.875,0.087137,24.38830864629354,26.276160513631112,-1.8878518673375702,0.414069145965896,24.95897289925166
19.875,0.160352,23.693953469940688,25.80200047558436,-2.108047005643673,0.36126917478055154,24.46255628978644
18.25,0.132185,22.85642216687289,25.24259303294848,-2.3861708660755916,0.3362571346511166,23.999102927509764
16.6875,0.220507,21.907357218123213,24.60888243791526,-2.701525219792046,0.3137629037233818,23.230541998780925
15.1875,0.088514,20.873533030719642,23.911002257328942,-3.0374692266093,0.2934667186704464,22.778209749279007
15.5625,0.09387,20.056451025993542,23.292594682711986,-3.2361436567184434,0.30556076862700127,22.232961501931396
16.9375,0.090128,19.576612406609918,22.821846928437026,-3.2452345218271077,0.3495275008066872,21.83553031875959
16.875,0.065988,19.160979728669933,22.3813397485528,-3.220360019882868,0.34844758623030475,21.50474842042225
17.375,0.084556,18.886213616566867,22.01049976717852,-3.1242861506116526,0.36534121770234335,21.03151320776857
15.5625,0.098497,18.374873060171964,21.532870154794924,-3.15799709462296,0.3317604259031422,20.527599394942133
13.875,0.092035,17.682584897068583,20.965620513699005,-3.2830356166304213,0.30376539169494904,20.07066860836416
17.5625,0.146804,17.66411029751957,20.713537512684265,-3.0494272151646946,0.4191157515169063,19.640091633215683
15.5,0.106205,17.331170251747327,20.32734954878173,-2.996179297034402,0.3810852464240605,19.159893441008006
14.5625,0.087988,16.905220982247737,19.90032365627938,-2.995102674031642,0.36487805158968756,18.78070617143264
14.9375,0.104447,16.602494677286547,19.532707089147575,-2.930212411861028,0.3763042865779962,18.458641697405053
16.375,0.234552,16.567495496165538,19.29880286032183,-2.73130736415629,0.4194231231212586,17.945051323033493
16.5,0.110025,16.557111573678533,19.09148412992762,-2.5343725562490853,0.4231576727747781,17.50957456929866
17.0,0.127566,16.625248254651066,18.93655937956261,-2.311311124911544,0.4387105260799009,17.21092827424878
17.6875,0.084342,16.788671600089362,18.844036462557973,-2.055364862468611,0.46025944028502475,17.0488146986359
18.0625,0.06017,16.984645200075615,18.786144872738863,-1.8014996726632475,0.4721631264577186,16.901667600010192
18.375,0.09166,17.19854593852552,18.75568969698043,-1.5571437584549095,0.48240755597141244,16.73263842143738
19.5,0.041158,17.552615794136976,18.810823793500397,-1.258207999363421,0.5186281777745748,16.552189857056067
19.9375,0.061775,17.91952105657744,18.894281290278144,-0.9747602337007031,0.5323342727248641,16.544873234337118
18.5,0.043986,18.00882550941168,18.86507526877606,-0.8562497593643812,0.48361025909046057,16.57336875465583
18.953125,0.047443,18.154102354117573,18.871597471088947,-0.7174951169713744,0.4991714405985438,16.69912798554075
21.875,0.138481,18.726548145791792,19.094071732489766,-0.367523586697974,0.5858399717836917,17.12850155170804
