PFE Close,PFE Volume,EMA 12,EMA 26,MACD,RSI,VWMA
33.977703,0.134654,32.52686601526574,32.29099229669176,0.235873718573977,0.572940613750762,31.801068850081048
33.206833,0.082881,32.63147632060947,32.35883234878867,0.2726439718208056,0.5370452077255102,31.82736880587439
34.807877,0.143317,32.96630719436186,32.54024306369321,0.42606413066864945,0.5939461777760229,31.993696938666325
33.799809,0.183261,33.09453824138311,32.63354424416038,0.4609939972227295,0.5482547495288644,32.1077581799254
33.444023,0.10665,33.14830512732417,32.69357970755591,0.4547254197682591,0.5326794191081438,32.187675471904505
33.088234,0.094845,33.13906341542815,32.722813358848065,0.41625005658008263,0.5168661627042052,32.26683039866341
32.969639,0.097677,33.112998120746894,32.741096739674134,0.3719013810727603,0.5114162634231615,32.3467086425813
33.266129,0.092887,33.13655671755507,32.77998801821679,0.3565686993382755,0.5249034270516171,32.46544678300692
34.511387,0.147061,33.34806906870044,32.908239794645176,0.4398292740552634,0.5776385395249811,32.67167491180453
34.629982,0.104558,33.54528644274653,33.03577625430109,0.5095101884454394,0.582392742709131,32.821491020874205
34.689278,0.091225,33.721285143862445,33.1582578650936,0.5630272787688426,0.5849085705776125,32.95734709106346
36.053131,0.20075,34.0800306601913,33.3726929121237,0.7073377480675944,0.6388073185866467,33.2946290642165
37.713474,0.353683,34.63902194323879,33.69423225196639,0.9447896912723976,0.6913504027186399,34.06237924841489
36.646111,0.103486,34.947804875048206,33.912889937005914,1.0349149380422915,0.6280945577572716,34.37868215033326
36.40892,0.100421,35.17259181734848,34.097781052783255,1.0748107645652283,0.6146362226508117,34.57145883362773
36.824005,0.098185,35.42665538391025,34.2997235673919,1.1269318165183506,0.6295940255844513,34.756664745610045
37.77277,0.162116,35.787596094077905,34.556986266103614,1.2306098279742912,0.6618976603929593,35.03340804433796
37.77277,0.137893,36.09300746421977,34.79519246861446,1.2978149956053073,0.6618976603929593,35.28240655091789
38.30645,0.17862,36.43353708510904,35.05528561908746,1.378251466021574,0.6800980995955179,35.58186431831553
37.594875,0.132129,36.61220445663073,35.24340335100691,1.3688011056238167,0.631300937677138,35.745757848143995
35.993832,0.144724,36.51707023253369,35.29899065833973,1.2180795741939576,0.5378009478018552,35.845155984269894
36.053131,0.146014,36.44569496599004,35.354852905870125,1.0908420601199182,0.5405153561852836,35.93348155070186
37.53558,0.149872,36.61336958660696,35.51638824617604,1.096981340430915,0.6032465963938578,36.07552679826272
39.195919,0.211629,37.01068488097512,35.78894607979263,1.2217388011824895,0.659342651937079,36.4529813821768
39.373814,0.114514,37.374243206978946,36.05449185165984,1.3197513553191058,0.6648109619308076,36.68195254401844
41.271347,0.15705,37.97379763667449,36.44092556635171,1.5328720703227816,0.7169952100417596,37.04495914776573
41.212048,0.109307,38.47199000026303,36.79434204291825,1.6776479573447745,0.7132580729070344,37.33566792820024
41.271347,0.109771,38.902660307914864,37.125972039739125,1.7766882681757394,0.714858617265571,37.60997490258509
40.559772,0.108219,39.15760056823566,37.380327592351044,1.777272975884614,0.6667629483948665,37.87588478130416
39.966793,0.094426,39.28209171158402,37.57191762254726,1.7101740890367623,0.6287965601429796,38.0607384030132
39.670303,0.087012,39.34181652518648,37.72735357643265,1.6144629487538324,0.6100907013282468,38.21509720998021
40.737667,0.112895,39.556562752080865,37.95033975595616,1.606222996124707,0.6504100591816738,38.47071916028039
40.500473,0.121439,39.701779713299196,38.13923851477422,1.5625411985249755,0.634702946469601,38.67008793589465
40.796963,0.067286,39.870269449714705,38.336106995161316,1.534162454553389,0.646204395988926,38.80869974768608
42.338711,0.132743,40.25002968822013,38.63259618070492,1.6174335075152086,0.6992344973530911,39.08417161854018
43.76186,0.192771,40.790311274647806,39.012541648800855,1.7777696258469504,0.7382375839289564,39.50494172913052
42.338711,0.117343,41.02852661700968,39.2589245637045,1.769602053305185,0.6477730200035372,39.73853497439879
41.167576,0.109722,41.04991882977742,39.400306151578235,1.6496126781991833,0.5843170913902157,39.903256735757964
40.515301,0.103779,40.96766993288858,39.48289836257244,1.4847715703161413,0.551889835375873,40.04150011159557
40.88591,0.08216,40.955091481674955,39.58682515053004,1.3682663311449161,0.5666066482296166,40.200294408058724
41.745731,0.086471,41.07672833064804,39.74674410234263,1.3299842283054062,0.5994720236796935,40.50778465027627
42.220116,0.130449,41.25263412593296,39.92995683550243,1.3226772904305264,0.6167406082806108,40.87204702442745
42.694496,0.148519,41.47445902963558,40.1347375143541,1.3397215152814823,0.6337459898322133,41.19351091513386
42.872391,0.076255,41.68952548661472,40.337526661438986,1.351998825175734,0.6401933920474571,41.436985488568965
41.923626,0.07669,41.725540950212455,40.45501550133239,1.2705254488800648,0.5814087920685488,41.55998221548824
41.686432,0.095594,41.71952418864131,40.54623153827073,1.173292650370577,0.5673820219981126,41.586529583426696
41.923626,0.073287,41.750924467311876,40.648260757658086,1.1026637096537897,0.5783373626736189,41.617391576467526
41.982922,0.087675,41.786616395417745,40.747124553387124,1.0394918420306212,0.5811925989572522,41.65066585521835
43.317123,0.107579,42.02207894996886,40.93749480869178,1.0845841412770767,0.6402247681895593,41.79197660178462
42.813091,0.06294,42.14377311151211,41.076427859899795,1.0673452516123163,0.605502214223992,41.906138861528625
41.923626,0.087495,42.109904325125626,41.13918327768499,0.9707210474406338,0.5489242821834217,42.000719607179995
42.220116,0.073916,42.12685996741399,41.21925236822684,0.907607599187152,0.5635635129026798,42.078792569625676
42.694496,0.104913,42.21418858781184,41.32852967428411,0.8856589135277275,0.5866766931416106,42.20580808083121
41.330647,0.109641,42.07825911276386,41.32868651322603,0.749572599537828,0.5040309544648576,42.205245935899654
40.559772,0.102316,41.844645710800194,41.2717298826167,0.572915828183497,0.46422462277304843,42.11356153631188
41.212048,0.099907,41.747322986061704,41.26730900242287,0.48001398363883396,0.500193661332884,41.902985828031994
41.271347,0.058642,41.674095911282976,41.26760811335451,0.4064877979284631,0.5034573094357766,41.85603576918716
41.982922,0.06759,41.72160761723944,41.3205943271801,0.40101329005933906,0.5420969516061781,41.90185481178037
43.643265,0.069918,42.01724721458722,41.49264400664824,0.5246032079389806,0.6169909988987424,42.04927846593675
42.101517,0.05992,42.03021179695842,41.53774570985948,0.4924660870989399,0.5302619657573154,42.10474373716945
43.495018,0.118908,42.25556659742635,41.68272884246248,0.5728377549638708,0.5867981516765739,42.2131003792873
44.206593,0.11655,42.555724505514604,41.86968174302081,0.6860427624937913,0.6124487778485006,42.341795355382295
44.59203,0.087954,42.869002273896974,42.07133716946372,0.797665104433257,0.6259923614311672,42.425546997444314
45.481499,0.151767,43.27092484714359,42.32394174950344,0.9469830976401497,0.6558790432954817,42.66254131917845
44.354839,0.087541,43.43768087065996,42.474378582873555,0.963302287786405,0.5914124883994749,42.77482580164941
43.880455,0.116128,43.5057999674815,42.578532391549594,0.9272675759319071,0.5661784987583647,42.90083689498408
44.473434,0.172901,43.65466674171512,42.718895473657035,0.9357712680580832,0.5897423402055012,43.07752668524499
43.406071,0.179324,43.616421242989716,42.76979736449725,0.8466238784924656,0.5335628122364567,43.1536056431633
43.52467,0.150398,43.602305667145146,42.825713856015966,0.7765918111291796,0.5388198362734797,43.17199063057994
43.880455,0.167882,43.645097872199734,42.90384282964442,0.7412550425553164,0.5550221298780978,43.2368041701782
44.59203,0.123281,43.79077973801516,43.028893731152245,0.7618860068629161,0.5863249146086521,43.36385224653679
44.102821,0.134517,43.838786086012824,43.10844389921504,0.7303421867977846,0.5572986599939023,43.44452962792423
43.865631,0.17503,43.842916072780085,43.164531832606514,0.6783842401735711,0.5432561757919943,43.50937481684514
45.540798,0.170224,44.10412867696776,43.34055154870973,0.7635771282580279,0.6167121914606475,43.75190825591385
45.244308,0.060931,44.27954088051118,43.481570545101604,0.7979703354095733,0.5983695944009209,43.92813656427454
45.007114,0.118747,44.39147520658638,43.594573763982964,0.7969014426034136,0.5834197137988736,44.095412946378644
44.176945,0.103843,44.358470559419246,43.6377123740583,0.7207581853609426,0.5332072270057949,44.16695017781794
43.46537,0.134085,44.22107047335474,43.624946272276205,0.5961242010785384,0.49396399417040043,44.18837030615209
45.362904,0.113258,44.39673716976171,43.753683881737224,0.6430532880244826,0.5822578722789491,44.255662988643785
46.489563,0.143936,44.71871037441375,43.956341594201135,0.7623687802126184,0.6241863704981585,44.427181792724205
45.511147,0.104513,44.84062370142702,44.07151236500105,0.7691113364259721,0.5706232088881983,44.512963073404116
43.76186,0.152062,44.674660055053636,44.048575152778746,0.62608490227489,0.4897110111700897,44.48331909374728
42.753796,0.12583,44.37914250812231,43.952665585906246,0.4264769222160609,0.45010256764472767,44.39874325461153
43.747036,0.112426,44.28189535302657,43.937433764728006,0.34446158829856444,0.4935657715263111,44.30897813658011
42.575901,0.142422,44.019434683330175,43.83657948585927,0.18285519747090717,0.4485477720716045,44.216133079883015
44.05835,0.120853,44.02542165512553,43.853006931351175,0.1724147237743523,0.5095309746117095,44.223490677421786
42.694496,0.149446,43.82066386202929,43.767191306806644,0.0534725552226476,0.45921653364561366,44.12221718551305
43.52467,0.094348,43.77512634479402,43.7492267655617,0.025899579232316228,0.492093501742119,44.14994772028404
45.125713,0.156131,43.9829089071334,43.85118870885343,0.1317201982799716,0.5490350993683194,44.24457520297261
41.745731,0.32434,43.638727690651336,43.69522887856799,-0.05650118791665193,0.43751873378026584,43.973094999787335
41.271347,0.269351,43.274515276704975,43.515682072748135,-0.24116679604316005,0.4244869702688119,43.696446550628245
42.323887,0.121036,43.128264772596516,43.42740095624827,-0.2991361836517541,0.46272507587444595,43.620121718742865
41.627136,0.083003,42.89732188450475,43.294047996526174,-0.39672611202142605,0.4417989164922459,43.54571569217844
41.152752,0.099871,42.62892651765787,43.13543347826498,-0.506506960607112,0.42761941306411744,43.33380835748995
43.406071,0.14375,42.748487207248964,43.1554807020972,-0.406993494848237,0.5083390852767901,43.296122100964325
43.76186,0.128917,42.90439071382605,43.20039768712704,-0.29600697330099024,0.5198530058667008,43.24542699658392
42.457306,0.085346,42.83560845016051,43.14535385845096,-0.3097454082904534,0.4758500462174617,43.186960314918686
43.16888,0.085312,42.88688099628966,43.14709653560274,-0.26021553931308006,0.5006771175153207,43.1728562145082
42.620377,0.079032,42.84588038147587,43.10808027370624,-0.2621998922303703,0.4817352839718069,43.06568795330694
42.620377,0.09352,42.81118755355651,43.07195410528356,-0.2607665517270519,0.4817352839718069,42.86562710414862
40.559772,0.165357,42.464815929932435,42.885866541929225,-0.4210506119967903,0.4135652620280539,42.62488935784286
39.848198,0.138926,42.06225932532744,42.66085405734188,-0.5985947320144405,0.3928893245259222,42.419446153653055
40.678368,0.080702,41.84935296758476,42.514003238279514,-0.6646502706947572,0.4287702489969364,42.351168796271935
40.530125,0.076884,41.64639481872556,42.36704929470325,-0.720654475977689,0.4239518349387006,42.23862924420827
39.848198,0.082133,41.36974915430624,42.180467717317825,-0.8107185630115836,0.4015947159626751,42.143848889649526
41.212048,0.082433,41.34548743825913,42.10873292344243,-0.7632454851833046,0.4626306526332867,42.02250873117263
41.745731,0.120516,41.40706337083465,42.08184389207633,-0.6747805212416793,0.4847762555171359,41.96922842204652
40.559772,0.114874,41.276710852244705,41.969097825996606,-0.6923869737519013,0.44125738687662064,41.84729646607891
41.508537,0.067383,41.312376413437825,41.93498220925612,-0.6226057958182949,0.48136885120069045,41.62840255955125
40.322582,0.095516,41.160100349832,41.81554515671863,-0.6554448068866279,0.43894936659846506,41.55487446116876
40.826614,0.069316,41.10879475755016,41.74229099696169,-0.6334962394115351,0.460700986808727,41.567729737747584
40.88591,0.064248,41.074504794850135,41.67885536755712,-0.6043505727069842,0.4633369734287322,41.49858047454701
41.567837,0.059657,41.150402057180884,41.67063178477511,-0.5202297275942271,0.4939698074471933,41.49519893583313
40.64872,0.078018,41.073220202229976,41.59493461553251,-0.5217144133025329,0.45617480374668784,41.47854478292954
40.381878,0.102467,40.96685986342537,41.50507856993751,-0.53821870651214,0.4455170330586426,41.27034260093224
39.848198,0.098961,40.794758038283,41.382346675868064,-0.5875886375850641,0.42417238993146733,41.01937250997364
40.930386,0.116874,40.81562387854716,41.34886810728525,-0.5332442287380914,0.47871163096196473,40.94826518723763
40.94521,0.078936,40.83556020492452,41.3189675067456,-0.4834073018210816,0.47943896788638246,40.8465977879805
38.721539,0.203987,40.51032617339767,41.12656539513482,-0.6162392217371462,0.39125207125421424,40.55842409014631
37.832069,0.20218,40.09828660825957,40.882528625124834,-0.7842420168652637,0.36252728017593006,40.20400870977693
38.247154,0.13816,39.81349697621963,40.68731568993041,-0.8738187137107758,0.3852111239619065,40.04514778706149
38.425049,0.113407,39.599889595262766,40.51974037956519,-0.919850784302426,0.395144976778114,39.96874540061427
38.899429,0.109753,39.492126426760805,40.399717314412214,-0.9075908876514092,0.42196700776081475,39.88461551983063
38.187855,0.10886,39.29146928418222,40.23587566149279,-0.9444063773105711,0.39376040423804526,39.77343222243947
38.958729,0.101912,39.24027847123111,40.14127220508591,-0.9009937338548042,0.43761864637062764,39.73151892853959
39.255219,0.093183,39.24257701411862,40.07563863433881,-0.8330616202201853,0.45398027715337663,39.65368388667801
39.136623,0.138586,39.226276396561914,40.00608192068408,-0.7798055241221675,0.4483611568391252,39.50352581339141
39.788898,0.075882,39.312833566321615,39.98999422285563,-0.6771606565340136,0.4860406855482781,39.45644638615473
38.914257,0.089589,39.251514094579825,39.91030998412558,-0.6587958895457575,0.44240384511973135,39.36911246448129
38.82531,0.068894,39.18594423387523,39.82993961493109,-0.6439953810558592,0.4380962353772692,39.30827752284144
40.322582,0.137029,39.36081158250981,39.86643164345472,-0.5056200609449064,0.522398166723929,39.32375233712269
42.042221,0.18972,39.77333610827753,40.02760122542104,-0.25426511714350397,0.5971526668650846,39.50387916375802
41.864326,0.093793,40.09502686085022,40.16365491242689,-0.06862805157667395,0.5869183193175411,39.54586883788075
41.271347,0.10255,40.275999189950184,40.24570617817305,0.030293011777132506,0.5529023039178523,39.58431120240256
41.034157,0.095946,40.392638853034775,40.304109942752824,0.08852891028195131,0.5394348190912194,39.608644413826724
41.449242,0.151304,40.55519318333712,40.38893453958595,0.1662586437511706,0.5596492795560211,39.71433972950722
42.620377,0.160344,40.87291377051602,40.55422657369069,0.31868719682533,0.6114643960251117,39.84630365323317
41.982922,0.102334,41.043684267359716,40.66005586452842,0.38362840283129884,0.5720105741334625,39.899546867226825
41.982922,0.088746,41.188182380073606,40.75804594863742,0.43013643143618907,0.5720105741334625,40.07954624929768
40.559772,0.13427,41.09150386006228,40.74335898947909,0.3481448705831909,0.49012695897841385,40.30570824030386
42.457306,0.113333,41.30162726620655,40.870318027295454,0.43130923891109774,0.5770617289679482,40.538478459649205
42.338711,0.087079,41.46117860986708,40.97908787712542,0.4820907327416606,0.5705144684960171,40.715215523066895
40.915562,0.061332,41.377237592964455,40.974382256597615,0.4028553363668408,0.4975600610051226,40.811619139980394
42.220116,0.124478,41.50691119404684,41.06665883018297,0.4402523638638698,0.5538766334546364,41.020165039738885
41.864326,0.145716,41.56189808727041,41.125745287206456,0.43615280006395096,0.5362237967426955,41.167936498855866
42.338711,0.162498,41.68140776615188,41.21559459926524,0.4658131668866403,0.556519221974111,41.326530637582565
40.441177,0.134501,41.490603032897745,41.158230332653,0.33237270024474697,0.46824974636722283,41.40604021758061
41.449242,0.095637,41.484239797067325,41.17978675245648,0.3044530446108453,0.5124881276204136,41.460267935170165
42.635201,0.138604,41.66131075136466,41.28759521523748,0.3737155361271789,0.5589740533996645,41.62397284139243
41.508537,0.128627,41.63780709730855,41.30396127336804,0.3338458239405142,0.5092906417965951,41.696674831359964
40.796963,0.115745,41.50844646695339,41.26640584571115,0.24204062124223924,0.48025685583813293,41.73135500605509
41.152752,0.083168,41.45372424126825,41.25798704232514,0.1957371989431067,0.49573621174622395,41.685191850726184
43.050285,0.157094,41.69934897338082,41.39074985400476,0.308599119376062,0.5693950172075126,41.76812136709092
40.796963,0.242711,41.56052036209146,41.346765642597,0.21375471949446023,0.4797718556501302,41.69490201962577
42.635201,0.147213,41.72585584484662,41.44220529870093,0.28365054614569374,0.5429712970769739,41.77328684518479
43.050285,0.169517,41.92961417640868,41.56132231361197,0.3682918627967098,0.5560853757767916,41.87568083066373
41.864326,0.146763,41.919569841576575,41.58376703112219,0.335802810454382,0.5109715751080185,41.82874137670925
41.627136,0.121733,41.874580019795566,41.58697954733536,0.2876004724602055,0.5021964570088124,41.81322633505415
40.974857,0.126152,41.736161093673175,41.54163713642163,0.19452395725154759,0.4778908405526018,41.76739403516274
41.271347,0.169385,41.66465123310807,41.52161564483484,0.1430355882732286,0.48997416694197476,41.79664005509855
40.974857,0.128097,41.55852904339913,41.4811150044767,0.07741403892243426,0.47805923435813924,41.72957384354536
41.389942,0.098038,41.53259257518388,41.47436144858953,0.05823112659434315,0.49651846624500795,41.69756064628705
42.220116,0.139551,41.63836540977097,41.529602526471784,0.10876288329918538,0.5321561983445032,41.74111910820084
42.516602,0.111206,41.77347873134467,41.602713598584984,0.17076513275968352,0.5445550690606872,41.75075495155535
43.050285,0.151613,41.969910464983954,41.70994110980091,0.25996935518304554,0.5668098676561447,41.81595947301645
42.338711,0.122872,42.02664900883257,41.75651665722306,0.27013235160951155,0.5296480811249471,41.8083667939585
41.864326,0.120612,42.00167623824294,41.7645025344658,0.2371737037771453,0.5058377214962277,41.87860040017713
40.026093,0.154529,41.69774035543634,41.6357314578387,0.06200889759763584,0.4259327378238065,41.79018235813798
40.619072,0.155882,41.5317913776769,41.56042334985065,-0.028631972173748466,0.4557966893785265,41.68279044645598
40.856262,0.122066,41.42786378111122,41.50826324986172,-0.08039946875049964,0.46772455314087197,41.65460121609785
41.093452,0.09694,41.37641581478642,41.47753649061271,-0.10112067582628725,0.4799986803430673,41.67082806098095
40.796963,0.139082,41.287269227896196,41.42712363945621,-0.139854411560016,0.46554712052305736,41.643018775886404
40.796963,0.090265,41.21183750052755,41.38044507357056,-0.16860757304301188,0.46554712052305736,41.535023935656724
41.271347,0.069553,41.220992808138696,41.372363734787555,-0.15137092664885898,0.4938261931674484,41.59732214847027
40.796963,0.099283,41.15575745304043,41.329741458136624,-0.1739840050961945,0.4672038174474836,41.505636963919464
40.144688,0.064502,41.00020830641883,41.24195972049687,-0.24175141407804546,0.43266482533845957,41.36164595225655
42.575901,0.145602,41.24262256696978,41.340770185645255,-0.09814761867547617,0.5624921451008402,41.40409535573512
42.694496,0.113511,41.46598771051289,41.44104617189375,0.024941538619138726,0.5676891197709563,41.453428153576176
43.287476,0.157552,41.746216678126295,41.57781875175347,0.16839792637282613,0.5936783298738996,41.596003872469794
42.042221,0.181885,41.7917558045684,41.612218918290246,0.17953688627815723,0.522624194759796,41.65129094297017
41.271347,0.185368,41.711692911557876,41.58696914656504,0.12472376499283655,0.48400544619794605,41.657727560587034
41.923626,0.131012,41.74429800208743,41.611906691263925,0.13239131082350752,0.5165581881762352,41.68165696720104
42.220116,0.135951,41.81750077099706,41.65695923265178,0.16054153834527796,0.5310405400693256,41.68089657683366
41.152752,0.170989,41.7152317293052,41.61961054875165,0.09562118055355029,0.4757830633637369,41.61066371969695
41.212048,0.120225,41.63781884787363,41.58942073032561,0.048398117548025255,0.4790262856396551,41.507396916678594
41.271347,0.147426,41.58143856358538,41.565859713264445,0.01557885032093509,0.48247457744479133,41.45477095512549
41.389942,0.164843,41.55197755380301,41.55282877154115,-0.0008512177381376773,0.48974862399841507,41.432067526280335
41.745731,0.109981,41.58178577629486,41.567117825501064,0.014667950793793239,0.5119128506072481,41.52882724740711
43.46537,0.201951,41.87156796455719,41.70772909768617,0.16383886687101779,0.6019185127167553,41.73007491701621
43.22818,0.109355,42.08027750847147,41.82035509045016,0.25992241802131133,0.585870622250355,41.83271620729404
43.109581,0.24706,42.238631891783555,41.91585330597237,0.3227785858111858,0.5775785958392599,41.97170056999902
44.117645,0.12249,42.52771083150917,42.07894898701145,0.4487618444977173,0.6260281346703475,42.12564486650446
45.007114,0.193565,42.90915747281545,42.295850099084674,0.6133073737307768,0.6627803864036389,42.36159908038567
43.99905,0.177538,43.07683324622845,42.42201305470803,0.6548201915204217,0.5917965564613107,42.48459542858652
40.322582,0.214227,42.65310228527023,42.266499643248174,0.38660264202205497,0.41656851968104996,42.38908483456106
42.101517,0.159991,42.56824301061327,42.25427870671127,0.31396430390200436,0.4945549562769068,42.4200389603134
42.398006,0.080753,42.54205270128815,42.2649251728808,0.2771275284073482,0.506397360480235,42.41220926976462
42.93169,0.091516,42.60199690108997,42.31431516007481,0.287681741015156,0.5278417553862716,42.4172027482996
43.406071,0.101299,42.72570060861459,42.39518596303223,0.33051464558235466,0.5466936878950512,42.40508040687268
43.643265,0.081411,42.86686436113542,42.48763626206688,0.37922809906854127,0.5562344481141785,42.46168145966594
43.76186,0.112311,43.00455599788382,42.58202320561748,0.4225327922663382,0.5612072144976555,42.58926941877745
41.330647,0.237566,42.747031536670924,42.48932867186804,0.2577028648028872,0.44990442507270473,42.518206740294744
39.670303,0.3485,42.273688684875395,42.28051195543337,-0.00682327055797316,0.39263399398429544,42.220064048880104
40.203983,0.190976,41.95527242566379,42.126694995771636,-0.17142257010784334,0.4182671064294743,42.15703090758062
39.729603,0.145937,41.61286174479244,41.949132625714476,-0.3362708809220365,0.402025298469645,42.082729097072715
41.034157,0.118321,41.5238302455936,41.881356653439326,-0.3575264078457252,0.46370022583570747,42.08134285126921
40.144688,0.149258,41.311654515502276,41.75271453096234,-0.44106001546006723,0.4310555391047439,42.02652497075647
38.899429,0.232913,40.9405428977327,41.541360047187354,-0.6008171494546559,0.38969264113265933,41.81625293608503
39.314518,0.193805,40.69038522115844,41.37640878443273,-0.686023563274297,0.41001548860584786,41.56906617443225
39.551708,0.171759,40.51520411021099,41.241245763363644,-0.7260416531526559,0.42186244971976067,41.41246542648485
38.662239,0.181875,40.23013255479391,41.0502082253367,-0.8200756705427921,0.39021832161886644,41.13433967163721
39.018028,0.180585,40.043654930979464,40.89967635679324,-0.856021425813779,0.4093050675443516,40.91211147404361
39.255219,0.174387,39.922357095444156,40.77786470073449,-0.8555076052903345,0.4222876048559105,40.58875932063171
39.966793,0.155033,39.92919338845275,40.71778531549489,-0.7885919270421411,0.46058966599347445,40.37750341154964
40.678368,0.128682,40.04445102099848,40.71486551434712,-0.6704144933486376,0.4965367393059708,40.393099151087256
