UNH Close,UNH Volume,EMA 12,EMA 26,MACD,RSI,VWMA
6.453125,0.096712,6.434669486540293,6.599127637560292,-0.16445815101999894,0.4684727616051503,6.564646532800111
6.625,0.054688,6.463951103995632,6.601044108852122,-0.13709300485648956,0.5032545889441435,6.5048295517091965
6.75,0.041688,6.507958626457842,6.6120778785667795,-0.10411925210893713,0.5274724609407151,6.480773072271973
6.617188,0.058976,6.524763145464329,6.6124564060803515,-0.08769326061602278,0.49960235743032644,6.4441185560146526
6.828125,0.060032,6.571434200008278,6.628431857481807,-0.05699765747352892,0.5410766579969156,6.4478190533590585
7.179688,0.086872,6.665011707699312,6.6692656458164885,-0.004253938117176226,0.6005069809644015,6.4926468250973555
6.96875,0.046648,6.711740675745572,6.691449672052304,0.020291003693268195,0.5541385251704252,6.511420658451587
6.921875,0.038008,6.744069033323177,6.708518214863245,0.03555081845993158,0.5440844523081217,6.528843195784243
6.960938,0.035944,6.777433489734996,6.727215976725226,0.05021751300976973,0.5513891534085636,6.512375273365364
7.15625,0.052376,6.835712952852688,6.75899627474558,0.07671667810710847,0.5870176544030268,6.5351064646411885
7.453125,0.070328,6.930699421644583,6.810413217357018,0.12028620428756476,0.6345302348559972,6.575361303940919
7.757813,0.074304,7.057947664468493,6.8805909790342765,0.17735668543421657,0.675759938319367,6.639264614678529
7.59375,0.082536,7.140378793011802,6.933417573179885,0.20696121983191684,0.6342672990760619,6.7284661952785205
7.5,0.050064,7.195705132548448,6.975386641833227,0.22031849071522114,0.6111738554951066,6.81819185677828
7.710938,0.05516,7.274971727540995,7.0298719276233586,0.24509979991763675,0.6426964488814896,6.890606373020027
7.71875,0.054632,7.343245307919304,7.080899932984591,0.26234537493471244,0.6438480283889007,6.95274944623289
7.984375,0.075112,7.441880645162488,7.147824012022769,0.29405663313971875,0.6814434168017414,7.044947588278628
8.179688,0.103992,7.555389468983644,7.2242583815025645,0.33113108748107933,0.7060169916249017,7.153105456261715
8.484375,0.101336,7.698310319909237,7.317600353243115,0.3807099666661218,0.7397448348136487,7.321902391790669
8.296875,0.13784,7.790397193769354,7.390139215965847,0.40025797780350647,0.6874745354725196,7.48483821187179
7.992188,0.051552,7.821441933189453,7.4347354221906,0.3867065109988532,0.6118201422443313,7.579376969389409
7.96875,0.051208,7.844104712698767,7.474292057583889,0.3698126551148784,0.606292864329522,7.63366836448373
8.109375,0.04708,7.884915526129727,7.521335238503601,0.3635802876261254,0.6280073033168753,7.678072138980508
8.085938,0.050624,7.915842060571308,7.563157665281112,0.35268439529019524,0.6218514797023943,7.740844839070402
8.390625,0.095424,7.988885589714183,7.624451541926955,0.36443404778722766,0.667483644553654,7.826659377552458
8.679688,0.0558,8.095162883604308,7.702617205487922,0.3925456781163863,0.7039802609760335,7.904708394253094
8.53125,0.12896,8.162253209203644,7.763997412488817,0.39825579671482725,0.6636950675340813,7.992834964516952
8.414063,0.084312,8.200993177018468,7.812150418971127,0.3888427580473408,0.6329028444520711,8.045090867817006
8.382813,0.072128,8.228965457477166,7.854421721269562,0.3745437362076043,0.6245810586614974,8.087457317079307
8.335938,0.057752,8.245422771711448,7.890089593768113,0.3553331779433355,0.6115908418126533,8.129535391477084
8.070313,0.063208,8.218482806832764,7.903439475711216,0.31504333112154814,0.5427086883749682,8.15889008442999
7.875,0.121392,8.165639298089262,7.901332847880755,0.2643064502085073,0.4982703629217162,8.155864100964084
7.65625,0.151272,8.087271713767837,7.883178562852551,0.2040931509152859,0.45348318543960653,8.13772505063499
7.804688,0.17708,8.043797296265092,7.877364447085695,0.16643284917939738,0.48716882312422677,8.122143683666462
7.882813,0.114672,8.019030481455077,7.877768043597865,0.14126243785721204,0.5044802102389171,8.119491079060877
8.25,0.08276,8.054564253538912,7.9053407811091345,0.14922347242977718,0.5767897469664807,8.137420409036668
8.484375,0.084024,8.120688983763696,7.94823220473068,0.17245677903301537,0.6153717221439101,8.159603177204303
8.546875,0.107832,8.186256063184665,7.992576115491371,0.193679947693294,0.6251846600119708,8.18120780874998
8.648438,0.1266,8.25736097654087,8.041158477306825,0.21620249923404522,0.6412040352866686,8.196480054935753
8.921875,0.12364,8.359593903226889,8.10639673824706,0.253197164979829,0.6807632403326408,8.237539206452592
9.328125,0.139024,8.50859868734583,8.196895128006537,0.3117035593392927,0.728634552463266,8.322440293885855
9.453125,0.128064,8.653910427754163,8.289949192598645,0.3639612351555179,0.7414802442292404,8.403424531075018
9.328125,0.088496,8.757635746561215,8.366851104258004,0.3907846423032115,0.7055141435355836,8.45002616873512
9.6875,0.135672,8.900691785551798,8.46467694838704,0.4360148371647572,0.7439657407896513,8.537169475114492
9.546875,0.085832,9.000104587774597,8.544839767025039,0.45526482074955865,0.7051649973378843,8.584455337876083
9.539063,0.072304,9.083021266578506,8.618485932430591,0.46453533414791437,0.7029716404766526,8.614155690811852
9.429688,0.067592,9.136354610181812,8.67857497447277,0.45777963570904134,0.6714802173106871,8.645741988036413
9.734375,0.1946,9.228357747076917,8.756782383771084,0.47157536330583305,0.7104002508815676,8.751205620183558
9.570313,0.223352,9.280966247526623,8.817043910899152,0.46392233662747095,0.6647337073817369,8.840547063698635
9.484375,0.064312,9.312259901753295,8.86647584342514,0.4457840583281545,0.6414723579243561,8.870545449943188
9.492188,0.071008,9.339941147637404,8.912824892060316,0.4271162555770882,0.6426965278505798,8.910690210628566
9.320313,0.077384,9.336921432616265,8.943009196352145,0.39391223626411964,0.5945989947601631,8.978676129982034
9.5,0.092064,9.362010442982992,8.984267774400134,0.377742668582858,0.6261024439077941,9.088608269820842
9.359375,0.073728,9.361604990216378,9.01205349481494,0.3495514954014389,0.5876168589402742,9.203482531703328
9.367188,0.055608,9.362463914798473,9.038359754458277,0.3241041603401964,0.5891279799111038,9.28015642105625
9.171875,0.087632,9.333142543291016,9.048249772646553,0.28489277064446306,0.5362290731226063,9.316257041952232
9.203125,0.073712,9.313139844323167,9.059722011709772,0.2534178326133958,0.5432951158274533,9.345732821004606
9.25,0.066936,9.303426022119602,9.073816677509047,0.22960934461055515,0.5542655762756297,9.3846740312489
9.617188,0.044424,9.351697095639663,9.114066405100969,0.237630690538694,0.629369444038648,9.437354159968738
9.988281,0.11328,9.449633080925869,9.178823041760158,0.27081003916571156,0.6868048976826068,9.501876557533821
10.09375,0.186176,9.548727991552658,9.246595409037182,0.30213258251547614,0.7009874689047078,9.568977684786953
10.25,0.08972,9.656615992852249,9.320921675034429,0.3356943178178202,0.7211346567969696,9.607645900981346
10.25,0.100376,9.747905840105748,9.389742291698544,0.35816354840720344,0.7211346567969696,9.652800972518262
10.09375,0.09452,9.801112633935633,9.441891010831986,0.3592216231036467,0.6688668712861012,9.671911682768172
10.0,0.089032,9.831710690253228,9.483232417437025,0.34847827281620347,0.6389431313208733,9.692524404475272
10.023438,0.052288,9.861207199445039,9.523247645775024,0.3379595536700144,0.6432403345258925,9.707332785297723
10.132813,0.038912,9.902992707222724,9.568400634976875,0.3345920722458491,0.6633747562124942,9.72603138547344
10.046875,0.088088,9.925128444573074,9.603843180534144,0.32128526403893076,0.6331394317307163,9.740975580610272
9.984375,0.057904,9.934243299254138,9.6320307227168,0.3022125765373378,0.6113170737062605,9.773262699240124
9.96875,0.083472,9.93955202244581,9.656972891404445,0.28257913104136456,0.6056964817484526,9.794589735514561
10.023438,0.08472,9.952457557454146,9.684118455004116,0.2683391024500299,0.618903570913789,9.819354318394936
10.314453,0.08736,10.008149163999661,9.730809902781589,0.2773392612180725,0.680274387603198,9.868674801281003
10.75,0.199464,10.122280061845867,9.806305465538507,0.3159745963073597,0.7461601000575355,9.987346308905076
10.71875,0.08524,10.214044667715733,9.873893949572691,0.34015071814304143,0.734465512629746,10.048421196750285
11.007813,0.041584,10.336162872682543,9.957887953308047,0.37827491937449587,0.7703242642892495,10.092491687192041
11.125,0.070048,10.457522430731382,10.044340697507451,0.41318173322393115,0.7831116584943107,10.180057918944906
11.46875,0.131024,10.613095902926554,10.149852497692084,0.4632434052344703,0.8155522175224675,10.31353101087019
11.21875,0.12748,10.706273456322469,10.229030090455634,0.47724336586683513,0.7300307295634324,10.413571023736916
10.921875,0.062528,10.739442924580551,10.280351935607069,0.45909098897348244,0.6437070326795543,10.449234352040339
10.960938,0.08452,10.773519090029698,10.330765718154694,0.4427533718750034,0.6495786281279704,10.500713593416076
11.15625,0.135904,10.832400768486666,10.391912701995087,0.4404880664915787,0.6781390839827595,10.592088349964305
10.71875,0.09004,10.814916034873333,10.416122872217674,0.3987931626556591,0.5667162867967162,10.615417077264446
10.5625,0.114984,10.776082798738974,10.42696562242377,0.3491171763152039,0.533031426641967,10.632235441023974
10.867188,0.080536,10.790098983548363,10.459574687429418,0.33052429611894496,0.5848509178178043,10.670914018485117
10.40625,0.18284,10.731045293771691,10.455624710582795,0.27542058318889673,0.4953042566964379,10.676886651451127
10.492188,0.057048,10.694298017806815,10.458333102391476,0.23596491541533915,0.5103568496405803,10.689299785911198
10.609375,0.044232,10.681232938144229,10.46952139110322,0.21171154704100914,0.5309026712512702,10.698790948207876
10.625,0.037344,10.67258171689127,10.481038325095573,0.19154339179569746,0.5337121336049766,10.728210927024678
10.289063,0.056192,10.613578837369538,10.46681793064405,0.14676090672548803,0.4687153415100982,10.738118753975094
9.84375,0.105544,10.495143631620378,10.420664750596341,0.07447888102403688,0.399297152857004,10.722056796583898
9.773438,0.119008,10.384111995986473,10.372722028329946,0.011389967656526778,0.38948854087385376,10.69398126739435
10.234375,0.114984,10.361075535065478,10.362474100305505,-0.0013985652400272386,0.4797177505288056,10.683833712064247
10.148438,0.047424,10.328362068132328,10.34661957435695,-0.018257506224621523,0.46589282944944044,10.662257915361664
10.226563,0.0544,10.312700673035046,10.337726494774953,-0.025025821739907528,0.48054885144598863,10.646033432929162
10.429688,0.038952,10.330698723337346,10.344538458124957,-0.013839734787611135,0.5176119933633327,10.632659700244782
10.453125,0.095088,10.3495335351316,10.352581905671256,-0.003048370539655565,0.5218511935225908,10.603695114040333
10.617188,0.125176,10.390711145111355,10.372182357103014,0.018528788008341124,0.5515599918068191,10.540763958850743
10.960938,0.09188,10.478438353555763,10.415793886206494,0.0626444673492692,0.606699540184279,10.513257108821687
10.992188,0.062192,10.55747676070103,10.458489746487494,0.09898701421353628,0.6113777374094118,10.515693765166645
10.875,0.069056,10.60632648982395,10.48934235785879,0.11698413196515922,0.5833553543582821,10.508252615417478
10.984375,0.062248,10.664487799081805,10.526011442461842,0.13847635661996271,0.6017046859523428,10.472823980882481
11.046875,0.045456,10.723316599223065,10.564593928205408,0.15872267101765658,0.6122144437496659,10.475286229268146
11.53125,0.116816,10.847614045496439,10.636198081671674,0.21141596382476457,0.6822025582125477,10.545831639440845
11.6875,0.078016,10.976827269266218,10.714072297844142,0.26275497142207627,0.7009523336921816,10.585227986188633
11.632813,0.058984,11.07774815091757,10.782127164670502,0.29562098624706756,0.6857037002460614,10.649087807172782
11.523438,0.037488,11.146315820007175,10.837039078398613,0.3092767416085618,0.6550127157679574,10.677659550865469
11.601563,0.047864,11.216353847698379,10.893670479998715,0.3226833676996641,0.6664951285726927,10.709926260613942
11.421875,0.080384,11.247972486514012,10.932796740739551,0.31517574577446084,0.615733388575361,10.750002360266251
11.476563,0.045272,11.28314025781955,10.97307572290699,0.31006453491255925,0.6250922199713219,10.789297040378763
11.6875,0.043232,11.345349448924235,11.025996039728694,0.319353409195541,0.6595356233408699,10.88597462851484
11.421875,0.056816,11.357122610628199,11.055320407156199,0.3018022034720005,0.586467729295431,11.00469238786115
11.40625,0.044432,11.364680670531552,11.081315191811294,0.28336547872025797,0.5823804820862167,11.086477006043765
11.21875,0.089104,11.342229798142082,11.091495547973421,0.25073425016866047,0.5342624998515176,11.12838143561484
11.25,0.04236,11.328040598427915,11.10323661849391,0.22480397993400558,0.541068344687245,11.169116357110225
11.34375,0.04428,11.330457429439006,11.121052424531399,0.20940500490760705,0.5617583418897582,11.19645996010011
11.328125,0.041728,11.330098594140697,11.13639113382537,0.19370746031532704,0.5572491855560284,11.255843576882778
11.814453,0.069712,11.40461465658059,11.186617938727196,0.21799671785339392,0.6511174762448689,11.35271002621647
11.742188,0.042424,11.456549017106653,11.227771276599256,0.22877774050739674,0.6297520031266457,11.39729855878777
11.796875,0.033912,11.508906860628707,11.269927107962275,0.2389797526664328,0.6393952953314623,11.431002117767822
11.5625,0.065304,11.517151958993521,11.291599174039142,0.22555278495437925,0.5707810876673701,11.47200517925141
11.476563,0.048328,11.510907503763748,11.30530019818439,0.2056073055793579,0.5475780813173531,11.499016354819101
11.3125,0.053904,11.480383272415478,11.3058335168374,0.17454975557807906,0.5053427534551111,11.508222710561576
11.6875,0.060096,11.512247384351559,11.334105108182777,0.17814227616878142,0.5842729829790673,11.515682653109888
11.429688,0.07288,11.499545940605167,11.34118532239146,0.15836061821370606,0.5225402781958498,11.497442764844637
11.4375,0.085024,11.490000411281295,11.348319742955056,0.1416806683262397,0.5241808122212366,11.48559964081467
11.8125,0.072864,11.539615732622636,11.382703465699127,0.15691226692350924,0.595949901475528,11.50525082981262
11.585938,0.077424,11.546742235296076,11.39775787564734,0.14898435964873613,0.5426914037957844,11.50665080052673
11.398438,0.073616,11.52392619909668,11.397808255229018,0.12611794386766206,0.5026555984574039,11.505660378501299
11.789063,0.075968,11.564716476158729,11.426790088175016,0.13792638798371293,0.5732838077814258,11.52480456629753
11.539063,0.050528,11.560769787518925,11.435106600162051,0.12566318735687432,0.5221743628098182,11.519546651897555
11.804688,0.056048,11.598295666362167,11.462483000150048,0.13581266621211974,0.566405571232063,11.537490037922023
12.226563,0.151808,11.694952179229526,11.519081518657451,0.175870660572075,0.6256722872845457,11.621967228976711
12.164063,0.064608,11.767123074732675,11.566857924682825,0.2002651500498498,0.6123190714942797,11.677276791334064
12.179688,0.048304,11.830594601696879,11.61225274507669,0.21834185662018868,0.6145339493153994,11.710151737719977
12.25,0.099712,11.895118509128128,11.659493282478415,0.23562522664971297,0.6249186717121694,11.762267520937487
12.429688,0.105192,11.977359969262263,11.71654474303557,0.2608152262266934,0.6508094744394244,11.825012391948032
12.34375,0.082544,12.033727666298837,11.763004391699601,0.27072327459923606,0.6284659005812108,11.85567424438925
13.242188,0.105328,12.219644640714401,11.872573547870001,0.3470710928444003,0.7320408823601797,11.957369050133751
13.164063,0.087536,12.364939772912187,11.968239433212963,0.39670033969922436,0.713416330411899,12.02963364323078
12.820313,0.073976,12.434997192464158,12.031355993715707,0.40364119874845095,0.6366629621461855,12.0872112342672
13.101563,0.081952,12.537545778238902,12.110630586773802,0.4269151914651008,0.668123451223141,12.158533154046827
12.867188,0.05328,12.588259966202148,12.166671876642408,0.4215880895597408,0.6199491622591143,12.211337572227064
12.875,0.04176,12.632373817555663,12.219140626520748,0.41323319103491585,0.6209302624157591,12.249274579853779
13.234375,0.125,12.72498938408556,12.294343172704396,0.43064621138116443,0.6639129651950202,12.362683694838731
13.1875,0.133696,12.796144863457013,12.360502937689255,0.43564192576775795,0.6535041556575423,12.476423057112447
12.6875,0.107792,12.77943026907901,12.384724942304866,0.3947053267741438,0.5537721740112095,12.518360248140409
12.984375,0.06508,12.810960227682237,12.429143465097098,0.38181676258513875,0.5934450474411005,12.579249002256898
13.617188,0.15316,12.934995269577279,12.517146763978793,0.4178485055984851,0.6623552409959755,12.718704128656272
13.351563,0.110136,12.999082612719237,12.578955374054438,0.42012723866479895,0.6152172613692786,12.796772671648567
13.101563,0.18152,13.014848826147047,12.617667050050404,0.39718177609664274,0.5738253517127249,12.858416066225825
13.070313,0.105544,13.023381775970577,12.6511963796763,0.3721853962942774,0.5686748954424534,12.899582276843242
13.164063,0.082792,13.045025041205871,12.689186499700277,0.35583854150559446,0.580830092597132,12.964575633483369
13.070313,0.046424,13.048915496404968,12.717418092315071,0.33149740408989636,0.5637217955933291,12.994526145522784
13.328125,0.0826,13.091870804650359,12.762655641032474,0.32921516361788505,0.5987256305961938,13.029286858719685
13.0625,0.189656,13.087352219319534,12.784866334289326,0.3024858850302081,0.5497823157459949,13.070976514723808
13.429688,0.136096,13.140019262501143,12.832630902119748,0.3073883603813954,0.5986270595208683,13.127811751601277
13.710938,0.13244,13.227852914424044,12.897690687147914,0.33016222727613,0.6315962346268844,13.195542928698215
14.5,0.1662,13.423567850666497,13.016380265877698,0.40718758478879913,0.7048467712545405,13.293791933251725
13.671875,0.143168,13.46176895056396,13.064935431368239,0.3968335191957202,0.5755131466026733,13.323392881237028
13.265625,0.154312,13.431592958169505,13.079801325340963,0.351791632828542,0.5246536993810623,13.335737582121325
13.03125,0.092648,13.370001733835736,13.076204930871263,0.2937968029644722,0.49734644718990245,13.331821863590738
13.265625,0.09104,13.353943774784085,13.090236047103023,0.2637077276810622,0.5240256875835123,13.339822127483915
13.632813,0.163232,13.39684673250961,13.130426932502798,0.26641980000681187,0.5631460482735073,13.367125873762657
13.59375,0.117336,13.427139542892746,13.164747159724813,0.2623923831679331,0.5578927525150311,13.384717433606314
13.8125,0.074552,13.486425767063093,13.21272885159705,0.2736969154660436,0.5814397708875962,13.409035397871547
14.203125,0.164792,13.596687187514924,13.286091529256527,0.3105956582583964,0.6203276221422342,13.494097972001788
14.125,0.079064,13.677966081743397,13.348232897459747,0.3297331842836506,0.6081577253877392,13.52776805953512
13.742188,0.124936,13.687846376859797,13.377414756907173,0.3104316199526238,0.5511045326389543,13.533137457129175
14.164063,0.11344,13.761110472727522,13.43568499713627,0.3254254755912509,0.59607686241568,13.57063863576914
14.367188,0.155152,13.854353169230981,13.504685219570622,0.3496679496603594,0.6160234732202986,13.657055279954161
14.40625,0.099704,13.939260373964675,13.571467795898723,0.3677925780659521,0.6199106284932112,13.713755871244166
14.429688,0.1074,14.014710777970109,13.635039662869188,0.3796711151009209,0.6223808278619776,13.764040024188725
14.375,0.183856,14.07013988905163,13.689851539693693,0.38028834935793654,0.6123802831793825,13.820243512989457
14.40625,0.08228,14.12184913688984,13.742918092308976,0.37893104458086313,0.6161755537660273,13.854804032836258
14.085938,0.145616,14.116324346599095,13.768326974360164,0.3479973722389307,0.5560750433990673,13.927579183122933
14.382813,0.040352,14.157322600968467,13.813844457740894,0.3434781432275731,0.5954591649993348,13.963001714476542
14.40625,0.138928,14.195619123896396,13.857726349760087,0.3378927741363089,0.5984876372671734,14.001952741772792
14.546875,0.11324,14.249658489450795,13.908774397926006,0.3408840915247886,0.6170139661902544,13.993119184630247
14.78125,0.082976,14.331441798766058,13.973402220301857,0.35803957846420076,0.6463061275245859,14.041030896134643
14.664063,0.11784,14.382614291263588,14.024562278057276,0.3580520132063114,0.620741916837055,14.125401586440036
14.5,0.098152,14.40067363106919,14.059779887090071,0.34089374397911776,0.5858066315541806,14.185621849882816
14.609375,0.066856,14.432781533981622,14.100490636194511,0.33229089778711085,0.6018925416038015,14.235005802071107
14.796875,0.078256,14.488795913369065,14.152074663143067,0.33672125022599886,0.6285266433310135,14.300124558923585
14.71875,0.102048,14.524173465158439,14.194050614021357,0.33012285113708195,0.6102081731400195,14.358021091787744
14.59375,0.06588,14.534877547441758,14.223657975945702,0.3112195714960553,0.581029319606789,14.384030135288933
14.90625,0.077568,14.592011770912258,14.274220348097872,0.3177914228143859,0.6288157349425509,14.417942735899503
15.054688,0.084728,14.66319272923345,14.332032766757289,0.33115996247616053,0.6492784398641465,14.45502963495331
14.789063,0.06848,14.682557386274457,14.365886858108599,0.31667052816585795,0.5869244533544291,14.510367208389361
14.765625,0.099024,14.695337019155309,14.395497090841296,0.29983992831401274,0.5816167525220296,14.54251391937604
14.414063,0.106736,14.652064093131415,14.396872343371571,0.2551917497598435,0.5074836246054761,14.549397786938243
14.6875,0.185328,14.657515771111198,14.41840031793664,0.2391154531745574,0.5549932942363393,14.568887279166812
15.109375,0.085424,14.72703257555563,14.46958362771911,0.2574489478365187,0.6164652765018696,14.599091663525021
14.632813,0.119056,14.71253725623938,14.481674692332511,0.230862563906868,0.5277743406933425,14.62217521620937
14.734375,0.111528,14.715896909125629,14.500393233641214,0.21550367548441507,0.5428684783230511,14.637406353321103
15.085938,0.073056,14.772826307721687,14.543766920038161,0.22905938768352563,0.5915389919434222,14.69643696729343
14.9375,0.061256,14.79816072191835,14.572932333368668,0.22522838854968263,0.5642238887392175,14.710598544407034
15.3125,0.049356,14.87728984162322,14.627715123489507,0.24957471813371335,0.6128599530585298,14.749579728397627
15.21875,0.059776,14.929822173681188,14.671495484712507,0.2583266889686815,0.594981770933047,14.778018206664273
15.625,0.056988,15.036772608499469,14.742125448807876,0.2946471596915927,0.6435121444462185,14.805177522807211
15.34375,0.030292,15.08399989949955,14.786690230377664,0.29730966912188705,0.5907383780597829,14.82478914811155
14.734375,0.04878,15.030211453422696,14.782815028127466,0.24739642529523032,0.49585450726894637,14.8416365676171
14.296875,0.078804,14.917390460588436,14.746819470488393,0.1705709901000425,0.4410784067277235,14.82495250049806
13.296875,0.258996,14.668080389728676,14.639416176378143,0.02866421335053282,0.3467811676373419,14.609074126340571
13.484375,0.088848,14.485971868231957,14.553857570720503,-0.06788570248854597,0.3738128626024303,14.547678896796738
13.4375,0.06092,14.324668503888578,14.4711644173338,-0.1464959134452215,0.36969395900790625,14.508526844061645
13.578125,0.055872,14.20981565713649,14.405013349383147,-0.19519769224665673,0.39136068669998514,14.46207564849533
14.125,0.075732,14.196767094500107,14.38427161979921,-0.18750452529910255,0.4679556032990223,14.41938821044812
13.84375,0.087928,14.14245677226932,14.344232981295566,-0.20177620902624582,0.4374645808894303,14.377056691154596
13.546875,0.064192,14.050828807304809,14.285169427125522,-0.23434061982071341,0.4072967516643638,14.324881876823046
13.421875,0.082268,13.95406668310407,14.221221691782892,-0.2671550086788219,0.39494692200209236,14.27656118603321
13.171875,0.116696,13.83372950108806,14.143492307206381,-0.3097628061183215,0.3707350511613565,14.153452249086307
13.0625,0.100072,13.715078808612974,14.063418802968872,-0.34833999435589824,0.3603274718234527,14.039889584517168
12.890625,0.13198,13.588239761134055,13.976545187934141,-0.38830542680008584,0.34398546087353027,13.908627681994167
13.828125,0.10538,13.625145182498047,13.965551099939018,-0.3404059174409717,0.48198903242377605,13.849015427128625
14.625,0.101968,13.77896900057527,14.014399166610202,-0.2354301660349325,0.5656334310243366,13.842466278267516
