C Close,C Volume,EMA 12,EMA 26,MACD,RSI,VWMA
367.5,0.032251,385.64806270870537,398.570290967746,-12.92222825904065,0.34408698576226865,396.4214370223833
388.125,0.025477,386.02912998428917,397.79656571087594,-11.767435726586768,0.455101979065423,394.5155440896263
387.1875,0.016719,386.20734075593697,397.0107089915518,-10.803368235614812,0.45136239957478985,392.6495788108699
386.25,0.011613,386.213903716562,396.21361943662197,-9.999715720059953,0.4474032865644242,390.8391061226951
400.78125,0.018513,388.45503391401405,396.5519624413166,-8.096928527302566,0.5179789411462606,389.60305567398206
391.40625,0.012417,388.9090671580119,396.1707985567746,-7.26173139876272,0.4757617686987112,388.7451399915058
377.8125,0.011454,387.20190297985624,394.8109245896061,-7.6090216097498455,0.42204734756776785,387.65406277751856
378.75,0.011807,385.9016102137245,393.6212264718575,-7.719616258132987,0.4268533479475016,386.0449960057378
377.8125,0.015073,384.6571317193053,392.45020969616434,-7.793077976859024,0.4230647107076505,384.8994682938284
367.5,0.012271,382.01757299325834,390.60204601496696,-8.584473021708618,0.38281433887095917,383.66337053010443
374.53125,0.019288,380.86583099429555,389.41161668052496,-8.545785686229408,0.42311443044783364,382.314029708077
373.125,0.011921,379.6749339182501,388.20520063011566,-8.530266711865579,0.4172463317259245,381.2241253724552
391.875,0.0238,381.55186716159625,388.47703762047746,-6.925170458881212,0.5140244947152038,380.7327439828317
420.9375,0.034324,387.61119529058146,390.8815163152569,-3.270321024675411,0.6195022412471388,383.8865645839711
427.5,0.019604,393.74793447664587,393.5939965882008,0.15393788844505707,0.6385780106727067,385.79054617315916
421.40625,0.01368,398.0030599417773,395.65416350759335,2.348896434183928,0.6080920899778031,387.0880496913383
