ABT Close,ABT Volume,EMA 12,EMA 26,MACD,RSI,VWMA
15.038179,0.082734,14.521335094082499,14.62245722253998,-0.10112212845748125,0.5395448555076137,14.410240032541068
15.206517,0.05535,14.626747694992883,14.66572090975924,-0.038973214766357955,0.5542255792912653,14.421068180073995
15.122349,0.088192,14.702994049609362,14.699545212740038,0.003448836869324623,0.5448714425888445,14.427975398521106
15.402911,0.056356,14.810673580438692,14.751646382166701,0.05902719827199121,0.5708713150026463,14.457203515557772
15.178461,0.063203,14.867256260371201,14.783262279783983,0.08399398058721808,0.5440928550117228,14.489787797338202
15.094292,0.063353,14.902184835698709,14.806301518318502,0.09588331738020628,0.5339773526656167,14.515447693924328
14.925954,0.070468,14.905841630206599,14.815164665109725,0.09067696509687373,0.5134184203144386,14.513349986094665
15.206517,0.100952,14.952099379405585,14.844153726953449,0.10794565245213583,0.5448702463339332,14.537776127390194
15.655418,0.113701,15.060302244112417,14.90424737680875,0.15605486730366813,0.5904811764912938,14.57632509079667
15.935981,0.105725,15.195022052710508,14.98067208963773,0.21434996307277743,0.6163587474696075,14.634477436677896
15.7957,0.073901,15.287434044601198,15.041044527442343,0.24638951715885504,0.5960770102511495,14.685039731630606
16.609333,0.09708,15.490803114662553,15.157214043928096,0.3335890707344564,0.6649429835004833,14.819414296185741
17.703529,0.153732,15.831222481637544,15.345829966600089,0.4853925150374554,0.7312924258323726,15.182136132508067
16.665445,0.083607,15.95956440753946,15.443579228333416,0.5159851792060444,0.6082340103978047,15.371169250511748
16.974064,0.070794,16.115641267918004,15.556948470679089,0.5586927972389155,0.6282617676338222,15.528848947536899
16.440994,0.068451,16.165695534392157,15.62243332470286,0.5432622096892974,0.5737059341176828,15.643102232008403
16.637388,0.111661,16.238263606024134,15.697615152502648,0.5406484535214862,0.5879039504593441,15.783272904992254
17.08629,0.087038,16.368729205097345,15.80047995602097,0.5682492490763753,0.6191290772623491,15.936803078260935
17.787697,0.158422,16.587031942774676,15.947681218537936,0.6393507242367402,0.6621986337857483,16.163670270354213
17.591303,0.089139,16.741535182347803,16.069430980127716,0.6721042022200869,0.6403632035425019,16.28202580679418
16.525164,0.113534,16.70824730814045,16.103188981599736,0.6050583265407141,0.536869784719004,16.353553074815622
16.917952,0.076669,16.740509568426535,16.163541797777533,0.5769677706490022,0.5647776500702021,16.4113871053057
17.142403,0.063245,16.802339327130145,16.236050034979197,0.5662892921509481,0.5803397899096839,16.499203264856558
17.226572,0.060568,16.867605892187047,16.309422032388145,0.558183859798902,0.5863135086324256,16.557188922891363
17.61936,0.060948,16.983260370312117,16.406454474433467,0.5768058958786497,0.6139320924016373,16.6405010147527
17.984091,0.091788,17.137234313341022,16.523316439290248,0.6139178740507738,0.6380936755616862,16.760021198566722
17.843809,0.055147,17.24593811128856,16.621130703046525,0.6248074082420345,0.6219706865649225,16.862962480278874
17.507133,0.043761,17.286121940321088,16.686760502820857,0.5993614375002316,0.5838420412802506,16.97281116311833
17.507133,0.085156,17.320123641810152,16.74752883594524,0.5725948058649131,0.5838420412802506,17.084381903398487
17.254627,0.068701,17.310047235377823,16.785091662912258,0.524955572465565,0.5542861283609262,17.162072576885407
17.08629,0.086252,17.275623045319698,16.807402650844683,0.46822039447501496,0.5348472438145749,17.21679836008259
17.142403,0.083897,17.255127653732053,16.832217491522854,0.42291016220919886,0.5406304427210619,17.247590115828228
16.889896,0.075548,17.198938168542508,16.836489973632272,0.36244819491023605,0.5099077844401404,17.188167778054687
16.721558,0.052765,17.125495065689815,16.827976494103954,0.2975185715858615,0.4899194592084051,17.200068500709705
17.030178,0.063117,17.110830901737536,16.842954383429586,0.26787651830795056,0.5265611296205882,17.203375156144823
17.422966,0.042186,17.158851686085608,16.885918206879246,0.2729334792063618,0.5689972236970056,17.242526330091202
17.507133,0.043834,17.212433426687824,16.931934117480782,0.28049930920704114,0.5777315309521046,17.295245467773846
17.31074,0.068067,17.227557514889696,16.959993812482207,0.2675637024074895,0.5497370606930917,17.308222578002677
16.974064,0.064191,17.188558512598973,16.961036048594636,0.22752246400433762,0.5045970432817699,17.23806891709908
16.609333,0.061308,17.099446895276053,16.93498397092096,0.16446292435509235,0.460484052561679,17.186599525631266
17.479078,0.105446,17.1578516806182,16.97528723233422,0.18256444828397989,0.5594007301777261,17.264920223619953
17.338797,0.053288,17.185689422061554,17.002213881790944,0.18347554027061008,0.5421357964991017,17.287895060908223
17.31074,0.051208,17.204927972513623,17.025067668324947,0.1798603041886757,0.5385556603505642,17.29576909523101
18.208542,0.142909,17.35933013058845,17.11273243363421,0.2465976969542396,0.6240994425516798,17.391969850714215
18.657442,0.121463,17.55903964895946,17.227155364476122,0.33188428448333696,0.6582166693778191,17.48775478477732
19.190512,0.122084,17.81003539527339,17.37258918932974,0.43744620594364747,0.6937617502841057,17.596671548966402
19.190512,0.072824,18.022416411385173,17.507250138268276,0.5151662731168969,0.6937617502841057,17.664602986855478
19.513161,0.112334,18.25176173271053,17.65583612802618,0.59592560468435,0.714597174439825,17.80068693572662
19.190512,0.065543,18.396184850755063,17.76951582224646,0.6266690285086014,0.6658129051763707,17.875249423090434
18.713556,0.046144,18.44501118140813,17.83944472430228,0.6055664571058514,0.6005453975102493,17.928247191463416
18.461048,0.040969,18.44747838426842,17.885489411391,0.561988972877419,0.5687580780112351,17.991672899851253
18.264654,0.044224,18.41935155591943,17.91357567721389,0.505775878705542,0.5446127225361259,18.04915911737401
18.348824,0.044443,18.408501162701057,17.94581629371656,0.46268486898449623,0.5533640413527195,18.120296868833933
17.563248,0.080302,18.2784622145932,17.917477901589407,0.36098431300379374,0.4637818080948705,18.140403819425345
17.843809,0.052749,18.21159248927117,17.91202094591612,0.2995715433550501,0.4952117763572974,18.178319832144684
18.040205,0.038945,18.185225183229452,17.921516061033444,0.2637091221960084,0.51657286787619,18.196812422342077
18.040205,0.032138,18.162914385809536,17.930307834290225,0.23260655151931076,0.51657286787619,18.214550512557203
18.236599,0.038015,18.174250480300376,17.952996068787247,0.2212544115131294,0.5391881896586099,18.259395268112737
18.320766,0.032901,18.19679132948493,17.980238285914115,0.21655304357081562,0.5489272412302416,18.321581522519622
18.096317,0.027584,18.181333740333404,17.988836709179736,0.19249703115366756,0.5175165279053062,18.396089155284784
18.432993,0.035723,18.22005054951288,18.02173717516642,0.19831337434645846,0.5583417477618884,18.47413841059413
18.853836,0.046,18.317556003433975,18.083374125154094,0.23418187827988035,0.6035041813190846,18.53658617775863
19.246626,0.055191,18.460489849059517,18.169540930698236,0.29094891836128056,0.6404584853823412,18.61799309193324
19.050232,0.061369,18.551219410742668,18.234777306202073,0.3164421045405952,0.6098526788672082,18.690618463446192
19.106344,0.041271,18.636623193705336,18.299337802038956,0.3372853916663807,0.6155061407555965,18.710042770689604
18.769669,0.04432,18.65709177928913,18.33417715003607,0.32291462925305936,0.5628090416056509,18.654746048900826
18.657442,0.042584,18.657145659398495,18.358122694477842,0.2990229649206526,0.5460271944973062,18.61516135815961
18.320766,0.05972,18.605394942567955,18.355355531923927,0.25003941064402824,0.49804835967807015,18.4878065305746
18.15243,0.052844,18.53570802832673,18.340324011040675,0.19538401728605592,0.47554850206654714,18.418286627317872
18.432993,0.058001,18.519905716276465,18.347188380593217,0.17271733568324876,0.5148846098418478,18.404542925803813
18.657442,0.06441,18.541065144541623,18.370170130178906,0.17089501436271703,0.5443294357609552,18.4192104751767
19.092316,0.070268,18.625872968458296,18.42366241683232,0.20221055162597423,0.5955515568019906,18.474517076445323
18.797724,0.090902,18.652311588695483,18.451370682252147,0.20094090644333562,0.550413981125372,18.50862268633009
20.004145,0.143978,18.860285959665408,18.56639100208532,0.2938949575800862,0.6630441020914642,18.77608004035125
19.89192,0.051579,19.018998888947653,18.66457833526419,0.3544205536834646,0.6468112537922013,18.874200896459914
20.004145,0.105131,19.17055982910955,18.76380549561499,0.40675433349456114,0.6558840631115992,19.005293991214366
19.667469,0.057386,19.247007393861928,18.830743532976843,0.4162638608850848,0.605621627420268,19.063822613341333
19.44302,0.061994,19.27716317942163,18.87609734534893,0.4010658340726998,0.5740390142190765,19.109498210229596
19.302738,0.066663,19.28109776720292,18.907700356804565,0.37339741039835417,0.5545731156825849,19.140892387171174
19.302738,0.04906,19.284427033787086,18.93696240444867,0.3474646293384147,0.5545731156825849,19.170099227989805
19.89192,0.115848,19.37788749012753,19.00770000411914,0.37018748600839047,0.6177174523160458,19.252244598043063
19.583302,0.092992,19.409489722415604,19.050337188999205,0.35915253341639897,0.571977726012727,19.28769179798067
19.078287,0.095116,19.358535457428587,19.052407545369633,0.3061279120589546,0.5059563664229801,19.275308720586544
19.078287,0.063343,19.315420310131884,19.05432454200892,0.26109576812296353,0.50595636642298,19.27624243018544
18.825781,0.05274,19.240091185496212,19.037395390749,0.20269579474721056,0.47421556126821707,19.26460458036221
18.461048,0.037294,19.12023838772756,18.994702991434263,0.1255353962932979,0.4320527387258541,19.2589948605192
18.461048,0.045441,19.018824481923318,18.955172992068764,0.06365148985455349,0.4320527387258541,19.25157665316266
18.124372,0.071215,18.881216407781267,18.89363217784145,-0.012415770060183462,0.3945027053120029,19.234507242416537
18.292711,0.045008,18.790677114276455,18.849119498001343,-0.05844238372488775,0.4215721905772048,19.24479175530549
17.843809,0.051369,18.645005096695463,18.774652053704948,-0.12964695700948425,0.3736062070295594,19.22741290461516
17.899923,0.059868,18.53037708181924,18.709857308986063,-0.17948022716682388,0.38305576901240485,19.197450397989762
17.956036,0.039549,18.442016915385512,18.654018693505613,-0.21200177812010068,0.3929182985948597,19.167582993073275
18.629387,0.058582,18.47084308224928,18.652194123616308,-0.1813510413670265,0.4968608211802637,19.169116779914468
18.629387,0.056871,18.49523445421093,18.65050470705214,-0.1552702528412091,0.4968608211802637,19.05093755156458
18.938005,0.082084,18.56335299971694,18.67180102504828,-0.10844802533133802,0.5388322849600256,19.010673830700682
19.190512,0.113759,18.65983899976049,18.710224060229887,-0.050385060469398724,0.5704083944015704,18.946863197218164
19.274681,0.084172,18.754430076720414,18.75203568539804,0.0023943913223725133,0.5807139998846842,18.936617529039413
18.853836,0.07071,18.769723295686504,18.759576449442633,0.0101468462438703,0.5142824861150266,18.909061238735532
18.15243,0.091636,18.67475509635012,18.71460263837281,-0.039847542022691584,0.42667503020090286,18.839633389874894
18.040205,0.107615,18.577132004603946,18.664647257752602,-0.0875152531486556,0.41450820451274356,18.763860334501107
17.759642,0.061692,18.451364311587955,18.59760983125241,-0.1462455196644541,0.3849543105237026,18.624375988014968
18.208542,0.053764,18.414007032882115,18.56878999190038,-0.15478295901826655,0.45224732441146587,18.541258519726824
18.376881,0.063955,18.408295335515636,18.55457451101887,-0.14627917550323488,0.4754260289224087,18.494265068908422
18.040205,0.036385,18.351666053128614,18.516473065758213,-0.1648070126295984,0.43571431937303556,18.452577523843022
18.040205,0.088445,18.303748968031904,18.481193949776124,-0.17744498174421963,0.4357143193730356,18.410016933153656
18.320766,0.09283,18.306366972950073,18.469310397940855,-0.1629434249907824,0.477864851947361,18.402606978805046
18.376881,0.058172,18.317215284803908,18.46246377587116,-0.14524849106725313,0.48613267905491697,18.399614828531917
18.040205,0.083203,18.274598317911,18.43118534802885,-0.15658703011785136,0.4410118952109116,18.392254118300116
18.769669,0.097517,18.350763038232383,18.456258211137825,-0.1054951729054423,0.5405211988135846,18.420683555798256
18.881893,0.051863,18.432475340042785,18.487786714016504,-0.05531137397371921,0.5536846423706112,18.457548845733935
18.685499,0.043213,18.47140205695928,18.5024320685338,-0.031030011574518568,0.5253213747231651,18.487655978273935
18.376881,0.04155,18.456860355888622,18.493131989383148,-0.036271633494525446,0.48341397565734745,18.499076098309615
18.797724,0.049762,18.50930091652114,18.51569436053995,-0.006393444018808481,0.537586567614775,18.504133090861448
19.414963,0.083272,18.64863354474866,18.582306852351806,0.06632669239685285,0.6032951901995965,18.551346171611826
19.106344,0.050089,18.719050537864252,18.621124418844264,0.09792611901998782,0.5604150959067165,18.54857909801321
19.330793,0.072228,18.813164762808213,18.673692461892838,0.13947230091537577,0.5835954989339641,18.536620323560335
19.646427,0.121436,18.94135895314541,18.745746872123,0.19561208102241068,0.6143902702952411,18.58780368614642
19.414963,0.04006,19.014221114199962,18.795318437150925,0.2189026770490372,0.5804872335878078,18.598119082776748
19.162457,0.060764,19.037026635092275,18.822513886250857,0.21451274884141824,0.5451461278331265,18.6534525368861
19.022175,0.060973,19.034741768155,18.837303598380423,0.1974381697745784,0.525986929076473,18.720931617392974
19.386908,0.038634,19.088921188438846,18.87801503553743,0.21090615290141557,0.5684537322503113,18.78694529679415
19.807751,0.051646,19.199510390217487,18.94688436623836,0.2526260239791256,0.6116827768662969,18.852122592072917
20.172483,0.058055,19.349198484030182,19.037669450220704,0.31152903380947805,0.6448842008564402,18.935747192008108
20.144426,0.047857,19.47154117879477,19.119651416871026,0.35188976192374355,0.6403485612096512,19.005761294522397
19.863863,0.045819,19.531898382057115,19.174778200806504,0.35712018125061107,0.595262800970491,19.105618524606008
19.751638,0.069691,19.56570447712525,19.21750855630232,0.34819592082293127,0.5777401656927076,19.20178365632271
21.547243,0.087034,19.87055655756752,19.390081478057706,0.48047507950981583,0.7198419777857387,19.402730319292143
19.863863,0.168891,19.86952677948021,19.425176405608987,0.4443503738712238,0.5372905965345625,19.545414530864978
19.527187,0.089089,19.816859121098638,19.432732745934246,0.3841263751643922,0.5094630252783389,19.600991570757685
19.723583,0.052055,19.802508948621924,19.454277209198374,0.3482317394235501,0.5249204645775776,19.63377853559444
20.649441,0.107146,19.932806187295476,19.542807860368864,0.3899983269266123,0.5904411646793314,19.741082763006506
21.771692,0.1354,20.215711696942325,19.707910389230427,0.5078013077118975,0.6529247757004699,19.963666058099165
21.547243,0.086929,20.420562666643505,19.844157249287434,0.5764054173560709,0.6321525018713972,20.091805976346176
20.873892,0.081636,20.490305641006042,19.920433897488365,0.5698717435176768,0.5732328122682147,20.170608861662135
20.986116,0.06418,20.566584157774344,19.999373312489226,0.5672108452851177,0.5802546915349907,20.239232202004782
20.958059,0.068955,20.62681105657829,20.07038706711965,0.55642398945864,0.5776955076132191,20.314207921150853
21.350847,0.071229,20.73820120172009,20.165235951036713,0.572965250683378,0.6040255560566689,20.41846561011963
21.519186,0.056709,20.85835270914777,20.265528547256217,0.5928241618915528,0.6151015654796631,20.48675709443652
21.659468,0.06516,20.98160121543273,20.368783321533535,0.6128178938991944,0.6245269021952081,20.590854276249964
21.26668,0.049026,21.02545948998154,20.435294186605123,0.5901653033764163,0.5815828274958417,20.676986696833275
21.378904,0.086335,21.079835568445915,20.505191209819557,0.5746443586263581,0.590252068664824,20.7485694841455
21.519186,0.062052,21.14742794253116,20.58030193501811,0.5671260075130498,0.6013704598782966,20.810638006026082
21.406961,0.035227,21.187356105218672,20.64153593983158,0.5458201653870915,0.5876330843942263,20.848571879723213
22.024199,0.132899,21.31610116595426,20.743955425769983,0.5721457401842791,0.6367782944707475,20.966146900382057
22.473101,0.127617,21.49410114042284,20.872040283120352,0.6220608573024862,0.6677879101008115,21.10921190360051
22.332819,0.144937,21.623134657280865,20.980246114000327,0.642888543280538,0.6491371662677008,21.262642484172126
22.55727,0.112594,21.76684778692996,21.097062698148452,0.6697850887815093,0.6652468337918891,21.32993554750938
22.641438,0.130354,21.901400127402272,21.211460868655976,0.6899392587462962,0.6713408703872219,21.567820827782317
23.118395,0.119237,22.088630107801922,21.352715248755533,0.7359148590463889,0.704202681834923,21.772709106313037
22.893946,0.133711,22.21252486044778,21.46688048958846,0.7456443708593206,0.6702402012438435,21.90982471628513
21.883919,0.106627,22.161970112686582,21.497772231100427,0.6641978815861549,0.5432662945861995,21.980533415736144
21.911974,0.06189,22.123509172273263,21.52845384361151,0.5950553286617541,0.5458399765854545,21.99390565852354
22.136425,0.069989,22.12549622269276,21.57348874408473,0.5520074786080293,0.5668684431477946,22.021317313911645
22.108368,0.082676,22.12286111150926,21.613109429708082,0.5097516818011769,0.5633569909589928,22.077940188593377
23.09034,0.129924,22.27170401743091,21.722533916396372,0.5491701010345373,0.6460068153134004,22.187085914610524
22.922001,0.101723,22.37174970705692,21.81138332999664,0.56036637706028,0.624194309953175,22.271932959972148
23.202564,0.084574,22.499567290586626,21.914433749996892,0.5851335405897338,0.6456681157927034,22.348158700333446
24.240648,0.134045,22.767425861265608,22.086745916663787,0.6806799446018204,0.7113818433820774,22.500746439499295
23.707579,0.100277,22.91206480568628,22.206807626540545,0.705257179145736,0.6452087093264501,22.588413600314404
23.735634,0.05323,23.038767758657624,22.320054024574578,0.7187137340830461,0.6470694238250129,22.65103598260277
24.016197,0.062592,23.18914148809491,22.445694244976462,0.7434472431184496,0.6659379813185323,22.749354445537275
23.679522,0.066927,23.264584643772615,22.537088893496723,0.7274957502758923,0.622901760414581,22.818959797637927
23.623409,0.07863,23.31978839088452,22.617557049534003,0.7022313413505152,0.6157592872643946,22.87450019224332
23.483128,0.061023,23.34491756151767,22.68167341623519,0.66324414528248,0.5973195044094226,22.951003928331474
23.567297,0.071288,23.379129782822645,22.74727516318073,0.6318546196419135,0.6049634935469803,23.0060454751281
23.511183,0.075625,23.39944566238839,22.80386092887105,0.5955847335173416,0.5968293213534457,23.079960108487178
23.595352,0.052536,23.429585098944024,22.862489897102826,0.5670952018411981,0.6053998394141235,23.12831930843648
23.00617,0.085512,23.3644443144911,22.8731328676878,0.49131144680329797,0.5217836142217152,23.158931659690676
22.837831,0.074756,23.283426881492467,22.870517914525742,0.4129089669667252,0.5005128335314024,23.14757159662648
23.903973,0.078213,23.37889551510901,22.94707014307939,0.43182537202962124,0.6091773420535826,23.204599601844787
23.735634,0.049939,23.433778358938394,23.005482280629064,0.42829607830933014,0.5874460403853486,23.310822040741563
23.398958,0.054226,23.42842138064018,23.034628630212094,0.39379275042808715,0.5455306734252073,23.3690944617444
23.651464,0.034958,23.46273562977246,23.080320139085273,0.38241549068718683,0.5702946443385374,23.431824290316143
24.184534,0.101323,23.57378153288439,23.16211375841229,0.41166777447210023,0.6176601809626646,23.551518975150856
24.044254,0.064616,23.646161912440636,23.22745748001138,0.41870443242925504,0.5989499801483642,23.613265933981737
23.819803,0.017388,23.67287592591131,23.271334925936465,0.40154099997484494,0.569237895764587,23.66599474144204
23.791746,0.057209,23.691163629617265,23.309883894385614,0.3812797352316508,0.5654617377489143,23.6997485480913
24.577324,0.089197,23.82749599429153,23.403768346653347,0.4237276476381844,0.6378929979529945,23.704090317564585
25.026224,0.081087,24.011915687477448,23.523950246901247,0.4879654405762004,0.6715807195668722,23.785644204572318
24.717606,0.097596,24.120483427865533,23.612369191575226,0.5081142362903073,0.6283033904303564,23.854753132012092
23.735634,0.089174,24.061275823578526,23.62149991812521,0.4397759054533168,0.5146597856563166,23.83974655880622
24.268703,0.065045,24.093187696874136,23.66944088715297,0.4237468097211661,0.5610725413311937,23.867748931507872
24.128422,0.085087,24.0986083588935,23.7034394881046,0.3951688707889005,0.5462679339545436,23.89761788657438
22.978113,0.085008,23.92622445752527,23.64971160009685,0.27651285742841836,0.4430353867609583,23.860114345214125
22.922001,0.076056,23.77172854098292,23.595807111200788,0.17592142978213232,0.43868041746335534,23.824431795996755
22.304762,0.093328,23.546041380831703,23.50017414000073,0.04586724083097238,0.39292536662138033,23.74194761195989
22.473101,0.061784,23.38097362993452,23.424094648148824,-0.04312101821430403,0.4109698473425838,23.69290649234757
22.529213,0.058038,23.249933533021515,23.357807118656318,-0.10787358563480254,0.41718835554571077,23.6866730712447
23.258677,0.070006,23.251278681787433,23.350464146904,-0.09918546511656601,0.49223695212882834,23.710439670109096
21.603355,0.171185,22.997751961512446,23.22104865454074,-0.22329669302829558,0.3744140328049177,23.460256204252293
21.014172,0.325987,22.692585813587456,23.057576309759945,-0.3649904961724886,0.34294838137479383,23.00412132515248
22.24865,0.179806,22.62428799611246,22.99765584237032,-0.37336784625786024,0.44768312073803945,22.92152743488186
22.585325,0.159299,22.618293689018238,22.967112817009554,-0.348819127991316,0.47238448945916833,22.882540602534046
21.911974,0.095902,22.50962912147697,22.88895438611996,-0.3793252646429899,0.4308791904610122,22.771307965697517
21.603355,0.10996,22.370202333557437,22.793724801962927,-0.42352246840549057,0.412969355768201,22.669438370156882
21.26668,0.063622,22.200429666856294,22.680610372187896,-0.48018070533160184,0.3937419522840276,22.617768831148766
21.631411,0.041042,22.11288833349379,22.602891900173976,-0.49000356668018696,0.4249764780262236,22.566465954286254
21.799749,0.056315,22.064713051417822,22.543399833494423,-0.47868678207660054,0.43933388071045176,22.458715379978088
21.771692,0.053974,22.019632889661235,22.48623629027261,-0.4666034006113762,0.4373737423407815,22.338378177219862
21.743637,0.042742,21.977171983559504,22.431228935437602,-0.4540569518780977,0.43528243960948126,22.208485698805056
21.603355,0.052438,21.919661678396505,22.369904940220003,-0.4502432618234984,0.42435619046368867,22.122226736522308
21.126398,0.110352,21.79762111248935,22.277793315018524,-0.48017220252917525,0.38863666471471414,21.996966754479445
19.190512,0.315239,21.396527402875606,22.049105810202335,-0.6525784073267289,0.28410651535630627,21.517208292341465
19.302738,0.163001,21.074405956279357,21.845671157594754,-0.7712652013153978,0.2959291040583202,21.306280714508993
19.106344,0.100087,20.77162719377484,21.642758034809958,-0.871130841035118,0.2869968569976084,21.158666904999215
19.527187,0.089793,20.580174856271018,21.48604906926848,-0.9058742129974604,0.3334267321636934,21.049444593372666
19.106344,0.074099,20.353431647613938,21.309774619693037,-0.9563429720790992,0.31157652850159334,20.95002229032268
18.881893,0.112521,20.127041086442564,21.12993153675281,-1.0028904503102467,0.3002744185452935,20.81415686255712
19.555244,0.089358,20.03907230391294,21.01328801551186,-0.974215711598923,0.3736749529356244,20.69630984395082
20.200541,0.111656,20.063913641772487,20.953084532881356,-0.8891708911088685,0.43485809816336146,20.606573682042335
19.863863,0.095983,20.033136619961333,20.872401456371627,-0.8392648364102939,0.41223181086775423,20.510144240801836
20.228596,0.085871,20.063207293813438,20.824712163307062,-0.7615048694936242,0.4458692547155816,20.343694257001342
19.779696,0.074062,20.019590171688293,20.747303558617652,-0.7277133869293593,0.4144330222962238,20.13788575550782
19.835808,0.059243,19.991315991428557,20.67978536909042,-0.688469377661864,0.41993840989237613,20.038990858653655
