NKE Close,NKE Volume,EMA 12,EMA 26,MACD,RSI,VWMA
4.25,0.300216,3.8470861597812473,4.002602919490918,-0.15551675970967027,0.5533111863680976,3.6722910290111224
4.125,0.143864,3.8898421351995167,4.011669369898998,-0.12182723469948131,0.5225724278252459,3.709695890775538
4.140625,0.138096,3.9284241143995913,4.021221638795368,-0.09279752439577704,0.5261163428572988,3.744416239977672
4.21875,0.1178,3.973089635261193,4.035853369254971,-0.0627637339937781,0.5443293455793277,3.7735427236158094
4.25,0.125384,4.015691229836394,4.051716082643492,-0.03602485280709811,0.5517505477565208,3.8157982271784343
4.234375,0.073056,4.049334886784641,4.065246372818048,-0.01591148603340642,0.5469540008715159,3.8525364291826953
4.492188,0.167048,4.11746613497162,4.096871678535229,0.020594456436390907,0.6075736661388834,3.911490759914236
4.601563,0.090608,4.191942575745217,4.134256220865953,0.0576863548792641,0.6301814436378027,3.9498381306674046
4.875,0.170808,4.297028333322876,4.189126130431438,0.10790220289143804,0.6798396640769787,4.019792396903642
4.835938,0.130888,4.379937512811664,4.23703812076985,0.142899392041814,0.666079910171478,4.069993496394098
4.953125,0.150368,4.468120203148331,4.290081593305417,0.17803860984291386,0.68657489457409,4.123934557179273
5.0,0.142208,4.549947864202434,4.34266814194946,0.20727972225297364,0.6946482121862161,4.179155388748858
4.867188,0.121496,4.598754038940521,4.381521464768018,0.21723257417250252,0.6440301866035499,4.228058662028102
4.898438,0.056544,4.644859263718902,4.419811578488905,0.22504768522999719,0.6504838296413332,4.2678207109852
5.195313,0.110584,4.729544453915993,4.477256128230468,0.2522883256855257,0.7051693859878881,4.345570812882927
5.367188,0.122856,4.827643461005841,4.543177007620804,0.2844664533850372,0.7313739674213415,4.4290707766533215
5.375,0.066968,4.911852159312634,4.604793525574818,0.3070586337378156,0.7325375619116337,4.51290481950284
5.640625,0.187992,5.023971057879921,4.6815217829396465,0.34244927494027433,0.7691533605499621,4.6451216702191855
5.554688,0.092128,5.105619818206087,4.746200761981155,0.3594190562249322,0.7341364040363593,4.726582581953382
5.492188,0.0968,5.1650918461743816,4.801459075908476,0.36363277026590524,0.708860272636739,4.772268215741418
5.328125,0.178632,5.190173869839861,4.840471366581922,0.34970250325793906,0.6459860935574891,4.875357542757861
5.25,0.124816,5.199377889864498,4.870806820909188,0.3285710689553101,0.6178812747818442,4.9381185121683675
5.296875,0.11352,5.214377445269959,4.902367426767766,0.31201001850219345,0.6283297134238391,4.999932260703527
5.507813,0.094024,5.259521376766888,4.947215247007191,0.3123061297596976,0.671817448573885,5.057769240679133
5.492188,0.063416,5.295316241879675,4.9875835990807325,0.30773264279894263,0.6656048213964688,5.112479885719139
5.398438,0.072152,5.311181127744341,5.0180172584080855,0.29316386933625527,0.628075411292634,5.148498775741592
5.703125,0.068856,5.371480185014443,5.068765980007486,0.3027142050069571,0.6893751716499257,5.214033689524681
5.484375,0.043336,5.388848618089144,5.099551833340264,0.28929678474887943,0.6114554287558515,5.244467713587081
5.414063,0.038304,5.392727753767737,5.122848956796541,0.269878796971196,0.588432804669333,5.277997566388937
5.429688,0.0772,5.398413945495777,5.145577774811612,0.25283617068416575,0.592108251922039,5.312401084339828
5.820313,0.081304,5.463321492342581,5.195558161862603,0.26776333047997714,0.6711698760167641,5.361204084561443
5.65625,0.044696,5.493002801212953,5.229683483206115,0.26331931800683783,0.6170706559576559,5.395992103413191
5.296875,0.081264,5.462829293334036,5.234660632598254,0.22816866073578268,0.5184844447737628,5.426945710709313
5.34375,0.061288,5.444509402051877,5.242741326479864,0.20176807557201304,0.5290533759990517,5.440562847712478
5.34375,0.049552,5.429007955582358,5.250223450444318,0.17878450513803923,0.5290533759990516,5.453253080313615
5.382813,0.06868,5.421901039338918,5.260044898559554,0.1618561407793644,0.5388363190862284,5.456617320205897
5.398438,0.06644,5.418291340979085,5.270296239406994,0.14799510157209106,0.5429263177921477,5.457556251598217
5.28125,0.042936,5.397208057751533,5.271107629080549,0.12610042867098414,0.5066343509070548,5.430631246360007
5.335938,0.026536,5.387781895020528,5.275909878778286,0.11187201624224219,0.5226698349668539,5.4212977823146025
5.351563,0.02688,5.382209757325062,5.281513813683598,0.10069594364146361,0.5273961545643949,5.415161774681283
5.515625,0.05956,5.402735179275052,5.298855383040369,0.10387979623468357,0.5749826304081478,5.43166376955762
5.523438,0.032464,5.421304844001968,5.315491132444786,0.10581371155718156,0.577166117250967,5.45282323376289
5.164063,0.050016,5.381729175693973,5.304274233745173,0.0774549419488002,0.460082885880952,5.455661252992417
5.09375,0.07704,5.337424687125669,5.2886798460603455,0.048744841065323286,0.4412236078475544,5.426697051643227
5.0,0.096824,5.285513196798643,5.267296153759579,0.018217043039063796,0.41669741587213727,5.387679977214999
4.953125,0.057944,5.234376551137314,5.244024216444054,-0.00964766530674055,0.4045875702761797,5.365131444951005
5.164063,0.117464,5.223559081731573,5.238101163374124,-0.014542081642550997,0.47809147579999023,5.326046595681688
5.4375,0.139672,5.256473069157485,5.252871447568634,0.003601621588851245,0.5548137399346059,5.332763548053182
5.421875,0.089432,5.2819195200563325,5.265390229230216,0.016529290826116316,0.5498396855209696,5.336367578631703
5.445313,0.04872,5.3070569785092045,5.278717841879829,0.02833913662937526,0.5562661351202545,5.334929421095735
5.53125,0.056768,5.341548212584711,5.297423927666509,0.04412428491820197,0.5799446646066471,5.313047621498157
5.359375,0.077272,5.344290795263986,5.302012895987509,0.042277899276477626,0.5201604303925498,5.304183896915173
5.40625,0.042128,5.353822980607988,5.309734162951397,0.044088817656590784,0.5342616087247252,5.3079845571971775
5.53125,0.046,5.381119445129835,5.326142743473516,0.054976701656319626,0.5705082359943202,5.3143337202356635
5.523438,0.038376,5.403014607417553,5.340757206919922,0.06225740049763129,0.5675355057278201,5.319540824807795
5.25,0.035896,5.3794738985840835,5.33403445085178,0.045439447732303684,0.4743633701506773,5.313971019635809
5.492188,0.041712,5.396814529571148,5.345749528566463,0.051065001004684696,0.545530038100755,5.315484595546842
5.367188,0.027944,5.392256601944817,5.347337563487466,0.044919038457351235,0.507349640811008,5.317936706288153
5.195313,0.058712,5.361957586260999,5.336076484710617,0.025881101550382368,0.45970755201222674,5.3116481951075665
5.050781,0.150224,5.314084265297769,5.3149434858431635,-0.0008592205453945567,0.42367826969196354,5.281695522916778
4.875,0.069288,5.246532839867343,5.28235507948441,-0.0358222396170671,0.3842357752262267,5.25059124382375
4.945313,0.055784,5.2001913260415975,5.257388999522601,-0.0571976734810038,0.4079776319560353,5.231794382150658
4.789063,0.060232,5.136940814342891,5.22269818474315,-0.08575737040025899,0.37351289939214743,5.2150159427027765
4.65625,0.085352,5.062988381367062,5.180739059947361,-0.11775067858029864,0.34670264361674324,5.187539942436434
4.570313,0.05864,4.987192168849052,5.1355223147660745,-0.1483301459170221,0.33018757565401347,5.174254474009251
4.460938,0.0898,4.906229989026121,5.085553106264883,-0.17932311723876193,0.3099509217181704,5.1373737319391735
4.445313,0.051912,4.835319683022102,5.038127913208225,-0.2028082301861227,0.30705570028652557,5.107868220119287
4.398438,0.042576,4.768107116403317,4.990743475192801,-0.22263635878948396,0.2980607336475421,5.045717079063034
4.632813,0.072712,4.747292636956653,4.9642301066600005,-0.21693746970334793,0.39369779597117965,4.99310459048236
4.875,0.11592,4.766939923578706,4.95762046912963,-0.19068054555092395,0.47352144892907594,4.9651364293731515
4.992188,0.077904,4.801593473797366,4.960181026971879,-0.15858755317451312,0.5073219154070544,4.942007902204587
4.886719,0.08188,4.814689708597771,4.954739395344332,-0.14004968674656126,0.4776028408140085,4.9137822141778305
4.9375,0.080832,4.83358359958273,4.953462403096604,-0.11987880351387403,0.4930027571052405,4.899748091084716
4.976563,0.105264,4.855580430416156,4.955173558422781,-0.09959312800662534,0.5050890643943993,4.884784606589767
5.125,0.074056,4.897029594967516,4.967753294835909,-0.07072369986839266,0.5490786703125385,4.8801073238668
5.03125,0.036104,4.917678888049437,4.972456754477693,-0.054777866428255884,0.5177761806898319,4.874664290001447
5.0625,0.031776,4.939959059118754,4.9791266245163825,-0.03916756539762822,0.5274468907027221,4.86079554303559
5.257813,0.053856,4.988859665408176,4.999770059737392,-0.010910394329215478,0.5836470060269129,4.865772843345099
5.210938,0.04084,5.023025563037687,5.015412129386474,0.007613433651212809,0.5662416385467226,4.862113197113214
5.382813,0.058304,5.078377476416504,5.04262700869118,0.03575046772532442,0.6119388044258165,4.863614612780633
5.304688,0.047328,5.113194480044734,5.062038933973314,0.0511555460714197,0.5819283268219881,4.878819121362045
5.492188,0.080976,5.171501175422467,5.0939018277530685,0.07759934766939836,0.6289591485064113,4.912957198136473
5.484375,0.087528,5.2196356099728565,5.122825766438027,0.09680984353482991,0.6258000103028977,4.954802805684499
5.652344,0.078232,5.286206131515494,5.162049339294469,0.12415679222102494,0.6647824431319416,5.013387245385089
5.617188,0.053104,5.337126418974648,5.195763314161545,0.1413631048131032,0.6495306872705646,5.056039856460117
5.507813,0.037584,5.363385892978548,5.2188781057051346,0.1445077872734135,0.6031666825548164,5.109849159011162
5.578125,0.036696,5.396422678674155,5.2454889867640135,0.15093369191014183,0.6218535852026772,5.149804605551569
5.585938,0.054888,5.4255788819550546,5.270707432188901,0.1548714497661532,0.6239725405850352,5.192636095562513
5.742188,0.085272,5.474287977038892,5.305631918693427,0.16865605834546482,0.6644660302391777,5.259058248596725
5.796875,0.052344,5.523916749802139,5.342020295086506,0.1818964547156332,0.6775539742984052,5.3169745424556565
5.882813,0.112232,5.579131557524887,5.382079013968987,0.19705254355590007,0.6975211126786568,5.3858657286594624
5.75,0.066856,5.6054190102133665,5.409332420341654,0.19608658987171257,0.6323498348207718,5.437051764446593
5.515625,0.043752,5.591604547103618,5.4172059447607905,0.17439860234282722,0.536998396267916,5.4724743899976716
5.46875,0.050328,5.572703847549215,5.421024022926658,0.15167982462255747,0.5201065604723275,5.516477529829381
5.5625,0.034368,5.571134024849336,5.4315037249320905,0.13963029991724518,0.5505569734982377,5.54324032448388
5.703125,0.04024,5.591440328718669,5.451623819381565,0.13981650933710377,0.5923419655116698,5.564974795552392
5.75,0.078088,5.615834124300412,5.4737257586866335,0.1421083656137787,0.6055077746326094,5.5904731853026775
5.75,0.0806,5.636475028254195,5.494190517302438,0.14228451095175743,0.6055077746326094,5.615706554882087
5.71875,0.081288,5.649132716215089,5.510824553057812,0.13830816315727645,0.5907562144732049,5.635473844731145
6.0,0.082608,5.703112298335845,5.547059771349827,0.15605252698601824,0.6689305984351931,5.67039052737964
6.0,0.06028,5.748787329361099,5.580610899397988,0.16817642996311122,0.6689305984351932,5.699048401355468
5.835938,0.076112,5.762195124844006,5.5995240179611,0.16267110688290654,0.5923770328257265,5.720071048362735
5.859375,0.053552,5.777145874868006,5.61877223885287,0.15837363601513577,0.5994295151991887,5.742392625938477
5.945313,0.064208,5.803017740272928,5.642960443382287,0.16005729689064108,0.6250465370108382,5.7585239305689475
5.851563,0.044392,5.810486241769401,5.658412484613229,0.1520737571561721,0.5813676773246411,5.76794029912405
5.90625,0.061208,5.825219127651032,5.676770819086323,0.14844830856470903,0.5989724590312508,5.782426212528746
5.9375,0.05544,5.842493108012412,5.696084091746595,0.14640901626581648,0.6090888714645483,5.795019031679363
5.960938,0.036648,5.860715399087425,5.715702899765366,0.14501249932205962,0.6168948178779392,5.80895490645618
5.859375,0.0572,5.860509183843206,5.726345277560523,0.1341639062826827,0.5643094951749414,5.815918510093005
5.265625,0.20796,5.7689885401750205,5.692217849593078,0.07677069058194252,0.36722913823362785,5.7341500975204704
5.03125,0.196864,5.655490303225017,5.643257268141739,0.012233035083277777,0.31975703852729703,5.628809538829015
5.15625,0.121568,5.578684102728861,5.607182655686795,-0.028498552957934464,0.366772881231497,5.585873627553213
5.3125,0.065008,5.537732702309036,5.585354310821106,-0.047621608512070424,0.4206740119007426,5.576378579343136
5.09375,0.10172,5.469427671184569,5.5489391766862095,-0.07951150550164066,0.37282664613938016,5.54906986434506
5.25,0.10532,5.435669567925404,5.526795533968713,-0.09112596604330836,0.4232846972490547,5.52993585938847
5.179688,0.054,5.396287788244573,5.501083864785845,-0.10479607654127232,0.4074007369531059,5.51456677874475
4.947266,0.119448,5.327207513130023,5.460060319246153,-0.13285280611613004,0.3593913353266952,5.464638498622946
5.109375,0.073784,5.293694818802328,5.4340836289316234,-0.14038881012929583,0.4114840837717629,5.43600317341011
5.210938,0.047392,5.2809630005250465,5.417554323084837,-0.13659132255979056,0.44209376156893276,5.416029306815646
5.0,0.074496,5.237737923521193,5.3866243732267005,-0.14888644970550757,0.3960230427571171,5.368771063786235
4.828125,0.208904,5.174720550671779,5.345254049283982,-0.1705334986122029,0.36284335138849466,5.286044995323314
4.890625,0.144376,5.13101354287612,5.311577823411094,-0.18056428053497342,0.38308424746515657,5.233790841287613
4.578125,0.238448,5.045953767049025,5.257247984639902,-0.21129421759087652,0.327127192437526,5.14244896635463
4.970703,0.283752,5.0343767259645595,5.236022430222131,-0.20164570425757145,0.4381562662951752,5.098808105841435
4.828125,0.104336,5.002645691200781,5.205807805761233,-0.20316211456045163,0.4115929145607279,5.072658133411823
4.8125,0.089616,4.973392507939122,5.176673894223364,-0.20328138628424153,0.408668912736817,5.041506373243711
4.71875,0.294488,4.93421673748695,5.142753605762374,-0.2085368682754245,0.3907329094746621,4.98638116012323
4.734375,0.101568,4.90347185479665,5.112503338668866,-0.2090314838722156,0.3954948885450284,4.9635909486857726
5.25,0.053768,4.956783877135627,5.1226882765452455,-0.16590439940961854,0.5269045168284415,4.9502520353161525
4.734375,0.08884,4.92256712680707,5.093924330134487,-0.17135720332741755,0.42695252015547897,4.917240542696642
4.828125,0.053144,4.908037568836751,5.0742354908652665,-0.16619792202851524,0.4474751659358697,4.906027430766642
4.945313,0.102424,4.913772250554174,5.064685676727098,-0.15091342617292458,0.4728873912109585,4.89505149891219
5.023438,0.070016,4.93064390431507,5.061630293265831,-0.13098638895076142,0.48973650129123875,4.887520549596653
5.007813,0.063272,4.942516072881983,5.0576438270979915,-0.11512775421600896,0.4863878420779702,4.88188398011632
4.984375,0.076032,4.948955907823216,5.052216506572214,-0.10326059874899762,0.4810740371799122,4.868657675054567
5.015625,0.078824,4.959212691235029,5.049506024603902,-0.09029333336887291,0.48908865096783694,4.866456051208994
5.007813,0.048272,4.9666896618142555,5.04641765241102,-0.07972799059676472,0.48706348942568717,4.865223773449396
5.0,0.038408,4.971814329227447,5.042979307787982,-0.07116497856053439,0.4849009432566611,4.859544201205463
5.1875,0.063128,5.004996740115533,5.0536845442481315,-0.04868780413259888,0.5379236270364418,4.861323524346781
5.085938,0.0582,5.01744924163622,5.05607368911864,-0.038624447482419555,0.5074529973312695,4.862536773457661
5.375,0.067592,5.072457050615263,5.0796978602950364,-0.007240809679773363,0.5803189448257011,4.882280503717717
4.960938,0.055536,5.05530027359753,5.070900833606515,-0.01560056000898502,0.4724913629840324,4.88383917437369
4.875,0.071008,5.027561769967141,5.056389660746773,-0.028827890779631993,0.45365098858295566,4.922647223973056
4.960938,0.066616,5.017311959202965,5.049319167358123,-0.03200720815515723,0.47614621776234245,4.915908894945438
4.867188,0.064328,4.994215965479432,5.035827969776039,-0.041612004296607275,0.454176926579936,4.919662541326288
4.796875,0.036192,4.963855816944134,5.0181277497926295,-0.0542719328484953,0.4378592156240057,4.922987731708575
4.8125,0.034416,4.9405703066450375,5.002896064622806,-0.06232575797776807,0.44265136330450894,4.966610922581884
4.929688,0.049536,4.938896105622724,4.997473245021116,-0.05857713939839204,0.47855522929459304,4.984164622863744
4.75,0.262936,4.90983516629615,4.9791418935380705,-0.06930672724192011,0.43254387144940737,4.931798571566625
4.71875,0.156896,4.880437448404435,4.959853605127843,-0.07941615672340774,0.42489270087050407,4.921324145160523
4.796875,0.071104,4.867581687111445,4.947781115859114,-0.08019942874766972,0.4510363382469012,4.918785691219858
4.632813,0.051176,4.831463427555838,4.924450144313995,-0.09298671675815662,0.4089896228796554,4.907088952506524
4.546875,0.149032,4.787680592547248,4.89648161510555,-0.10880102255830248,0.3885564151554619,4.867518045373323
4.632813,0.095984,4.763854809078441,4.876950606579213,-0.11309579750077248,0.4197744658461788,4.8478312622390956
4.671875,0.067768,4.749704069220219,4.861759820906679,-0.11205575168645954,0.4339219628533334,4.833775451194492
4.898438,0.104864,4.772586212417108,4.864476723061739,-0.09189051064463083,0.5087410557713257,4.8290926410397566
4.789063,0.059616,4.7751211028144755,4.858890521353462,-0.08376941853898678,0.47603072887411063,4.8223122727859264
4.867188,0.072504,4.789285240843017,4.859505149401354,-0.07021990855833682,0.5007243689838584,4.820159057881179
4.992188,0.116904,4.820501049944092,4.869333508704957,-0.04883245876086573,0.5382230676730081,4.818361012582583
4.984375,0.046928,4.84571242687577,4.877855100652738,-0.03214267377696789,0.535515741612752,4.813785722115353
5.304688,0.17064,4.916324053510267,4.9094723524562385,0.006851701054028325,0.6199248250759776,4.8391928040115655
5.171875,0.04008,4.9556395837394565,4.928909585607628,0.026729998131828303,0.5733958550719477,4.842867703823479
5.335938,0.080744,5.014147032394924,4.959059838525581,0.05508719386934313,0.6121244353478463,4.863738286734317
5.375,0.032968,5.069662873564936,4.98987022085702,0.07979265270791647,0.62094779622533,4.86962071104875
5.5625,0.062184,5.145483969939561,5.032287241534277,0.11319672840528394,0.6608309354755866,4.894155850977491
5.453125,0.078608,5.192813359179628,5.063460408828035,0.12935295035159378,0.6198591577429141,4.920451241841045
5.195313,0.058664,5.19319791930584,5.073227267433365,0.11997065187247458,0.5355685384359146,4.931297750859422
5.171875,0.064144,5.1899174701818644,5.080534506882746,0.10938296329911879,0.5285319911930053,4.939710701728656
5.21875,0.064128,5.194353244000039,5.090772691558098,0.10358055244194109,0.5415062740634518,4.980913523716424
5.265625,0.03964,5.205318129538495,5.103724714405647,0.10159341513284748,0.5547029819434458,5.015225926272517
5.164063,0.037328,5.198971186532573,5.108194217042266,0.09077696949030667,0.5197939298028754,5.029337552287163
5.210938,0.030024,5.200812234758331,5.115804867631728,0.08500736712660295,0.5343593547023833,5.046818372092519
5.0,0.113088,5.16991804479551,5.107226729288637,0.06269131550687312,0.465878880022479,5.094989710619651
5.0,0.040224,5.143776807134662,5.09928400860059,0.04449279853407173,0.465878880022479,5.124344739027174
5.03125,0.060816,5.126464990652407,5.094244452407954,0.03222053824445226,0.4773863190971073,5.142539479151384
5.0625,0.019944,5.116624222859729,5.091893011488847,0.024731211370881745,0.489236993106585,5.1611569139605455
5.375,0.094344,5.15637434241977,5.11286389952671,0.043510442893060386,0.5894850453356357,5.193151350780721
5.492188,0.072656,5.2080379820474985,5.14096198104325,0.06707600100424838,0.6196342407620624,5.227410063078904
5.351563,0.048488,5.23011875404019,5.156562056521528,0.07355669751866234,0.5659226633521014,5.254104280902168
5.328125,0.0948,5.245196638034007,5.169270422705118,0.07592621532888888,0.5572525011464292,5.269198134940069
5.460938,0.060336,5.278387616798006,5.190875428430664,0.08751218836734154,0.5951068105949882,5.273818306716012
5.625,0.07388,5.331712598829082,5.223032804102467,0.10867979472661471,0.6364561103537059,5.298293445617307
5.53125,0.061872,5.362410660547685,5.245863707502284,0.11654695304540041,0.5988226735108201,5.307707879119569
5.414063,0.10084,5.3703571743095795,5.2583229143539665,0.112034259955613,0.5546722660301462,5.314374266593939
5.203125,0.104096,5.3446291474927206,5.254234179957376,0.09039496753534415,0.4853110454529849,5.293879809979362
5.320313,0.06024,5.34088820172461,5.25912890736794,0.08175929435666962,0.5211375210460264,5.285472596931866
5.5,0.068816,5.365366939920824,5.276971210525871,0.08839572939495266,0.5705044494642294,5.300782957413278
5.601563,0.05144,5.40170479531762,5.301015046783214,0.10068974853440604,0.5958648148389731,5.3190873501742475
5.632813,0.098264,5.437259903730293,5.325592672947421,0.11166723078287255,0.6036202729394823,5.347080260625511
6.0,0.201672,5.523835303156402,5.375548771247612,0.1482865319087905,0.6810668766779053,5.437428109099579
5.953125,0.140088,5.589879871901571,5.418332195599641,0.17154767630193035,0.663250986978288,5.489089035435182
5.835938,0.093496,5.627734968532098,5.449265958888557,0.17846900964354173,0.619613337188087,5.513664302085091
5.945313,0.17456,5.676593127219467,5.486010184156071,0.1905829430633963,0.6432084124340698,5.591205144926525
6.140625,0.265944,5.74798264610878,5.53450017051488,0.2134824755939002,0.6812330370035735,5.678483603734116
6.15625,0.180872,5.810793008245891,5.580555713439703,0.23023729480618815,0.6841332508501204,5.739343857860653
6.398438,0.120976,5.901199930054216,5.641139586518244,0.2600603435359723,0.7257793352009464,5.7823546098354
6.757813,0.143392,6.032986556199721,5.723856135665041,0.30913042053468054,0.7735010808977024,5.862790456178657
7.085938,0.203704,6.194979086015149,5.824751088578741,0.370227997436408,0.8065957665934805,5.980385379767065
7.09375,0.13336,6.333251534320511,5.918751007943278,0.4145005263772328,0.8073176079384482,6.053954858501516
6.976563,0.087728,6.432222529040432,5.997107451799332,0.4351150772411003,0.7614088460166022,6.1156916326216955
6.765625,0.289936,6.483515216880365,6.054034677591974,0.4294805392883907,0.685810019738407,6.2015406671045525
6.992188,0.305992,6.561772568129539,6.123527516288864,0.4382450518406751,0.718176346981674,6.300085247060909
7.171875,0.29224,6.655634480724995,6.201182885452652,0.45445159527234313,0.7409675677464256,6.397062338762199
6.859375,0.229176,6.686979175998073,6.249937856900604,0.4370413190974691,0.6435006592235597,6.460240750715344
7.203125,0.170464,6.766386225844524,6.320544311945004,0.4458419138995202,0.6915627043730921,6.53797859981886
7.429688,0.307448,6.868432652637674,6.402703103652781,0.4657295489848927,0.7184999369301648,6.635604617189501
7.265625,0.158288,6.929539167616493,6.466623244122946,0.46291592349354715,0.6726852879043689,6.684349611404643
7.21875,0.120616,6.974033141829341,6.522336337150876,0.4516968046784644,0.6597413433069167,6.71666504992717
7.054688,0.101888,6.986441581547903,6.561769793658218,0.42467178788968507,0.6151273442997963,6.754534523136943
6.960938,0.08748,6.982517953617457,6.591337808942795,0.3911801446746619,0.5905517856944063,6.8017189110001866
6.976563,0.125888,6.981601806907078,6.619873008280365,0.3617287986267135,0.5934669807815935,6.840925989126877
7.007813,0.068056,6.985634298152143,6.6486093039633,0.3370249941888428,0.5996070009290704,6.870443865612409
