XOM Close,XOM Volume,EMA 12,EMA 26,MACD,RSI,VWMA
37.4375,0.106856,38.531012808091056,38.687483777449216,-0.15647096935816052,0.44693497977602303,38.27189159514401
38.5,0.108806,38.526241606846284,38.67359609023076,-0.14735448338447554,0.4920232495038968,38.30787671334531
37.46875,0.142532,38.363550590408394,38.584348231695145,-0.22079764128675095,0.45338854232199427,38.29494244948523
37.75,0.101156,38.269158191884024,38.52254465897699,-0.253386467092966,0.46571056044751447,38.35672276593798
38.625,0.088044,38.32390308544033,38.53013394349722,-0.206230858056891,0.5032301876512654,38.5070377748392
38.257813,0.09663,38.31373537998797,38.509962021756685,-0.1962266417687175,0.48775114319566404,38.585471840053614
39.5,0.082696,38.49623762922059,38.583298168293226,-0.08706053907263822,0.539370605540389,38.65964453954221
40.25,0.207536,38.76604722472511,38.70675756323447,0.059289661490645074,0.5676962897241926,38.82037863500515
39.3125,0.132742,38.850116882459716,38.75162737336525,0.0984895090944633,0.5242953195843973,38.85946766744794
39.0,0.125996,38.87317582361976,38.77002534570856,0.1031504779111998,0.5102909150733549,38.908052238652026
40.25,0.099556,39.08499492767826,38.8796530978783,0.20534182979996274,0.5608235959341299,39.06434914912418
41.25,0.163892,39.41807263111237,39.055234349887314,0.36283828122505923,0.5966793838523811,39.1239546439326
39.875,0.130268,39.48836914940278,39.115957731377144,0.37241141802563504,0.5323241566045211,39.107109186201946
40.875,0.082652,39.70169697257158,39.24625715868254,0.4554398138890434,0.5687534242466273,39.117774810297014
39.78125,0.078256,39.71393589986826,39.28588625803939,0.4280496418288706,0.5209555158670602,39.16469320849371
39.125,0.090924,39.6233303768116,39.273968757443875,0.3493616193677269,0.4941233236869975,39.21336099019245
39.6875,0.106664,39.6332026265329,39.30460070133692,0.32860192519597575,0.5170830071579025,39.2579262819237
39.96875,0.085944,39.68482529937399,39.35379694568233,0.3310283536916572,0.5286032727269203,39.30433787811188
40.0,0.089094,39.733313714854916,39.40166383859475,0.3316498762601654,0.5299450511582291,39.30247756377956
39.375,0.118482,39.678188527954156,39.39968873943958,0.2784997885145728,0.4993325509834032,39.355661979264106
37.75,0.162064,39.38154413903813,39.27748957355517,0.10405456548295433,0.42981319572002064,39.3315754595337
38.09375,0.1206,39.18342196380149,39.18980516069924,-0.006383196897743915,0.4473417672943188,39.30607316656172
38.71875,0.121,39.11193396937049,39.15491218583263,-0.04297821646213862,0.4787195870924117,39.38960857351559
39.5,0.08058,39.17163643562119,39.18047424614132,-0.008837810520134326,0.5157319359283211,39.46680862741538
39.9375,0.089092,39.28946159937177,39.23655022790864,0.052911371463132184,0.5356168800722183,39.518052798551494
40.5,0.117046,39.4756982763915,39.33013909991541,0.14555917647609107,0.5605989700983686,39.62164197246142
40.0625,0.08418,39.56597546463896,39.38438805547723,0.18158740916172889,0.5364274719282278,39.64227146317099
40.34375,0.096622,39.685633085463735,39.455451903219654,0.23018118224408113,0.549864213730679,39.61545318671994
38.84375,0.097284,39.55611261077701,39.41014065112931,0.14597195964769583,0.471387973146548,39.59916507062905
39.0,0.088594,39.47055682450362,39.37975986215677,0.09079696234685031,0.47971778448778496,39.60982230665487
39.125,0.080872,39.41739423611844,39.36088876125626,0.05650547486217761,0.48668654348251394,39.5604285222469
38.75,0.070652,39.31471819979252,39.31563774190394,-0.0009195421114185365,0.4664994613909288,39.39257946902611
39.75,0.100894,39.38168463059367,39.34781272398513,0.03387190660853889,0.5232848474365323,39.37892541585606
40.0,0.070784,39.47681007204079,39.39612289257882,0.08068717946196813,0.5365653620204741,39.338050226761204
40.21875,0.073766,39.59095467634221,39.457058233869276,0.1338964424729312,0.5484198693101635,39.35361861214988
39.71875,0.083836,39.61061549536649,39.47644280913821,0.1341726862282755,0.5159339085623389,39.38013912179769
40.75,0.113664,39.78590541915626,39.57078037883168,0.21512504032457969,0.572217773409621,39.443335197038635
41.46875,0.109744,40.04480458543991,39.71137072114044,0.3334338642994723,0.606554756073872,39.533296784925206
41.015625,0.079686,40.19416157229531,39.80798214920411,0.3861794230911997,0.5752082357813446,39.57235910465837
41.8125,0.089058,40.44313671501911,39.95646495296677,0.48667176205233886,0.6130785567489682,39.6878429857908
41.625,0.08719,40.6249618357854,40.0800601416359,0.5449016941495017,0.5995349859411333,39.948176041186024
40.6875,0.110962,40.63458309181841,40.1250556866999,0.5095274051185115,0.5358004513104833,40.113811181730114
40.726563,0.07159,40.64873384692328,40.16961178398139,0.4791220629418902,0.5380042770099689,40.232217606364024
40.875,0.08433,40.6835440243197,40.22186276294573,0.46168126137396825,0.5468089874128288,40.29511628434878
41.65625,0.09678,40.833191097501285,40.32811366939419,0.5050774281070929,0.590990727846834,40.385621509150035
41.5,0.085774,40.93577708250109,40.414920064253884,0.5208570182472059,0.5788363699186578,40.43189686483188
41.46875,0.092078,41.01777291596246,40.49298154097582,0.5247913749866413,0.5762836548898578,40.502836237456286
40.71875,0.086162,40.97176939042978,40.50970513053316,0.46206425989661426,0.5173178887650863,40.5219909942042
41.1875,0.059402,41.00495871497904,40.559912157901074,0.4450465570779656,0.5484182026471094,40.638822691330546
41.75,0.102026,41.119580451136116,40.64806681287137,0.4715136382647458,0.5831294863651431,40.786633943930255
41.65625,0.098474,41.20214499711518,40.72274704895497,0.4793979481602051,0.5751938471963621,40.91115723836518
41.46875,0.118898,41.24316115140515,40.77800652681016,0.46515462459498735,0.5588144022885326,41.03180457827621
39.59375,0.186074,40.98940558965051,40.69028382112052,0.29912176852999295,0.42766337651072445,40.95904776244318
39.65625,0.086546,40.78430472970428,40.613688723259735,0.170616006444547,0.4324450011737731,40.935631394135825
41.15625,0.12141,40.84152707898054,40.65387844746272,0.18764863151781697,0.5332351363013861,40.97620145421565
40.5625,0.095578,40.798599836060454,40.647109673576594,0.15149016248386005,0.49570899409278857,41.0095506875074
40.03125,0.106726,40.68054601512808,40.601490438496846,0.07905557663123375,0.4642294894201982,40.97149683610975
39.59375,0.09388,40.513346628185296,40.52684299860819,-0.013496370422892312,0.4394779627299997,40.87730900261392
40.375,0.112812,40.4920625315414,40.51559536908166,-0.02353283754025881,0.4916054520192278,40.84322196659701
40.59375,0.075728,40.50770675745811,40.521384601001536,-0.013677843543426604,0.5054732224380739,40.78987938429442
41.3125,0.110664,40.63152110246455,40.57998574166809,0.05153536079646415,0.5490036803767762,40.78237453751051
41.21875,0.113166,40.7218640097777,40.627301612655636,0.09456239712206127,0.5422983556787682,40.81235821900127
42.1875,0.196522,40.9473464698119,40.74287186357003,0.20447460624186675,0.5970637278882253,40.942543705223194
42.03125,0.090288,41.114100859071605,40.83830728108336,0.2757935779882459,0.5849073650337346,40.99138995264416
41.625,0.088024,41.19270072690674,40.89658081581793,0.29611991108881597,0.5533609848089385,40.98734687406849
41.976563,0.093808,41.31329492276724,40.97657949612771,0.3367154266395289,0.5747364265687795,41.01028765173339
41.34375,0.093888,41.31798031926459,41.00377731122936,0.3142030080352285,0.5259437487858453,41.00516756064291
41.5625,0.057662,41.35559873168542,41.04516417706422,0.31043455462119596,0.5404668747856076,41.03220213516142
41.679688,0.063364,41.405458619118434,41.09216594172614,0.3132926773922975,0.5484478851013446,41.047306251341
41.03125,0.081574,41.34788806233098,41.08765364974643,0.26023441258455193,0.497010743704334,41.01229435972233
41.0625,0.0735,41.303982206587754,41.08579041643188,0.21819179015587764,0.4994471942811354,40.98330429842456
40.601563,0.09433,41.19591771326656,41.049921718918405,0.14599599434815502,0.4637633561788757,40.93725853389856
39.25,0.199174,40.8965457573794,40.91659418418371,-0.020048426804308406,0.37839341869557375,40.895247318531666
39.773438,0.085888,40.723759948551795,40.83191594831825,-0.10815599976645274,0.42271473429602757,40.90056000288576
38.46875,0.137422,40.37683534108229,40.65686661881319,-0.28003127773089886,0.35480751429305235,40.72360851515844
39.09375,0.109574,40.1794375963004,40.54108020260481,-0.36164260630440737,0.40418595115998607,40.64507523388903
39.257813,0.092782,40.03764919686957,40.44602337278223,-0.40837417591265535,0.4168035928821661,40.614454923008644
39.0625,0.06433,39.887626243505025,40.34354015998355,-0.4559139164785222,0.40578642044216795,40.61248221127353
40.28125,0.088698,39.948183744504256,40.33892607405884,-0.390742329554584,0.4954140670729095,40.611194502615916
39.304688,0.075524,39.84918439919591,40.26231584635077,-0.4131314471548606,0.43835841835071243,40.56276527590437
39.0,0.079038,39.71854064547347,40.1688109688433,-0.4502703233698355,0.42202747575162436,40.458403061549944
38.78125,0.099684,39.5743420846314,40.066028674854905,-0.4916865902235088,0.41021156515250584,40.32953730513355
39.375,0.109378,39.54367407161118,40.014841365606394,-0.4711672939952152,0.4548285120858858,40.07950885568045
39.09375,0.123088,39.474454983671,39.94661237556148,-0.4721573918904767,0.43792874792513725,39.92378099749729
39.34375,0.086196,39.45434652464469,39.90195590329767,-0.44760937865297734,0.4572340979211917,39.81914259629252
39.0625,0.077926,39.394062443930125,39.83977398453488,-0.44571154060475493,0.43896757227146427,39.68108519373487
38.5625,0.083564,39.26612976024857,39.745161096791556,-0.47903133654298813,0.40777840895316636,39.548521186343415
38.625,0.08316,39.16749441251802,39.662186200732926,-0.494691788214908,0.41338909687197856,39.44741507857377
37.6875,0.110114,38.93980296443833,39.51591314882678,-0.5761101843884546,0.3585207237903709,39.275933424697584
38.09375,0.172564,38.80964096990935,39.41056773039517,-0.6009267604858195,0.39593631189429845,39.10623562661944
40.25,0.167878,39.03123466684637,39.47274789851405,-0.44151323166767753,0.5469735215331831,39.128768530247925
40.0,0.079872,39.18027548733154,39.51180360973523,-0.33152812240368945,0.5304142219392946,39.09615024960416
40.09375,0.116406,39.32081002774208,39.55491074975484,-0.23410072201276222,0.5360861272421512,39.137990743033825
40.0,0.123546,39.42530079270483,39.587880323847074,-0.16257953114224222,0.5292024489624245,39.16294359723156
41.4375,0.165088,39.734869901519474,39.72488918874729,0.009980712772183153,0.6115643462285995,39.38628698866824
40.71875,0.099058,39.88623607051648,39.798508508099346,0.08772756241713608,0.5589150423796491,39.46448234504603
40.851563,0.080254,40.03474790582164,39.87651254453643,0.15823536128520743,0.5663442584228928,39.527058394552334
40.445313,0.073466,40.09791176646446,39.918645911607804,0.17926585485665925,0.5365736602309448,39.57353509133533
40.398438,0.062738,40.14414657162377,39.95418606630352,0.18996050532025066,0.5330915585017999,39.56820760062691
40.53125,0.094772,40.20370094522012,39.99693154287363,0.2067694023464881,0.5421574184570175,39.621456015741046
40.5,0.070434,40.24928541518626,40.034195873031145,0.21508954215511267,0.5395030052063172,39.67484133459151
40.6875,0.061144,40.31670304361914,40.08258877132513,0.23411427229401482,0.5536244604484115,39.74883494251526
41.28125,0.065434,40.46509488306235,40.171378491967715,0.2937163910946339,0.5958858475706389,39.819532204907894
40.65625,0.071658,40.49450336259122,40.20729489997011,0.2872084626211091,0.5381305188223254,39.896278595026295
41.382813,0.072946,40.63116638373103,40.29437031478714,0.33679606894389025,0.5881096344066196,39.97705536334576
41.90625,0.083514,40.827333093926256,40.413768809988085,0.4135642839381717,0.6200114658727407,40.09698785860002
41.460938,0.082978,40.924810771783754,40.491336898137114,0.4334738736466406,0.5789301086625187,40.221615017710675
41.75,0.05152,41.051762960740106,40.58457120197881,0.46719175876129526,0.5975701362930673,40.332625133865925
41.5625,0.064672,41.13033788985701,40.6570103722026,0.47332751765441117,0.579645522732163,40.53198821956061
42.25,0.092906,41.30259359910978,40.77500960389129,0.5275839952184853,0.6241617184886529,40.857984376687085
41.46875,0.11205,41.328156122323655,40.82639778138083,0.5017583409428283,0.552551187528077,40.95685816023489
41.46875,0.064018,41.349785949658475,40.87397942720447,0.47580652245400756,0.552551187528077,41.02076799223341
41.40625,0.05888,41.35847272663409,40.91340687704117,0.44506584959292184,0.5467313203568421,41.09987255012247
41.257813,0.064168,41.34298661484423,40.938918441704786,0.4040681731394429,0.5323890950159267,41.19161079246816
40.679688,0.07704,41.240940674098965,40.919716186763694,0.32122448733527165,0.4796173190467446,41.13838571387624
40.820313,0.077308,41.17622872423758,40.91235298774416,0.263875736493425,0.49278738867200483,41.14984310586004
41.25,0.080848,41.187578151277954,40.93736387754089,0.25021427373706473,0.5317805999799173,41.17145240491496
41.6875,0.119282,41.2644892049275,40.99292951624156,0.27155968868594016,0.5681813924633321,41.246634630221614
41.5,0.118932,41.300721634938654,41.03049029281626,0.2702313421223934,0.5485004312206047,41.29923620796792
41.875,0.072974,41.3890721526404,41.09304656742247,0.296025585217933,0.5798464248988973,41.37269812330023
41.75,0.092898,41.444599513772644,41.14170978465044,0.3028897291222066,0.5657467151831148,41.433586362011646
42.492188,0.142986,41.60576697319224,41.24174520800967,0.3640217651825708,0.6241806257318717,41.55175222904094
42.875,0.151394,41.801033592701124,41.36272704445339,0.43830654824773063,0.650317409685542,41.67613060809757
42.90625,0.104368,41.97106688613172,41.477062078197584,0.4940048079341395,0.6524423609947732,41.78895456292778
42.632813,0.087088,42.07287398057299,41.562673257590355,0.5102007229826384,0.6171056259185297,41.84624702375566
44.0,0.248412,42.36935490663869,41.74321597925033,0.6261389273883609,0.7035583704375278,42.11600885050608
44.820313,0.173146,42.74642538254044,41.971149091898454,0.7752762906419832,0.7413009053758264,42.370327045300726
44.0,0.122806,42.939283015995755,42.12143434435042,0.8178486716453364,0.6519152737348756,42.479486807356494
43.25,0.173588,42.98708562891949,42.20503180032446,0.7820538285950249,0.5827309613469543,42.56586142410156
43.15625,0.159266,43.01311091677803,42.27549240770784,0.7376185090701952,0.5745233114310593,42.61946855924782
43.25,0.180196,43.049555391119874,42.34767815528503,0.7018772358348428,0.5808806180592248,42.72183075657474
42.929688,0.16944,43.03111425402451,42.390789995634286,0.6403242583902227,0.5506095500138058,42.76847242217761
43.3125,0.11535,43.07440436878997,42.45906481077249,0.6153395580174816,0.5788562816045195,42.824945581194484
44.625,0.119294,43.31295754282228,42.61950445441897,0.6934530884033094,0.6581855182331551,42.94684054175571
44.570313,0.172444,43.506396843926545,42.76400879112868,0.7423880527978639,0.6526689956389267,43.11634692739278
44.554688,0.129604,43.66767240639938,42.896651695489524,0.771020710909859,0.6509901448369176,43.24943927927643
45.71875,0.12705,43.98322280541486,43.10569601434216,0.8775267910727038,0.7106957042603125,43.4204061976416
45.40625,0.10045,44.20215006612027,43.27610742068718,0.9260426454330855,0.6772026815924561,43.56748393457982
44.625,0.137486,44.26720390210176,43.37602538952517,0.8911785125765945,0.6009533399451196,43.70822130008704
44.59375,0.111626,44.31744176331688,43.4662272125233,0.8512145507935784,0.5980526485818413,43.79074504268131
44.71875,0.104056,44.37918149203736,43.559006678262314,0.8201748137750471,0.606239881954486,43.89185478166605
45.5625,0.106638,44.561230493262386,43.70741359098363,0.8538169022787585,0.6570232128077333,44.02726185773786
46.65625,0.148078,44.88354118660663,43.92584591757743,0.9576952690291947,0.7093525196422029,44.22929155464011
46.875,0.207258,45.18991946559022,44.14430177553466,1.0456176900555647,0.7185999094734694,44.46654076347572
47.0625,0.19561,45.47800877857634,44.360464606976535,1.1175441715998033,0.7266285794612352,44.688904583333716
45.25,0.170112,45.44293050494921,44.42635611757087,1.0165743873783413,0.5602307244508168,44.78009028925007
43.90625,0.139694,45.20651811957241,44.38782973849155,0.818688381080861,0.4736336966519209,44.735442333182235
43.90625,0.12933,45.006476870407425,44.35215716526995,0.6543197051374747,0.47363369665192095,44.72960000474493
43.28125,0.125072,44.74105735188321,44.272830708583285,0.46822664329992136,0.4371811094089013,44.75617701972785
43.25,0.125462,44.51166391313194,44.197065470910445,0.31459844222149513,0.4353768218362582,44.779574370878215
44.21875,0.106628,44.46660023418856,44.198671732324485,0.2679285018640769,0.5037507609709864,44.8583225081363
44.53125,0.111574,44.476546352005705,44.22330715955971,0.2532391924459958,0.5237843407740181,44.966527857677896
43.375,0.127498,44.30707768246637,44.16046959218492,0.14660809028145394,0.45120413645670704,44.96202890874387
43.59375,0.108304,44.19733496208693,44.11849036313418,0.07884459895274887,0.4662725055968443,44.92179582440962
43.875,0.10378,44.14774496791971,44.10045403993905,0.047290927980654374,0.4858203753760814,44.90343266039284
43.78125,0.07943,44.09136112670129,44.076809296239865,0.014551830461421389,0.4795159379728126,44.88630442011651
44.71875,0.1071,44.18788249182417,44.12436045948136,0.06352203234281006,0.5433353359458505,44.83770000011786
44.59375,0.1007,44.25032364692814,44.15913005507533,0.09119359185280729,0.5339347085158438,44.80561252571269
46.03125,0.14385,44.524312316631494,44.29780560655123,0.22650671008026535,0.616178124025566,44.88443517810958
44.09375,0.149686,44.45807196022665,44.28269037643632,0.1753815837903261,0.49053403469684564,44.8512648608419
43.75,0.102722,44.34913781249947,44.24323183003363,0.10590598246584193,0.4721393778803903,44.81288967640271
44.34375,0.09351,44.348308918268785,44.25067762040151,0.09763129786727376,0.5065587983101469,44.76481703022212
44.5,0.086326,44.3716460077659,44.269145944816216,0.10250006294968017,0.5155117982235121,44.64429878451461
45.34375,0.10074,44.521200468109605,44.3487462452002,0.17245422290940127,0.561753139947751,44.481503969668424
44.9375,0.106464,44.585246549938894,44.39235763444463,0.19288891549426523,0.5352633217455923,44.28464244437618
44.78125,0.07998,44.615400926871374,44.421164476337616,0.19423645053375793,0.5250088931674018,44.22875886504926
44.96875,0.091674,44.66976232273732,44.46172636697928,0.20803595575804223,0.5364844615867088,44.2805475369639
44.9375,0.083706,44.71095273462389,44.49696885831415,0.21398387630974014,0.534168133160429,44.328995888869215
45.1875,0.089348,44.784267698527906,44.54811931325384,0.23614838527406334,0.5508746246060546,44.42799568926491
45.34375,0.089714,44.87034189875438,44.607054919679484,0.2632869790748984,0.5614605642191532,44.53947379424589
45.15625,0.09948,44.91432776048448,44.64773603674026,0.26659172374422013,0.5448640863320653,44.585959338359
45.6875,0.078092,45.03327733579456,44.724755589574315,0.30852174622024364,0.5825185297457532,44.63151864345257
46.5625,0.12768,45.26854236105694,44.860884805161405,0.40765755589553265,0.6359427941811733,44.83265305945846
47.125,0.115434,45.55415122858664,45.02859704181611,0.5255541867705276,0.6655709424409628,45.02915931233419
47.21875,0.051318,45.81024334726562,45.190830594274175,0.6194127529914439,0.6703856992558977,45.14658443620843
46.5625,0.090672,45.92597513999399,45.29243573543906,0.6335394045549307,0.6047515220826224,45.265703683137886
46.53125,0.100782,46.01909434922568,45.384199755036164,0.6348945941895181,0.601730369751753,45.359616138077115
44.46875,0.16306,45.78057983396019,45.31638866207052,0.4641911718896665,0.4440557558647937,45.3262824888785
44.0,0.146456,45.506644474889384,45.21887839080604,0.28776608408334425,0.4172928772863413,45.18183982267334
44.40625,0.120518,45.3373530172141,45.15868369519078,0.17866932202331753,0.4483252649330962,45.21623547338621
45.34375,0.089714,45.33833716841193,45.172392310361836,0.1659448580500964,0.5128059216185116,45.29707403545126
44.1875,0.116256,45.16128529634855,45.0994373244091,0.06184797193945002,0.443894491205782,45.27741879556914
43.125,0.17449,44.84801063537186,44.953182707786205,-0.1051720724143479,0.39179229812917915,45.1316127318397
44.0,0.128252,44.717547460699265,44.88257658128352,-0.16502912058425778,0.4491358459423629,45.053920099015905
44.25,0.10086,44.645617082130144,44.835719056744004,-0.19010197461386014,0.464665942513044,45.02178476256686
42.875,0.14654,44.37321445411012,44.6904806080963,-0.3172661539861821,0.3981765066130644,44.88778035939359
43.28125,0.115278,44.205219922708565,44.586093155644726,-0.3808732329361604,0.4243836847330877,44.8013123695374
43.84375,0.119732,44.14960916536879,44.53110477374511,-0.38149560837632635,0.45948115383147514,44.745628349640135
42.75,0.142184,43.93428467838898,44.399171086801026,-0.464886408412049,0.4074570333596152,44.6060966876062
42.0625,0.2603,43.64631780479067,44.22608433963058,-0.5797665348399121,0.3784511440076728,44.3132750750071
43.1875,0.127842,43.57573045020749,44.14915216632461,-0.5734217161171244,0.4477327803304912,44.222722856853224
43.59375,0.126786,43.5785026886371,44.10801126511538,-0.5295085764782783,0.47067780377221274,44.147012767173884
42.59375,0.119152,43.427002275000625,43.99584376399572,-0.5688414889950977,0.4239819890598641,43.953915743148634
42.375,0.126954,43.26515577115437,43.875781262959,-0.6106254918046332,0.41429918676178,43.73324243147838
43.40625,0.085432,43.28686257559215,43.84100116940648,-0.5541385938143293,0.47515289474088196,43.65374061512499
44.28125,0.055806,43.43984525627028,43.87361219389489,-0.43376693762461116,0.5206604263243108,43.56461780615137
43.875,0.104378,43.506792139921004,43.873714994347125,-0.3669228544261216,0.49902608272864873,43.460887420768174
43.4375,0.108546,43.49613181070239,43.84140277254364,-0.3452709618412513,0.4760835330806082,43.39454582850324
43.46875,0.09564,43.49191922444048,43.81379886346633,-0.3218796390258518,0.4779298402368676,43.36144775039965
44.5625,0.131012,43.656623959141946,43.869258206913265,-0.21263424777131945,0.539144993581696,43.37414788130354
42.625,0.20818,43.49791258081241,43.7770909323271,-0.2791783515146875,0.44059103825505547,43.245887577015914
41.4375,0.245668,43.18092602991819,43.60378790030287,-0.42286187038467915,0.39315495466905404,43.042536660421185
41.625,0.187778,42.94155279454616,43.45721101879896,-0.5156582242527961,0.4040649467459185,42.94000068979506
41.4375,0.110588,42.71016005692368,43.307602795184216,-0.5974427382605398,0.39639037052325965,42.82887755475499
41.0,0.115236,42.44705850970465,43.1366692548002,-0.6896107450955569,0.3783336186423876,42.69931926794124
40.5,0.206206,42.147511046673166,42.9413604211113,-0.7938493744381319,0.3582483623019295,42.527708487455506
40.875,0.109892,41.951740116415756,42.78829668621417,-0.836556569798411,0.38463483271373883,42.4313840718226
41.40625,0.118946,41.8678185600441,42.68592285760571,-0.8181042975616108,0.420957451360246,42.32693825124905
40.90625,0.156066,41.71988493542193,42.55409523852381,-0.8342103031018766,0.3971943537193094,42.22628372365741
40.125,0.147234,41.474518022280094,42.374162257892415,-0.8996442356123211,0.3627384856313084,42.12702300265466
39.5625,0.17205,41.18036140346777,42.16589097953002,-0.9855295760622482,0.3398772645307995,41.91586095806411
39.71875,0.202922,40.95549811062658,41.984621277342605,-1.029123166716026,0.35209247612232014,41.68129947579608
40.125,0.138616,40.827729170530176,41.846871553095006,-1.01914238256483,0.3840085190740334,41.56653785614488
40.90625,0.111316,40.83980929814092,41.77719588249538,-0.9373865843544564,0.4410332604119706,41.5038889661506
40.8125,0.128598,40.8356078676577,41.705736928236455,-0.8701290605787548,0.4358193797601054,41.41581117029661
