HON Close
53.090767
52.37574
53.388695
56.248802
56.54673
56.129631
56.665901
57.083
57.083
56.248802
51.720295
50.409412
48.919773
45.523396
45.344639
45.404224
44.093342
43.080387
45.761738
45.285053
46.00008
45.285053
45.165882
42.90163
43.139973
41.709915
41.233231
40.279861
40.637375
44.152927
42.782459
44.272099
42.246185
45.046711
43.080387
43.616657
44.39127
45.761738
45.880909
45.880909
43.735828
43.378315
42.246185
39.862762
40.69696
41.948257
43.259144
42.544113
42.90163
43.795414
47.430134
44.689198
45.285053
47.668476
44.093342
44.093342
47.310963
45.761738
44.629612
46.715107
49.09853
50.230656
51.839466
51.24361
50.290241
49.694386
49.217701
51.005268
53.44828
50.409412
52.852425
51.601124
52.435326
51.24361
51.779881
54.342064
53.627037
55.116676
53.090767
52.733253
53.388695
52.91201
51.481953
51.660709
50.766926
51.779881
51.779881
51.481953
51.303196
51.124439
50.737133
52.971596
53.507866
51.601124
52.420429
51.720295
50.766926
50.886097
51.481953
50.945683
51.064854
52.614082
52.137398
53.924965
53.98455
54.103722
53.865379
51.303196
49.09853
49.6348
48.860188
47.847233
48.919773
48.502674
46.238422
38.373123
34.91716
35.274673
33.367935
33.070004
32.652905
31.699537
32.503941
32.17622
32.116634
32.772076
32.414562
33.367935
33.010418
33.367935
34.321304
34.261719
34.142548
34.440475
35.9897
35.155502
35.45343
34.559647
33.129589
33.725449
35.215088
33.487106
33.30835
31.461195
32.414562
32.533733
32.17622
31.580366
31.997465
33.963791
34.559647
34.142548
33.84462
33.487106
33.546692
33.725449
32.414562
32.71249
33.785034
35.274673
36.823898
36.347214
38.134781
38.01561
37.181412
36.585556
37.658096
37.062241
37.598511
37.896439
38.968979
36.466385
33.367935
34.857574
35.274673
35.751358
35.810944
34.797989
34.082962
34.321304
33.367935
33.84462
34.619232
33.904205
34.261719
33.248764
34.738403
33.963791
34.321304
35.45343
36.108871
34.91716
34.797989
35.215088
34.738403
34.38089
33.367935
33.010418
34.142548
33.606277
32.116634
34.202133
43.855
47.608891
50.826511
49.813557
49.753971
49.09853
51.24361
51.303196
51.005268
49.694386
49.217701
50.409412
51.720295
51.005268
51.184025
50.886097
48.264332
49.456043
49.217701
49.09853
48.621845
46.953449
47.549305
46.00008
46.357594
46.357594
46.834278
46.059666
46.476765
47.608891
48.264332
50.468998
50.468998
50.17107
51.958637
52.614082
49.694386
49.694386
48.204746
45.642567
47.430134
46.595936
43.855
44.152927
45.523396
45.761738
45.344639
45.702152
45.106297
42.1866
45.880909
45.821323
44.748783
43.557072
42.603699
43.080387
45.165882
44.331684
45.642567
45.761738
46.595936
46.119251
44.867954
45.642567
45.165882
45.106297
44.272099
43.664326
45.161114
45.046711
45.513863
45.475727
47.11552
46.953449
46.286091
46.505367
44.999043
46.772308
46.429096
45.447124
46.238422
45.961945
46.905781
46.400494
45.952412
44.808369
46.410027
45.904743
44.550957
43.902668
42.70142
43.52132
44.093342
44.312614
44.169609
41.929192
38.516129
40.260796
38.754471
38.620998
37.658096
38.659134
37.610428
36.008766
34.254566
36.180374
37.467422
39.459965
38.706802
38.563797
38.897476
38.5924
36.466385
36.409184
38.754471
37.658096
37.753433
40.365665
39.660172
41.423904
41.233231
42.281937
44.808369
45.38039
45.018108
44.264946
43.273441
45.294586
46.896248
47.620808
46.600704
46.667439
46.762775
46.143085
47.487335
47.573139
46.962982
47.191792
47.420601
47.191792
47.573139
47.96402
49.670551
50.051899
50.766926
51.005268
50.471382
49.2034
49.09853
47.85915
47.229927
46.362358
46.143085
46.114483
46.467232
46.562569
46.562569
46.476765
44.341217
43.139973
41.442974
40.289394
35.37001
36.895401
38.134781
36.704727
35.312809
35.036331
34.893326
33.939957
34.511978
35.274673
36.418716
33.272598
32.519436
33.463272
34.797989
33.549072
33.062855
32.79591
33.84462
34.426174
34.797989
34.407104
34.225967
34.797989
34.85519
35.179337
34.483376
34.521511
35.084
35.274673
35.627419
35.455814
35.150734
35.007729
35.131668
35.084
34.817055
34.836121
34.607315
34.397572
34.797989
34.502441
34.969593
35.57975
35.751358
35.227005
36.32338
35.513016
35.751358
36.151772
37.133743
37.133743
35.760891
35.284206
35.160267
35.522549
35.227005
35.646488
35.179337
34.082962
34.035294
28.124401
27.180565
25.340563
22.489986
23.643564
26.541807
26.93269
24.787607
23.881907
25.168955
24.882944
24.453928
25.693308
25.941185
26.513206
27.199633
27.113829
27.457043
27.981396
27.781187
26.980358
27.028027
26.408337
26.332066
26.026987
26.646679
26.313
26.970823
27.647717
28.601086
28.505749
27.361706
28.17207
29.030102
29.69746
30.488758
30.498291
29.668859
30.269482
30.250416
29.096838
30.221813
29.745129
29.430517
29.69746
30.402954
30.507824
30.364819
31.108448
31.842543
31.499329
31.365858
31.508863
31.594666
31.461195
31.813942
32.891247
32.509899
32.576637
32.17622
32.366894
32.128551
31.175184
30.21228
30.040674
30.774769
31.270521
30.917774
31.175184
31.556532
31.079847
31.470728
32.223888
32.242958
31.842543
32.471767
32.977051
33.072388
32.414562
32.843578
32.233425
31.699537
30.221813
29.316113
27.83839
27.752586
27.981396
28.124401
28.124401
30.126476
31.175184
30.555492
29.459118
31.423059
32.042751
32.109486
30.57456
31.232386
31.413527
32.338295
31.184717
31.203785
31.384924
31.747206
32.414562
32.07135
31.127516
32.891247
32.462231
33.453735
34.75032
34.426174
35.417679
36.342445
37.934574
37.658096
36.514053
37.181412
37.915504
37.991776
38.239651
38.296852
37.982243
38.487526
38.134781
38.201515
38.125248
37.515091
37.171879
36.895401
35.894363
36.409184
36.514053
36.485451
36.71426
36.60939
36.065968
36.228043
36.208973
36.132706
35.88483
38.087112
38.087112
38.6782
38.134781
38.859341
38.57333
36.514053
36.104103
35.617886
35.799026
35.541615
35.999233
35.198402
34.349903
34.969593
35.084
35.37001
34.826588
34.321304
36.037369
36.81913
36.30431
36.085037
36.533119
37.505558
37.419754
37.381618
37.629494
37.086075
36.409184
36.523586
37.181412
36.113636
35.894363
35.656021
36.075504
37.372086
35.799026
34.645447
35.274673
34.502441
34.998196
35.045864
34.702652
35.131668
34.388039
33.939957
35.265141
35.503483
34.674049
34.378506
33.796951
33.863686
33.22493
33.425137
33.653946
33.587208
32.719643
31.985548
32.595703
34.797989
34.273636
33.215393
31.96648
31.585133
31.051245
30.746166
30.507824
29.649792
30.536427
28.801292
28.17207
27.171032
29.316113
29.316113
29.220776
31.575598
31.489796
30.851038
30.031139
28.934765
27.55238
28.982433
