CMCSA Close,CMCSA Volume,EMA 12,EMA 26,MACD,RSI,VWMA
13.104167,0.002492,13.027705315672042,13.518223629355884,-0.49051831368384136,0.46248750199941474,13.027362818326148
12.895833,0.007056,13.007417267107112,13.472120619773966,-0.46470335266685403,0.44682790100555164,13.01938408551612
12.770833,0.008652,12.971019687552172,13.420173388679597,-0.44915370112742536,0.4372613298472787,12.988229796738317
12.5,0.01946,12.898555120236454,13.352012396925552,-0.4534572766890985,0.4164566026590921,12.907566519355301
12.645833,0.013418,12.85967479404623,13.299702811968103,-0.4400280179218736,0.4321245801107523,12.885118278025333
12.604167,0.017406,12.820365902654503,13.248181640711207,-0.4278157380567045,0.42858390305318,12.833923727616343
12.729167,0.011736,12.806335302246117,13.209736111769637,-0.40340080952351975,0.443320442354395,12.781409871960003
12.1875,0.007976,12.71112987113133,13.134014918305219,-0.42288504717388875,0.3956977773439502,12.73890553047806
12.291667,0.00779,12.646597121726511,13.071618776208537,-0.4250216544820251,0.40884931689507253,12.658106746213498
12.458333,0.00635,12.617633410691663,13.02619020019309,-0.4085567895014268,0.4302158617072228,12.646641355415982
13.75,0.006998,12.791843655200637,13.079805740919529,-0.2879620857188918,0.5622650090581187,12.661995451737225
13.916667,0.008616,12.964893400554386,13.141795463814379,-0.17690206325999291,0.5759219910190541,12.70173794147229
13.645833,0.00966,13.069653338930635,13.179131577605906,-0.10947823867527084,0.5461053867465934,12.742568147890267
12.979167,0.007032,13.055732363710538,13.164319386672135,-0.10858702296159706,0.4802019257255787,12.74416980361438
13.072917,0.004236,13.058376153908917,13.157548839511236,-0.09917268560231918,0.4895312159768842,12.725056020639794
13.104167,0.001524,13.065420899461392,13.15359462917707,-0.0881737297156775,0.49279903082794946,12.729171999969333
12.583333,0.002952,12.991253530313486,13.111353027015806,-0.1200994967023199,0.4420116351647526,12.811393828972996
12.041667,0.009158,12.845163294880642,13.032117025014635,-0.1869537301339932,0.396271648663853,12.819135512540752
13.1875,0.012018,12.89783048028362,13.043626875013551,-0.14579639472993122,0.5114446183832738,12.852614960444482
12.3125,0.00348,12.807779637163064,12.98946932871625,-0.1816896915531867,0.4420878314029689,12.804262190548181
11.6875,0.011838,12.635428923753361,12.89302715621875,-0.25759823246538893,0.4003276316274832,12.725507631374185
12.145833,0.013016,12.560106473945151,12.837679440943287,-0.27757296699813594,0.4419576818110041,12.677792970335378
11.9375,0.011612,12.464320862568973,12.770999482354895,-0.3066786197859219,0.4274324843538997,12.62732342885825
12.041667,0.008826,12.399297191404516,12.71697485403231,-0.3176776626277942,0.4373889767725859,12.61200084248642
12.104167,0.004568,12.353892546573054,12.671581679659546,-0.3176891330864926,0.44364027033469733,12.595370878927046
12.583333,0.007542,12.389191077869508,12.665044740425504,-0.2758536625559955,0.49039109989320073,12.593816695057606
13.5,0.007596,12.560084758197275,12.726893278171763,-0.16680851997448798,0.5655947596247523,12.62847188529204
13.104167,0.00392,12.643789718474618,12.75483947978867,-0.11104976131405131,0.5292730066109824,12.664657215999249
13.291667,0.006312,12.7434631464016,12.794604481285806,-0.051141334884205136,0.5442045721857415,12.711265658141713
13.0,0.00284,12.782930354647508,12.809818964153525,-0.026888609506016792,0.5167456324904548,12.728143774167968
12.791667,0.002042,12.784274453932507,12.808474374216226,-0.024199920283718868,0.49743855769519196,12.67755413067412
11.916667,0.007124,12.650796384096736,12.742414568718727,-0.091618184621991,0.4255266092885833,12.560312867993241
10.979167,0.01968,12.39362263269724,12.611803637702526,-0.21818100500528637,0.36469379707405397,12.27790583035108
11.75,0.008082,12.294603766128434,12.547966331206043,-0.2533625650776088,0.4360782626243928,12.21591181914994
11.458333,0.011784,12.165946725185599,12.467252751116707,-0.3013060259311082,0.4169861525846954,12.13537009261516
11.25,0.013586,12.025031844387815,12.377085880663618,-0.3520540362758027,0.4034004735444831,12.05497119893318
11.020833,0.019412,11.870539714481996,12.276622704318164,-0.4060829898361682,0.3884095525703844,11.937670808800886
10.5,0.021662,11.659687450715534,12.145021022516818,-0.48533357180128434,0.3560273510392626,11.774701263867168
10.833333,0.010062,11.532555996759298,12.047858946774832,-0.5153029500155348,0.3910205470626465,11.639043657694991
10.708333,0.003534,11.405752458796329,11.94863480256929,-0.5428823437729609,0.3826239233081964,11.610163339318492
10.875,0.00839,11.324098234366124,11.869106298675268,-0.545008064309144,0.40109067369336177,11.573190993131167
10.958333,0.003026,11.267826659848257,11.801641609884507,-0.5338149500362501,0.41058391989283743,11.521902068854626
10.333333,0.006432,11.124058404486988,11.692878009152322,-0.5688196046653342,0.363984145038411,11.451213941503235
10.208333,0.005328,10.98317757302745,11.582911712178076,-0.599734139150625,0.35529873703600906,11.382781883404078
9.916667,0.002472,10.81909902333092,11.459486177942663,-0.6403871546117426,0.335199848235384,11.342275618524114
9.979167,0.00876,10.68987871204924,11.349832905502467,-0.6599541934532276,0.3437665888382993,11.218464928994907
10.041667,0.004916,10.590153833272433,11.2529317273171,-0.662777894044666,0.35274877539803556,11.081979731324248
10.458333,0.003696,10.569873705076674,11.194072562330648,-0.6241988572539743,0.4106623837225158,11.021485629324818
10.5,0.005174,10.559123904295646,11.142659779935784,-0.5835358756401376,0.41628703928756783,10.920132362948063
10.416667,0.001058,10.537207457480932,11.088882536977577,-0.5516750794966452,0.40790215189146967,10.881391595030681
11.375,0.006896,10.66609861786848,11.110076423127385,-0.4439778052589052,0.526114288919368,10.87848724477127
12.520833,0.011108,10.951442368965637,11.214576910303135,-0.26313454133749836,0.6230248085375837,10.94045061732683
12.291667,0.004314,11.157630773740154,11.294361361391791,-0.1367305876516376,0.596740511144555,10.972181756418607
12.729167,0.002886,11.39940557778013,11.400643260547954,-0.0012376827678242108,0.6289262730663332,10.96431315379039
12.333333,0.00269,11.54308671966011,11.469731389396253,0.07335533026385654,0.5835453298755882,10.949603132735453
11.6875,0.002936,11.565304147404708,11.485862397589123,0.07944174981558483,0.5178855537308288,10.935393869523272
11.729167,0.006014,11.590513817034754,11.503884960730671,0.0866288563040829,0.521625364501246,10.961064281754206
11.5,0.002628,11.576588614414023,11.503597185861732,0.07299142855229057,0.49871174941646945,11.072517541516811
12.041667,0.001688,11.648139135273405,11.543454209131234,0.10468492614217162,0.5491261848287105,11.115548635364998
11.9375,0.001248,11.69265619138519,11.572642786232624,0.12001340515256587,0.5379222808576698,11.142440358673358
11.770833,0.003144,11.704683392710546,11.587323542807987,0.11735984990255943,0.5196532700020196,11.191269148841624
11.791667,0.006422,11.718065486139693,11.60246009519258,0.1156053909471133,0.5218394051599221,11.242049905845674
12.1875,0.007814,11.79028618057974,11.645796384437574,0.14448979614216562,0.5625729174932478,11.387157088209495
11.875,0.003308,11.803319075875164,11.66277443003479,0.1405446458403734,0.52457919501839,11.47568890418517
12.229167,0.002156,11.86883414112514,11.704729435217399,0.16410470590774118,0.5607830541988311,11.53734372683893
11.625,0.005912,11.831321196336656,11.698823551127221,0.13249764520943508,0.49195914836108695,11.70207086866338
11.916667,0.005438,11.844451319977171,11.714960102895574,0.12949121708159694,0.5224307820100464,11.809889188096614
12.0625,0.003438,11.877997270749916,11.740703798977384,0.13729347177253182,0.5373718738214831,11.877858258507976
11.729167,0.001494,11.85510030601916,11.739849221275357,0.11525108474380374,0.49894739775328134,11.961484928031771
12.0,0.00185,11.877392566631597,11.759119649329035,0.11827291730256206,0.5284505370783429,11.98194053403531
12.375,0.004038,11.953947556380582,11.804740416045401,0.14920714033518045,0.56651126539072,12.053627145145668
12.604167,0.004902,12.053981316937417,11.863957200042039,0.19002411689537801,0.5883765647588666,12.020110241657695
12.291667,0.002732,12.090548345100892,11.895639407446332,0.19490893765456008,0.5477993920269245,12.014204074431523
12.958333,0.00452,12.224053676623832,11.974357451339197,0.24969622528463553,0.6096474916946137,12.043839955413327
13.041667,0.005,12.349840341758627,12.053417417906664,0.29642292385196356,0.6167046103372943,12.098747220912339
12.75,0.008606,12.411403366103453,12.105016127691355,0.30638723841209803,0.5773615573445937,12.181466562973574
12.666667,0.004346,12.450674694395229,12.146619896010513,0.3040547983847155,0.56624652281143,12.241314992290913
12.645833,0.001124,12.480699049103654,12.183598644454179,0.2971004046494752,0.5633266523924205,12.271661721773174
11.9375,0.003476,12.397129964626169,12.16536911523535,0.23176084939081854,0.47386062528235345,12.262110849150284
11.875,0.001934,12.316802277760605,12.143860291884584,0.1729419858760206,0.4668157936315354,12.257903363386976
11.625,0.007902,12.210371158105128,12.105426196189429,0.1049449619156988,0.4387193433796034,12.217748602994956
12.229167,0.004848,12.213262826088954,12.114592181656878,0.09867064443207596,0.5147325039277495,12.250654287276927
12.291667,0.00146,12.225325006690653,12.12770883486748,0.09761617182317295,0.5219451421874948,12.257704974822891
12.354167,0.002256,12.245146851815168,12.144483513766186,0.10066333804898164,0.5294765967718638,12.276865094482902
12.0,0.00218,12.207431951535911,12.133781031264988,0.07365092027092324,0.4830364300061399,12.27040040725057
11.916667,0.002402,12.162698882068847,12.117698510430543,0.04500037163830406,0.4725343814391327,12.310509940740541
12.083333,0.001602,12.150488746365946,12.115152917065318,0.03533582930062806,0.4961297898125448,12.335866957609474
11.4375,0.002736,12.040798170001954,12.06495640469011,-0.024158234688155034,0.4180831954970073,12.313994891050024
11.020833,0.011318,11.883880451540115,11.987613930268619,-0.10373347872850402,0.37688988540227003,12.140298992755449
11.395833,0.006506,11.808796228226251,11.943778305804278,-0.1349820775780266,0.43120795629419395,12.085655389233263
11.270833,0.010226,11.72603265465298,11.893930505374332,-0.1678978507213511,0.41812373775564493,11.980180598050532
11.291667,0.00227,11.659207169321753,11.849318393865122,-0.1901112245433687,0.4212756932552877,11.927327260944148
10.25,0.02588,11.442406066349175,11.730850364689928,-0.28844429834075314,0.3261483187403954,11.525809920808015
11.25,0.006026,11.412805133064687,11.69523181915734,-0.28242668609265387,0.4536856902836462,11.453221338489534
10.854167,0.002258,11.326860804900889,11.632930721441983,-0.3060699165410945,0.4198147307108108,11.368224694465782
10.833333,0.009026,11.250933450300753,11.57370126059443,-0.3227678102936764,0.41804567504348733,11.215919174919836
11.270833,0.006788,11.253994919485251,11.55126657462447,-0.2972716551392196,0.46867840826651064,11.16305604241744
11.020833,0.00539,11.218123854949058,11.511975198726361,-0.2938513437773036,0.4448600141199778,11.142167134936987
10.791667,0.003264,11.152515108033818,11.458619035857742,-0.3061039278239246,0.42360816551081376,11.108551049556212
10.583333,0.014186,11.064948629874769,11.393783033201613,-0.32883440332684444,0.4046811986703317,11.03904608922847
10.854167,0.008462,11.032520686817112,11.35381147518668,-0.32129078836956815,0.4397276161136753,10.991056759365994
11.0,0.003338,11.027517504229863,11.327603217765445,-0.3000857135355819,0.4582225286649789,10.94424074740935
10.916667,0.002226,11.010463580502192,11.297163497930969,-0.286699917428777,0.44909944877431157,10.928434128346579
10.979167,0.00255,11.005648721963393,11.273608201787933,-0.2679594798245404,0.4578182666511751,10.904435150349054
11.666667,0.004208,11.107343841661333,11.30272366832216,-0.19537982666082776,0.5434193514251794,10.910704304740472
11.958333,0.003348,11.238265250636513,11.351287322520518,-0.11302207188400537,0.5741379311823739,10.918995126557654
12.729167,0.015806,11.467634750538588,11.453352483815294,0.014282266723293802,0.6425798801517308,11.102425210215895
12.666667,0.007094,11.652101250455727,11.54322763316231,0.10887361729341727,0.6336872099002009,11.170214826196977
12.416667,0.002198,11.769726750385615,11.607926845520657,0.16179990486495832,0.5980357834721519,11.201625002637362
12.4375,0.001616,11.872461096480135,11.669376708815422,0.20308438766471326,0.6000550732649231,11.20701319861927
12.369792,0.00311,11.948973543175498,11.721259322977241,0.2277142201982567,0.5896868215091737,11.229979169787049
12.458333,0.002708,12.027336536533113,11.775857373127076,0.25147916340603693,0.5994339716748333,11.25458761573037
12.520833,0.002028,12.103259069374174,11.831040752895442,0.27221831647873174,0.606539294834153,11.525028523942064
12.291667,0.001554,12.132244904855071,11.865161215643928,0.2670836892111428,0.5668363889955093,11.55318920403725
12.145833,0.003458,12.134335381031214,11.885951718188823,0.24838366284239122,0.5424999869861408,11.588631029621524
12.333333,0.002108,12.164950399334103,11.919091072397059,0.24585932693704393,0.5681706994575331,11.67650982015926
12.229167,0.001902,12.174829876359626,11.942059659626906,0.23277021673271925,0.549716509339551,11.71852771237052
12.458333,0.001934,12.218445741535067,11.980302129284173,0.23814361225089442,0.5818911976281427,11.778131353395029
11.854167,0.002442,12.162402858221979,11.970958786374233,0.19144407184774614,0.4837521174345743,11.81760349742686
12.041667,0.00252,12.143828110803213,11.976196431827994,0.16763167897521924,0.5112990384224657,12.05984986256534
12.0,0.000942,12.12170070914118,11.977959659099994,0.14374105004118576,0.504852084332322,12.211081190818305
11.854167,0.001818,12.080541676965613,11.968789832499994,0.11175184446561914,0.4819472392322909,12.26283838185146
11.9375,0.001428,12.05853526512475,11.966472067129624,0.09206319799512563,0.4960182062029671,12.301929258877294
11.958333,0.003378,12.043119532028635,11.96586917326817,0.07725035876046604,0.4996768491708785,12.335654496646345
12.458333,0.003188,12.106998527101153,12.002347975248306,0.10465055185284733,0.5787222458021771,12.385301422235987
12.510417,0.002844,12.16906290754713,12.039982717822506,0.12908018972462365,0.5860586592014388,12.413163944565829
11.932292,0.003474,12.13263661407834,12.032005627613431,0.10063098646490864,0.4850797803909727,12.284351069070809
12.104167,0.002958,12.128256673450903,12.03735091445688,0.09090575899402253,0.5120003715780086,12.216187447613848
12.041667,0.004242,12.114935185227687,12.03767062449711,0.07726456073057619,0.5017281331696656,12.192402508539434
11.520833,0.00914,12.02353484903881,11.999386356015844,0.024148493022966733,0.42517446858135916,12.078119892507345
11.666667,0.011298,11.96863210303284,11.974740477792448,-0.006108374759607571,0.4504582689635855,11.993123640230095
12.041667,0.006684,11.97986824102779,11.97969799795597,0.00017024307181934262,0.5101270205783474,11.979634699798098
12.375,0.004466,12.04065774240813,12.008979627737009,0.03167811467112003,0.5562499050615941,11.988943280113684
12.541667,0.004182,12.117736089729956,12.048437951608342,0.06929813812161356,0.5776615290711499,12.013686687041368
12.5625,0.00305,12.18616130669458,12.086516621859577,0.09964468483500255,0.5803870337269089,12.0301319781886
13.041667,0.005106,12.317777567203105,12.15726850172183,0.16050906548127486,0.6382171460324751,12.088911006545796
13.5625,0.009062,12.509273326094934,12.26135972381651,0.24791360227842496,0.6884740410635601,12.244418594348593
14.333333,0.01629,12.789897891311098,12.414839225756026,0.3750586655550716,0.7449453024629852,12.585643066570569
14.0,0.013034,12.976067446494007,12.53225854236669,0.4438089041273159,0.6869539093281521,12.770979927042086
13.791667,0.006632,13.101544300879544,12.625548057746936,0.4759962431326077,0.652751891038259,12.847003326950258
14.645833,0.00446,13.339127177667306,12.775198794210127,0.5639283834571795,0.7153314526792756,12.922565352373775
14.1875,0.008364,13.469646073410798,12.87981369834271,0.589832375068088,0.6478631990229653,13.02414112782284
13.708333,0.002358,13.506367139039906,12.941185498465472,0.5651816405744334,0.5856709467320417,13.049622554158281
14.083333,0.001878,13.595131117649151,13.02578901709766,0.5693421005514914,0.6166836331221746,13.095484214424252
13.6875,0.004404,13.609341714933898,13.074804645460796,0.5345370694731013,0.5683268309746202,13.132913612542968
13.083333,0.004856,13.52841729725176,13.075436375426664,0.4529809218250964,0.5034378835594603,13.145059405802858
13.354167,0.00764,13.501609559213028,13.096083088358023,0.4055264708550048,0.5293782117591296,13.18972164514542
12.75,0.0027,13.385977319334101,13.070447304035207,0.3155300152988936,0.47034977002141237,13.205307972013001
12.520833,0.003332,13.252878193282701,13.029735133365934,0.22314305991676697,0.4498593089644643,13.22590341778867
12.479167,0.004514,13.13384570200844,12.988952308672161,0.14489339333627882,0.4460544975945978,13.324154366454831
13.458333,0.009248,13.183766824776372,13.02372124877052,0.16004557600585123,0.5437210858593742,13.487471692393262
13.958333,0.008532,13.302930851733855,13.092951748861594,0.20997910287226063,0.5840501641535625,13.597707513133722
14.0,0.00587,13.410172259159417,13.16014050820518,0.25003175095423735,0.5873236045479896,13.660028794378226
13.875,0.005054,13.481684219288738,13.213093063152943,0.26859115613579476,0.5727609893323073,13.705631509099254
13.520833,0.002136,13.487707108628932,13.235888614030502,0.25181849459842987,0.5324758735025532,13.730273427385034
13.354167,0.002532,13.467162476532174,13.24464997595417,0.22251250057800398,0.5141491873367772,13.751134341850019
13.8125,0.001466,13.520291326296455,13.286712940698306,0.23357838559814859,0.5590911113359969,13.766740295542062
13.604167,0.001776,13.533195276097,13.310228056202135,0.22296721989486556,0.5348718927138032,13.672297363701308
13.375,0.003794,13.508857541312848,13.31502597796494,0.1938315633479082,0.5087639549009298,13.613319119327988
13.458333,0.002604,13.501084534957025,13.3256413129305,0.17544322202652474,0.5179777697633052,13.595192711053723
13.125,0.00336,13.443225375732869,13.310778993454166,0.13244638227870276,0.4792553735941413,13.522688103242377
13.041667,0.001202,13.381447164081658,13.29084477171682,0.09060239236483802,0.4697998119498213,13.445234357524983
12.666667,0.00279,13.271480984992172,13.244609381219277,0.02687160377289466,0.4288006733466127,13.410190316685075
12.958333,0.005954,13.223304371916452,13.223403723351183,-9.935143473072117e-05,0.46770964158268086,13.362980054247645
12.854167,0.001602,13.16651400700623,13.196052854954798,-0.02953884794856876,0.45576889248199415,13.335259588424199
12.75,0.002888,13.102434929005272,13.163011902735924,-0.06057697373065274,0.4435731197364876,13.329349339823274
12.4375,0.002406,13.000137247619845,13.10927028031104,-0.10913303269119545,0.4082772137629156,13.297687240645338
12.270833,0.001686,12.88793659413987,13.047163815102815,-0.15922722096294528,0.39043329492253914,13.294215974871468
12.520833,0.001106,12.831459118118351,13.008176347317422,-0.1767172291990704,0.43063123593653174,13.318628205473622
12.416667,0.000792,12.767644946100143,12.964360840108725,-0.19671589400858203,0.41825483961424764,13.364662137728676
12.182292,0.000852,12.677590646700121,12.906429814915487,-0.22883916821536587,0.3910239388852202,13.332580231430429
12.25,0.001382,12.611807470284718,12.857805384181006,-0.24599791389628756,0.40311392666424717,13.199218635760559
11.8125,0.001974,12.488837090240917,12.780375355723153,-0.29153826548223627,0.3541837258213954,13.042153655714163
11.8125,0.002594,12.384785230203853,12.708680884928846,-0.3238956547249927,0.35418372582139535,12.877352181040628
11.958333,0.004406,12.319177194787876,12.653099560119301,-0.33392236533142494,0.383129827721006,12.762361010685666
12.208333,0.002958,12.302124241743588,12.620153888999353,-0.31802964725576466,0.43027279774468147,12.696440948058498
12.416667,0.003012,12.319746204552267,12.605080786110513,-0.28533458155824576,0.46683951313381283,12.645994822825513
12.5,0.004152,12.347477557698072,12.5972970241764,-0.24981946647832842,0.4811836428339239,12.601193714563031
12.708333,0.00191,12.402993779590677,12.605521911274444,-0.20252813168376704,0.516225337460994,12.546162785452347
12.5,0.01137,12.417917813499804,12.597705473402263,-0.17978765990245904,0.48122259033457737,12.496499073737926
12.416667,0.005858,12.41772538065368,12.584295216113206,-0.16656983545952642,0.4675657834600757,12.454139902059318
12.229167,0.001806,12.388716399014653,12.557989422327044,-0.1692730233123907,0.43748201069611653,12.436049742495689
12.229167,0.008418,12.364170337627783,12.533632205858373,-0.16946186823058973,0.43748201069611653,12.400520125435747
11.291667,0.01589,12.199169824146587,12.441634783202197,-0.24246495905561005,0.3186082572447664,12.12877926718746
11.4375,0.00929,12.081989851200959,12.367254428890922,-0.28526457768996316,0.348274314514637,12.03929188618289
11.458333,0.005706,11.986042643323888,12.299926915639743,-0.31388427231585503,0.352610514396893,11.977996933263295
12.145833,0.005586,12.010625775120213,12.28851255151828,-0.27788677639806814,0.47641519455658,11.976145298959755
11.895833,0.003542,11.992965348178641,12.25942517733174,-0.2664598291530993,0.4432223080219957,11.967708194440847
12.833333,0.007376,12.122252679228081,12.301936867899759,-0.17968418867167735,0.5654819654761811,12.026096572890747
12.520833,0.004124,12.183572728577607,12.318151396203481,-0.134578667625874,0.5241646139123664,12.043032577108976
12.479167,0.002544,12.229048770334899,12.330078477966186,-0.10102970763128738,0.5187225291896741,12.052569593639918
12.5,0.003954,12.270733574898761,12.342665257376098,-0.07193168247733617,0.521398162838979,12.066623233211232
12.625,0.003084,12.325236101837415,12.363578942014906,-0.038342840177490345,0.5379948281671532,12.087293183119538
12.0625,0.003062,12.284815163093196,12.34127679816195,-0.05646163506875368,0.4605915066290007,12.093187755812233
12.458333,0.004884,12.311510214925011,12.349947627927731,-0.03843741300272008,0.5136224300867895,12.115095311851537
13.229167,0.003012,12.452688181859624,12.415074988821974,0.037613193037650205,0.5967617834637239,12.143459530337077
13.041667,0.001332,12.543300307727375,12.461489211872198,0.08181109585517632,0.5711856164317535,12.146953557006546
13.520833,0.003128,12.693689952692393,12.539959122103886,0.15373083058850767,0.6164284921666553,12.173698485662474
13.666667,0.001734,12.843378729201257,12.623418964911005,0.21995976429025177,0.6292494404860173,12.188529663349103
13.770833,0.002922,12.986064001631833,12.70841259713982,0.27765140449201375,0.6385430051737412,12.199656145292643
13.3125,0.00353,13.036284924457705,12.7531598121665,0.28312511229120574,0.5707498090293758,12.2276478989086
13.875,0.00488,13.165318013002674,12.83625908533935,0.3290589276633238,0.6235706720268758,12.309652988367107
13.666667,0.004218,13.242448626386878,12.89777078272162,0.34467784366525756,0.5943969531055301,12.377899818269045
13.5625,0.002564,13.291687299250436,12.9470099840015,0.3446773152489353,0.5797908539117242,12.630131083159359
13.5625,0.00327,13.333350791673446,12.992601837038427,0.34074895463501953,0.5797908539117241,12.819896154891744
14.0625,0.005454,13.445527592954454,13.071853552813357,0.37367404014109695,0.6303559263025184,13.015937135121293
13.875,0.001872,13.51160027096146,13.13134588223459,0.3802543887268701,0.6011427552842918,13.107708087960729
14.1875,0.002334,13.615584844659699,13.209579520587583,0.4060053240721153,0.6317724437516387,13.206046606455152
14.473958,0.003284,13.747642253173591,13.303237185729245,0.4444050674443467,0.6577203206223414,13.312096319240329
14.875,0.006548,13.9210819065315,13.419664060860411,0.5014178456710887,0.6905926003525751,13.511727486673568
14.5,0.003518,14.010146228603578,13.499688945241122,0.5104572833624559,0.6296943778186274,13.600721662865976
14.645833,0.002108,14.107944193433797,13.58458850485289,0.5233556885809065,0.6428830884272368,13.698946784290811
14.770833,0.00357,14.209927086751673,13.67245846745638,0.5374686192952929,0.6542500158843114,13.805139299952396
14.541667,0.002154,14.260963996482186,13.736844284681833,0.5241197118003527,0.6155659499487282,13.90952500177936
