MNST Close
0.085938
0.085938
0.088542
0.086589
0.08724
0.091146
0.08724
0.08724
0.089844
0.091146
0.088542
0.090495
0.088542
0.088542
0.091146
0.095052
0.089844
0.091146
0.09375
0.092448
0.093099
0.091146
0.091146
0.09375
0.090495
0.091146
0.088542
0.089844
0.088542
0.088542
0.088542
0.089844
0.085286
0.083333
0.085938
0.088542
0.089193
0.089844
0.08724
0.08724
0.085938
0.085938
0.08724
0.088542
0.08724
0.084635
0.088542
0.085938
0.08724
0.088542
0.08724
0.087891
0.088542
0.087891
0.088542
0.088542
0.089844
0.088542
0.087891
0.091146
0.092448
0.09375
0.092448
0.089844
0.09375
0.092448
0.088542
0.091146
0.091146
0.092448
0.092448
0.091146
0.091146
0.092448
0.088542
0.09375
0.091146
0.092448
0.09375
0.093099
0.093099
0.09375
0.09375
0.091146
0.092448
0.09375
0.09375
0.083984
0.085938
0.085938
0.091146
0.082031
0.078125
0.079427
0.080078
0.076823
0.075521
0.074219
0.072917
0.072917
0.070964
0.088542
0.089844
0.085938
0.08724
0.083984
0.084635
0.083333
0.083333
0.083333
0.08724
0.088542
0.089844
0.089844
0.091146
0.08724
0.085938
0.085938
0.085938
0.08724
0.085938
0.08724
0.085938
0.086263
0.085938
0.091146
0.085938
0.085938
0.088542
0.09375
0.089844
0.089844
0.092448
0.092448
0.09375
0.09375
0.09375
0.09375
0.09375
0.094401
0.095052
0.09375
0.09375
0.09375
0.09375
0.09375
0.092448
0.09375
0.09375
0.096354
0.096354
0.096354
0.104167
0.101563
0.101563
0.104167
0.101563
0.102865
0.104167
0.101563
0.098958
0.10026
0.101563
0.101563
0.102865
0.104167
0.105469
0.106771
0.109375
0.109375
0.106771
0.108073
0.106771
0.111979
0.113281
0.113281
0.113281
0.114583
0.114583
0.122396
0.123047
0.119792
0.122396
0.119792
0.122396
0.122396
0.114583
0.113281
0.111979
0.108073
0.108073
0.107096
0.106771
0.109375
0.109375
0.109375
0.114583
0.109375
0.111979
0.111979
0.106771
0.106771
0.104167
0.105469
0.106771
0.102865
0.104167
0.101563
0.104167
0.111979
0.108073
0.09375
0.096354
0.092448
0.091146
0.092448
0.096354
0.096354
0.089844
0.091146
0.09375
0.091146
0.089844
0.091146
0.091146
0.091797
0.091797
0.088542
0.083333
0.080729
0.075521
0.075521
0.070313
0.067708
0.072917
0.072917
0.070313
0.075521
0.078125
0.082031
0.080729
0.080729
0.078125
0.082031
0.082031
0.082031
0.074219
0.075521
0.078776
0.078125
0.080729
0.079427
0.084635
0.084635
0.084635
0.083333
0.083333
0.085938
0.083333
0.088542
0.08724
0.088542
0.089844
0.085938
0.085938
0.083333
0.085938
0.085938
0.083333
0.083333
0.083333
0.084635
0.082031
0.080729
0.080729
0.079427
0.078125
0.079427
0.079427
0.080729
0.078125
0.078125
0.079427
0.080729
0.085938
0.083333
0.082031
0.082031
0.078125
0.078125
0.074219
0.078125
0.075521
0.076823
0.075521
0.076823
0.075521
0.075521
0.075521
0.075521
0.075521
0.075521
0.075521
0.075521
0.072917
0.070313
0.070313
0.072917
0.067708
0.067708
0.067708
0.071615
0.070313
0.069661
0.068359
0.067708
0.067708
0.06901
0.072292
0.076667
0.071875
0.06875
0.067708
0.067708
0.06875
0.067708
0.067708
0.06875
0.067708
0.068958
0.068958
0.068958
0.067917
0.062917
0.066458
0.06625
0.06375
0.061458
0.061042
0.061042
0.061042
0.062708
0.0625
0.0625
0.06375
0.06375
0.065625
0.064375
0.064167
0.065
0.063542
0.064583
0.063542
0.06375
0.064167
0.064167
0.064167
0.063542
0.066667
0.067708
0.068542
0.06625
0.066667
0.066667
0.065208
0.065417
0.064792
0.065625
0.065833
0.066667
0.065833
0.066667
0.064583
0.066667
0.067708
0.070833
0.074167
0.072917
0.075
0.075
0.076042
0.075417
0.078542
0.079583
0.079167
0.079167
0.079167
0.078958
0.078958
0.079583
0.08125
0.08125
0.08125
0.079792
0.080208
0.080417
0.080208
0.080625
0.081667
0.082917
0.080208
0.08125
0.079167
0.081875
0.081042
0.081875
0.08125
0.080208
0.08125
0.082708
0.082708
0.081667
0.082292
0.08125
0.08125
0.080208
0.079167
0.079167
0.079375
0.080833
0.078125
0.082292
0.082292
0.079167
0.08125
0.078333
0.07625
0.07
0.07125
0.07
0.072917
0.071042
0.066667
0.072917
0.072917
0.075417
0.06875
0.06875
0.06875
0.075417
0.072917
0.072917
0.071875
0.071875
0.070833
0.072917
0.07125
0.07125
0.071458
0.071875
0.078958
0.079792
0.079167
0.079167
0.08125
0.076042
0.083125
0.082292
0.083333
0.082292
0.077083
0.078125
0.08
0.078125
0.080208
0.083333
0.0825
0.083125
0.0825
0.082708
0.083333
0.083333
0.080417
0.082292
0.082292
0.082292
0.082292
0.082292
0.083333
0.083333
0.081458
0.082917
0.083333
0.083333
0.084792
0.083125
0.084375
0.084375
0.086458
0.086875
0.087708
0.085833
0.0875
0.084375
0.078333
0.084583
0.088542
0.085208
0.0875
0.085417
0.0875
0.089583
0.089583
0.09125
0.088958
0.089583
0.089792
0.0875
0.087708
0.087917
0.086875
0.09
0.087917
0.0875
0.089167
0.0875
0.085625
0.086458
0.086667
0.086667
0.086458
0.087292
0.083333
0.084375
0.087083
0.08625
0.08625
0.08625
0.086458
0.086667
0.08625
0.085417
0.08625
0.082292
0.083333
0.083958
0.084583
0.085417
0.08625
0.084375
0.085417
0.084583
0.083542
0.083333
0.08125
0.083125
0.085
0.083333
0.084375
0.084375
0.085208
0.083333
0.085417
0.083542
0.085417
0.084792
0.086667
0.086458
0.087917
0.088542
0.0875
0.085417
0.088542
0.0875
0.089583
0.090625
0.087708
0.084583
0.083333
0.083542
0.085833
0.084375
0.083333
0.083333
0.083333
0.085417
0.083333
0.084792
0.085417
0.086458
0.084375
0.084375
0.085625
0.083958
0.083333
0.08125
0.08125
0.082292
0.078125
0.078958
0.079167
0.080208
0.083333
0.085417
0.086458
0.087083
0.0875
0.085417
0.085208
0.087083
0.0875
0.088542
0.088542
0.084375
0.084375
0.084583
0.086875
0.085417
0.088542
0.089583
0.087292
0.085208
0.085208
0.082917
0.083333
0.083333
0.085417
0.084583
0.085417
0.087917
0.086458
0.088333
0.088542
0.087083
0.084583
0.084167
0.084167
0.08125
0.080208
0.079167
0.088542
0.074375
0.079167
0.083333
0.083333
0.083333
0.083333
0.073542
0.080208
0.070208
0.06875
0.077917
0.082708
0.08375
0.086875
0.083333
0.084792
0.082708
0.083542
0.084167
0.084167
0.080208
0.083333
0.083333
0.084167
0.0825
0.083542
0.083333
0.083542
0.083333
0.083333
0.083333
0.08375
0.084167
0.083958
0.083333
0.085417
0.083333
0.085417
0.086458
0.085
0.086042
0.086458
0.086458
0.087083
0.086458
0.0875
0.089167
0.088333
0.089583
0.089375
0.089583
0.085833
0.086667
0.089583
0.0875
0.08625
0.085417
0.081042
0.079375
0.088542
0.085833
0.086458
0.08125
0.0875
0.087083
0.088333
0.084583
0.085833
0.088125
0.08625
0.089167
0.087917
0.087917
0.089375
0.089583
0.09625
0.089583
0.089375
0.087708
0.087708
0.090208
0.086458
0.089167
0.087708
0.087708
0.090208
0.0925
0.091667
0.089583
0.0875
0.087708
0.087708
0.086875
0.086458
0.086667
0.087083
0.089583
0.087083
0.0875
0.088542
0.089583
0.089583
0.087708
0.087708
0.088542
0.088542
0.087708
0.088333
0.089583
0.088542
0.087708
0.088542
0.088542
0.087917
0.087708
0.087708
0.087708
0.088125
0.087917
0.087917
0.088542
0.089792
0.089792
0.089583
0.089583
0.089792
0.089583
0.090833
0.089792
0.089583
0.089583
0.089583
0.090625
0.09
0.090417
0.090833
0.090833
0.089583
0.089583
0.089583
0.089583
0.089583
0.090625
0.088333
0.086667
0.083542
0.083333
0.078125
0.072083
0.076667
0.076667
0.078333
0.07875
0.077708
0.077708
0.075
0.081042
0.088542
0.085
0.084375
0.082292
0.082292
0.085
0.085
0.083958
0.084375
0.085417
0.08375
0.082292
0.083958
0.083125
0.08875
0.082292
0.085417
0.082292
0.085417
0.085417
0.083542
0.0875
0.088542
0.090625
0.088333
0.085833
0.083958
0.084583
0.083333
0.08125
0.082292
0.082292
0.084583
0.082292
0.087292
0.083958
0.088542
0.0875
0.085208
0.084375
0.082292
0.083333
0.083333
0.083125
0.084375
0.084375
0.083333
0.084375
0.085417
0.082292
0.082292
0.08375
0.091042
0.087292
0.084583
0.084375
0.087708
0.0875
0.0875
0.0875
0.0875
0.0875
0.0875
0.088542
0.091667
0.089583
0.08875
0.093125
0.088125
0.08875
0.08875
0.08875
0.089583
0.092083
0.087708
0.092083
0.0875
0.087708
0.0875
0.087708
0.0875
0.089375
0.089375
0.087708
0.087708
0.0875
0.090625
0.088958
0.09
0.089792
0.090625
0.094583
0.096042
0.096875
0.097708
0.101042
0.096875
0.119375
0.100417
